row,jaccard_neighbor,cosine_similarity,jaccard_similarity,label,neighbor_label,label_match
4532,307,0.047245562,0.023255814,STES,TGCT,False
4533,5196,0.99999994,1.0,KIPAN,KIRC,False
4534,2323,0.053452246,0.022727273,CESC,BLCA,False
4535,1335,0.10206208,0.029411765,LUAD,PCPG,False
4536,1373,0.025391836,0.0066225166,LUAD,LUAD,True
4537,2637,0.05892556,0.028571429,PAAD,LUAD,False
4538,2605,1.0,1.0,KIPAN,KIRC,False
4539,979,0.04120428,0.020408163,KIRC,OV,False
4540,3417,0.06579517,0.032258064,CESC,SARC,False
4541,4543,0.00799872,0.0018181818,CESC,SKCM,False
4542,5267,0.12909944,0.06666667,SARC,GBMLGG,False
4543,4502,0.019592784,0.0019047619,SKCM,BRCA,False
4544,0,0.0,0.0,PRAD,KIPAN,False
4545,1933,0.23094009,0.11111111,LGG,LGG,True
4546,956,0.18257418,0.0625,GBMLGG,GBMLGG,True
4547,2336,1.0000001,1.0,KIPAN,KIRC,False
4548,4198,0.0860663,0.04347826,GBMLGG,GBMLGG,True
4549,1686,0.0326164,0.009708738,CESC,SKCM,False
4550,574,1.0,1.0,GBMLGG,LGG,False
4551,811,0.70710677,0.5,THCA,THCA,True
4552,1895,0.99999994,1.0,KIRC,KIPAN,False
4553,1437,1.0000001,1.0,GBMLGG,LGG,False
4554,5905,0.0745356,0.03846154,KIPAN,GBMLGG,False
4555,2416,0.024953257,0.010638298,SKCM,LUSC,False
4556,2755,1.0,1.0,KIPAN,KIRC,False
4557,0,0.0,0.0,PRAD,KIPAN,False
4558,0,0.0,0.0,GBMLGG,KIPAN,False
4559,3370,1.0000001,1.0,GBMLGG,LGG,False
4560,5259,0.026135419,0.005263158,GBMLGG,BLCA,False
4561,2805,0.06299408,0.032258064,OV,KIPAN,False
4562,1571,0.99999994,1.0,GBMLGG,LGG,False
4563,3881,1.0000001,1.0,KIRC,KIPAN,False
4564,0,0.0,0.0,TGCT,KIPAN,False
4565,3861,0.06085806,0.027777778,GBMLGG,GBMLGG,True
4566,0,0.0,0.0,LAML,KIPAN,False
4567,811,0.4472136,0.2,SKCM,THCA,False
4568,4888,0.034710508,0.0024038462,STES,BRCA,False
4569,2590,0.99999994,1.0,LGG,GBMLGG,False
4570,313,0.08512565,0.035714287,PAAD,KIRC,False
4571,1975,1.0,1.0,KIRC,KIPAN,False
4572,0,0.0,0.0,STES,KIPAN,False
4573,683,0.99999994,1.0,KIRC,KIPAN,False
4574,1953,1.0,1.0,KIPAN,KIRC,False
4575,5821,0.022048693,0.00729927,COAD,SKCM,False
4576,5917,0.12732139,0.0625,ACC,ACC,True
4577,4340,0.020261023,0.01010101,SKCM,SKCM,True
4578,4701,0.1118034,0.024390243,HNSC,BRCA,False
4579,0,0.0,0.0,THCA,KIPAN,False
4580,957,0.08111071,0.024390243,BLCA,PRAD,False
4581,0,0.0,0.0,BRCA,KIPAN,False
4582,811,0.4472136,0.2,THCA,THCA,True
4583,4888,0.20412415,0.07692308,BRCA,BRCA,True
4584,852,0.99999994,1.0,GBMLGG,LGG,False
4585,5775,0.0438529,0.016393442,LIHC,PAAD,False
4586,2991,0.08451542,0.04347826,GBMLGG,HNSC,False
4587,4320,0.02196344,0.0014430014,STES,PCPG,False
4588,811,0.0857493,0.007352941,SKCM,THCA,False
4589,4958,0.99999994,1.0,GBMLGG,LGG,False
4590,811,0.06565321,0.004310345,COAD,THCA,False
4591,5574,0.069337524,0.00952381,LUAD,LAML,False
4592,5974,1.0000001,1.0,LGG,GBMLGG,False
4593,5939,0.025424642,0.007633588,BLCA,GBMLGG,False
4594,0,0.0,0.0,BRCA,KIPAN,False
4595,811,0.16439898,0.027027028,SKCM,THCA,False
4596,5070,0.08111071,0.03846154,GBMLGG,UCEC,False
4597,4618,0.3779645,0.22222222,PCPG,PCPG,True
4598,1599,0.99999994,1.0,KIRC,KIPAN,False
4599,6086,0.039283708,0.02,PAAD,GBMLGG,False
4600,2598,0.083333336,0.025641026,COAD,BRCA,False
4601,6052,0.21821791,0.11111111,THCA,THCA,True
4602,0,0.0,0.0,SARC,KIPAN,False
4603,4052,1.0000001,1.0,GBMLGG,LGG,False
4604,0,0.0,0.0,BRCA,KIPAN,False
4605,2423,1.0,1.0,KIRC,KIPAN,False
4606,2880,0.6201737,0.4347826,TGCT,TGCT,True
4607,0,0.0,0.0,BRCA,KIPAN,False
4608,5338,0.0860663,0.04347826,COAD,COAD,True
4609,3283,0.0805823,0.035714287,BRCA,BRCA,True
4610,3300,1.0000001,1.0,GBMLGG,LGG,False
4611,121,0.096225046,0.02631579,STES,LGG,False
4612,4701,0.05116445,0.0052083335,BRCA,BRCA,True
4613,31,1.0,1.0,LGG,GBMLGG,False
4614,752,0.16903086,0.09090909,GBMLGG,LAML,False
4615,4721,0.12309149,0.029411765,HNSC,BRCA,False
4616,3249,0.08451543,0.014084507,THYM,LUSC,False
4617,0,0.0,0.0,HNSC,KIPAN,False
4618,4597,0.3779645,0.22222222,PCPG,PCPG,True
4619,0,0.0,0.0,OV,KIPAN,False
4620,1408,0.0559017,0.028571429,GBMLGG,GBMLGG,True
4621,1656,0.054232616,0.013888889,STES,OV,False
4622,480,0.06299408,0.015151516,LIHC,OV,False
4623,5614,0.058222253,0.015873017,UCEC,BRCA,False
4624,3463,0.032633767,0.0031746032,UCEC,KIRC,False
4625,5999,0.04291411,0.0054644807,SKCM,THCA,False
4626,1446,0.07254762,0.023809524,LUSC,BRCA,False
4627,1821,0.057735022,0.029411765,COAD,BRCA,False
4628,1669,0.70710677,0.5,LAML,LAML,True
4629,0,0.0,0.0,LIHC,KIPAN,False
4630,5920,0.009617164,0.0028490028,LIHC,BRCA,False
4631,1197,0.090909086,0.04761905,SARC,KIPAN,False
4632,1396,1.0,1.0,KIPAN,KIRC,False
4633,4721,0.25000003,0.11111111,BRCA,BRCA,True
4634,956,0.35355338,0.2,LGG,GBMLGG,False
4635,2952,1.0000001,1.0,KIPAN,KIRC,False
4636,1957,0.2773501,0.07692308,OV,OV,True
4637,4888,0.26726124,0.125,BRCA,BRCA,True
4638,121,0.13245323,0.04761905,KIPAN,LGG,False
4639,0,0.0,0.0,SARC,KIPAN,False
4640,4531,0.1042572,0.03846154,OV,BRCA,False
4641,548,0.18257418,0.1,OV,LGG,False
4642,1660,1.0,1.0,KIPAN,KIRC,False
4643,3602,0.99999994,1.0,KIPAN,KIRC,False
4644,776,1.0000001,1.0,LGG,GBMLGG,False
4645,1066,1.0,1.0,KIPAN,KIRC,False
4646,3384,0.03121953,0.013513514,DLBC,DLBC,True
4647,4714,0.09128709,0.04761905,SKCM,CESC,False
4648,4837,1.0,1.0,LGG,GBMLGG,False
4649,1166,0.07392213,0.015873017,STES,OV,False
4650,1338,0.04166667,0.012658228,BRCA,BRCA,True
4651,0,0.0,0.0,PRAD,KIPAN,False
4652,1791,0.99999994,1.0,LGG,GBMLGG,False
4653,4701,0.25000003,0.11111111,BRCA,BRCA,True
4654,626,0.020965697,0.0053475937,GBMLGG,LUAD,False
4655,0,0.0,0.0,LGG,KIPAN,False
4656,811,0.056433264,0.0031847134,COAD,THCA,False
4657,0,0.0,0.0,BLCA,KIPAN,False
4658,0,0.0,0.0,THYM,KIPAN,False
4659,1861,0.11785112,0.03846154,TGCT,LAML,False
4660,1249,1.0,1.0,KIPAN,KIRC,False
4661,1062,0.056343623,0.019607844,LUSC,GBMLGG,False
4662,811,0.21320072,0.045454547,GBMLGG,THCA,False
4663,544,0.069006555,0.02173913,LUSC,LAML,False
4664,1104,0.14002801,0.05263158,UCEC,OV,False
4665,811,0.13130642,0.01724138,SKCM,THCA,False
4666,688,0.042257715,0.021276595,BRCA,BRCA,True
4667,1643,0.020712323,0.01010101,DLBC,UCEC,False
4668,260,0.18898225,0.06666667,GBMLGG,PRAD,False
4669,1676,0.015855052,0.0078125,STES,STES,True
4670,6057,0.99999994,1.0,KIRC,KIPAN,False
4671,1991,0.99999994,1.0,LGG,GBMLGG,False
4672,5660,0.009626962,0.0011876485,KIRC,SKCM,False
4673,315,0.073323555,0.027777778,BRCA,PAAD,False
4674,2727,0.06063391,0.024390243,LUSC,PAAD,False
4675,3447,0.057639048,0.020408163,STES,OV,False
4676,2934,0.31622776,0.16666667,LAML,LGG,False
4677,811,1.0,1.0,THCA,THCA,True
4678,630,1.0000001,1.0,KIPAN,KIRC,False
4679,1427,1.0,1.0,KIPAN,KIRC,False
4680,5044,0.068041384,0.013513514,SKCM,PCPG,False
4681,4633,0.11785114,0.0625,SARC,BRCA,False
4682,4411,0.08908708,0.045454547,OV,SARC,False
4683,4768,0.02548236,0.010989011,SKCM,HNSC,False
4684,2189,0.006168727,0.00041684034,OV,UCEC,False
4685,6009,0.99999994,1.0,GBMLGG,LGG,False
4686,0,0.0,0.0,THYM,KIPAN,False
4687,357,1.0,1.0,KIPAN,KIRC,False
4688,0,0.0,0.0,OV,KIPAN,False
4689,0,0.0,0.0,SARC,KIPAN,False
4690,5505,0.0727393,0.030303031,STES,PRAD,False
4691,6096,1.0,1.0,KIRC,KIPAN,False
4692,0,0.0,0.0,BRCA,KIPAN,False
4693,5233,0.019968076,0.009259259,OV,SKCM,False
4694,956,0.26726124,0.125,LGG,GBMLGG,False
4695,1061,1.0,1.0,LGG,GBMLGG,False
4696,4167,0.068041384,0.013513514,THCA,STES,False
4697,4758,0.23570228,0.055555556,GBMLGG,THYM,False
4698,811,0.18257418,0.033333335,SKCM,THCA,False
4699,290,0.088388346,0.04347826,SARC,GBMLGG,False
4700,811,0.70710677,0.5,THCA,THCA,True
4701,380,0.4082483,0.25,BRCA,BRCA,True
4702,4908,0.041594516,0.02,COAD,COAD,True
4703,694,0.015135887,0.0032786885,SKCM,SKCM,True
4704,0,0.0,0.0,TGCT,KIPAN,False
4705,4768,0.048911598,0.025,LUAD,HNSC,False
4706,480,0.16666667,0.083333336,OV,OV,True
4707,5642,0.018330889,0.007936508,HNSC,SKCM,False
4708,4198,0.096225046,0.05,GBMLGG,GBMLGG,True
4709,642,0.04267896,0.014492754,HNSC,KIPAN,False
4710,2230,0.031782087,0.009259259,BRCA,STES,False
4711,1527,0.99999994,1.0,KIRC,KIPAN,False
4712,4676,0.08980265,0.015873017,STES,LAML,False
4713,779,0.9999999,1.0,KIPAN,KIRC,False
4714,4647,0.09128709,0.04761905,CESC,SKCM,False
4715,848,0.10206208,0.029411765,LUAD,SARC,False
4716,1346,0.08006408,0.023809524,BRCA,PRAD,False
4717,2280,1.0000001,1.0,KIPAN,KIRC,False
4718,811,0.70710677,0.5,THCA,THCA,True
4719,1335,0.34815532,0.16666667,PCPG,PCPG,True
4720,52,0.31622776,0.1,KIPAN,KIRC,False
4721,5635,0.50000006,0.25,BRCA,BRCA,True
4722,4721,0.14744195,0.041666668,COAD,BRCA,False
4723,1520,0.20412414,0.11111111,SARC,OV,False
4724,2237,0.0291482,0.008547009,BLCA,BRCA,False
4725,848,0.109108955,0.033333335,PAAD,SARC,False
4726,4530,1.0,1.0,LGG,GBMLGG,False
4727,5380,0.06454972,0.033333335,GBMLGG,GBMLGG,True
4728,298,0.5163978,0.33333334,THCA,THCA,True
4729,1402,0.022428066,0.002,SKCM,LAML,False
4730,811,0.3779645,0.14285715,THCA,THCA,True
4731,148,0.14002801,0.05263158,UCEC,LGG,False
4732,335,0.019920478,0.00990099,LUAD,LIHC,False
4733,1957,0.30151135,0.09090909,OV,OV,True
4734,4676,0.15075567,0.04347826,GBMLGG,LAML,False
4735,4721,0.12309149,0.029411765,COAD,BRCA,False
4736,4163,0.031311214,0.0121951215,HNSC,HNSC,True
4737,2909,1.0,1.0,KIPAN,KIRC,False
4738,2895,1.0,1.0,KIPAN,KIRC,False
4739,2335,0.031782087,0.013888889,STES,GBMLGG,False
4740,0,0.0,0.0,LAML,KIPAN,False
4741,854,1.0,1.0,GBMLGG,LGG,False
4742,1957,0.14744195,0.02173913,LUSC,OV,False
4743,1502,0.0058979862,0.0005858231,CESC,COAD,False
4744,0,0.0,0.0,LUSC,KIPAN,False
4745,5748,0.010394135,0.0013812155,SKCM,LUSC,False
4746,811,0.40824828,0.16666667,THCA,THCA,True
4747,0,0.0,0.0,THYM,KIPAN,False
4748,5017,0.018059842,0.0022522523,COAD,UCEC,False
4749,2261,0.034921512,0.0048076925,SKCM,PCPG,False
4750,1737,0.045883145,0.023255814,LIHC,KIPAN,False
4751,1824,1.0000001,1.0,KIRC,KIPAN,False
4752,4888,0.4082483,0.25,BRCA,BRCA,True
4753,5372,0.041030496,0.015625,UCEC,UCEC,True
4754,4721,0.11043152,0.023809524,CESC,BRCA,False
4755,0,0.0,0.0,BRCA,KIPAN,False
4756,0,0.0,0.0,CESC,KIPAN,False
4757,414,0.015994882,0.0006389776,UCEC,PCPG,False
4758,4697,0.23570228,0.055555556,THYM,GBMLGG,False
4759,3675,0.13245323,0.06896552,UCEC,UCEC,True
4760,0,0.0,0.0,STES,KIPAN,False
4761,1280,1.0,1.0,KIRC,KIPAN,False
4762,811,0.5,0.25,THCA,THCA,True
4763,203,0.08451543,0.03125,DLBC,LIHC,False
4764,4641,0.04767313,0.010869565,STES,OV,False
4765,3993,0.062017366,0.014705882,STES,GBMLGG,False
4766,2759,0.01628224,0.007874016,LUAD,LUSC,False
4767,1825,0.05832118,0.018518519,LUAD,KIRC,False
4768,2991,0.06741998,0.032258064,HNSC,HNSC,True
4769,811,0.3779645,0.14285715,THCA,THCA,True
4770,811,0.57735026,0.33333334,THCA,THCA,True
4771,4701,0.09205746,0.016666668,LUSC,BRCA,False
4772,2933,0.15430336,0.045454547,OV,THYM,False
4773,88,0.015089292,0.0026525198,SKCM,BRCA,False
4774,0,0.0,0.0,BRCA,KIPAN,False
4775,5485,0.0214324,0.0031545742,LIHC,OV,False
4776,1052,1.0,1.0,KIRC,KIPAN,False
4777,4028,1.0,1.0,KIRC,KIPAN,False
4778,4551,0.4082483,0.25,SKCM,THCA,False
4779,6024,0.05832118,0.029411765,TGCT,KIPAN,False
4780,0,0.0,0.0,THYM,KIPAN,False
4781,5807,0.04472136,0.016949153,BRCA,HNSC,False
4782,0,0.0,0.0,BRCA,KIPAN,False
4783,3535,0.99999994,1.0,GBMLGG,LGG,False
4784,848,0.07392213,0.015873017,STES,SARC,False
4785,0,0.0,0.0,BRCA,KIPAN,False
4786,4531,0.0474579,0.00877193,SKCM,BRCA,False
4787,0,0.0,0.0,LGG,KIPAN,False
4788,0,0.0,0.0,THCA,KIPAN,False
4789,2857,1.0000001,1.0,KIPAN,KIRC,False
4790,4641,0.10259783,0.04347826,PAAD,OV,False
4791,46,0.11785114,0.0625,BRCA,BRCA,True
4792,946,0.026444294,0.008196721,LIHC,LUSC,False
4793,537,1.0,1.0,KIPAN,KIRC,False
4794,5459,1.0,1.0,KIPAN,KIRC,False
4795,5239,0.069337524,0.00952381,PCPG,BLCA,False
4796,5588,0.022496063,0.0060975607,SKCM,LGG,False
4797,5944,0.18257418,0.083333336,LAML,BRCA,False
4798,1942,0.04740455,0.010752688,PCPG,LUSC,False
4799,0,0.0,0.0,LUSC,KIPAN,False
4800,5356,0.019262852,0.009009009,LIHC,LIHC,True
4801,1356,0.22941573,0.05263158,LIHC,LAML,False
4802,0,0.0,0.0,BRCA,KIPAN,False
4803,3285,1.0000001,1.0,LGG,GBMLGG,False
4804,4516,0.04283529,0.0088495575,LUSC,OV,False
4805,4676,0.09053575,0.016129032,STES,LAML,False
4806,4878,0.03402069,0.016949153,DLBC,DLBC,True
4807,0,0.0,0.0,SARC,KIPAN,False
4808,811,0.11111111,0.012345679,SKCM,THCA,False
4809,1356,0.35355338,0.125,SKCM,LAML,False
4810,811,1.0,1.0,THCA,THCA,True
4811,5043,0.058025885,0.024390243,PRAD,STES,False
4812,6155,0.04622502,0.02,STES,LGG,False
4813,0,0.0,0.0,BRCA,KIPAN,False
4814,244,0.009646651,0.003968254,LUAD,LUSC,False
4815,1933,0.09128709,0.035714287,HNSC,LGG,False
4816,4676,0.15430336,0.045454547,LIHC,LAML,False
4817,4888,0.28867513,0.14285715,BRCA,BRCA,True
4818,0,0.0,0.0,BRCA,KIPAN,False
4819,811,0.5,0.25,THCA,THCA,True
4820,2030,0.017360482,0.004,SKCM,BRCA,False
4821,861,0.05812382,0.022727273,HNSC,LUSC,False
4822,2508,0.094491124,0.032258064,LIHC,PAAD,False
4823,0,0.0,0.0,KIPAN,KIPAN,True
4824,2240,0.056343615,0.028571429,GBMLGG,GBMLGG,True
4825,4888,0.17677669,0.05882353,BRCA,BRCA,True
4826,0,0.0,0.0,TGCT,KIPAN,False
4827,0,0.0,0.0,PRAD,KIPAN,False
4828,5556,0.99999994,1.0,LGG,GBMLGG,False
4829,574,0.10660036,0.04,GBMLGG,LGG,False
4830,4597,0.096225046,0.033333335,TGCT,PCPG,False
4831,523,0.036711153,0.015151516,CESC,STES,False
4832,501,0.14285715,0.07692308,PAAD,STES,False
4833,4676,0.12700012,0.03125,BLCA,LAML,False
4834,724,0.09805807,0.05,LIHC,GBMLGG,False
4835,26,0.12909944,0.06666667,ACC,BRCA,False
4836,811,0.40824828,0.16666667,THCA,THCA,True
4837,4648,1.0,1.0,GBMLGG,LGG,False
4838,811,0.5,0.25,THCA,THCA,True
4839,956,0.4082483,0.25,LAML,GBMLGG,False
4840,0,0.0,0.0,TGCT,KIPAN,False
4841,0,0.0,0.0,KIPAN,KIPAN,True
4842,4721,0.31622776,0.16666667,BRCA,BRCA,True
4843,1765,0.04454354,0.015625,UCEC,UCEC,True
4844,966,1.0,1.0,GBMLGG,LGG,False
4845,0,0.0,0.0,BRCA,KIPAN,False
4846,3771,0.57735026,0.33333334,LAML,LAML,True
4847,673,1.0,1.0,KIPAN,KIRC,False
4848,5773,1.0,1.0,KIPAN,KIRC,False
4849,6021,1.0,1.0,KIPAN,KIRC,False
4850,3085,0.16666667,0.08695652,GBMLGG,LUAD,False
4851,4918,0.032075014,0.010869565,LUSC,TGCT,False
4852,121,0.16666667,0.071428575,SARC,LGG,False
4853,1326,0.034668762,0.01754386,COAD,COAD,True
4854,0,0.0,0.0,BRCA,KIPAN,False
4855,2798,1.0,1.0,KIPAN,KIRC,False
4856,4440,0.07881104,0.03448276,STES,BRCA,False
4857,4764,0.021320071,0.008928572,GBMLGG,STES,False
4858,0,0.0,0.0,PRAD,KIPAN,False
4859,5194,0.019188236,0.004830918,SARC,COAD,False
4860,0,0.0,0.0,LUAD,KIPAN,False
4861,3285,0.07537784,0.03448276,OV,GBMLGG,False
4862,4701,0.094491124,0.01754386,CESC,BRCA,False
4863,1792,0.067166045,0.026548672,ACC,ACC,True
4864,2428,0.040824827,0.006535948,SKCM,THCA,False
4865,3289,0.045454543,0.018518519,STES,LUAD,False
4866,0,0.0,0.0,THCA,KIPAN,False
4867,6107,1.0,1.0,GBMLGG,LGG,False
4868,1336,0.0836242,0.04347826,TGCT,GBMLGG,False
4869,4198,0.07856742,0.03846154,GBMLGG,GBMLGG,True
4870,121,0.109108955,0.033333335,HNSC,LGG,False
4871,1957,0.25,0.0625,LGG,OV,False
4872,3164,0.029735051,0.014925373,HNSC,CESC,False
4873,3898,0.09325048,0.037037037,BRCA,BRCA,True
4874,1033,0.032915402,0.012048192,HNSC,GBMLGG,False
4875,4032,0.02090605,0.010526316,STES,BLCA,False
4876,0,0.0,0.0,PRAD,KIPAN,False
4877,4984,0.006722015,0.00040535064,OV,UCEC,False
4878,4570,0.042562824,0.02173913,DLBC,PAAD,False
4879,0,0.0,0.0,LAML,KIPAN,False
4880,1727,0.026462806,0.011363637,BRCA,BRCA,True
4881,929,1.0,1.0,KIPAN,KIRC,False
4882,811,0.4472136,0.2,THCA,THCA,True
4883,4676,0.11952286,0.027777778,STES,LAML,False
4884,2056,1.0000001,1.0,GBMLGG,LGG,False
4885,0,0.0,0.0,BRCA,KIPAN,False
4886,811,0.0766965,0.005882353,COAD,THCA,False
4887,3576,0.99999994,1.0,KIRC,KIPAN,False
4888,693,0.4082483,0.25,BRCA,LGG,False
4889,1624,0.05954913,0.01923077,GBMLGG,BRCA,False
4890,848,0.18257418,0.083333336,BRCA,SARC,False
4891,3062,0.99999994,1.0,LGG,GBMLGG,False
4892,0,0.0,0.0,LUAD,KIPAN,False
4893,0,0.0,0.0,KIRC,KIPAN,False
4894,0,0.0,0.0,KIRC,KIPAN,False
4895,0,0.0,0.0,SARC,KIPAN,False
4896,3813,0.04612656,0.017857144,CESC,SKCM,False
4897,1657,1.0,1.0,LGG,GBMLGG,False
4898,2745,1.0,1.0,KIPAN,KIRC,False
4899,811,0.57735026,0.33333334,THCA,THCA,True
4900,6162,0.019744962,0.0034129692,COAD,BRCA,False
4901,5678,0.08006408,0.041666668,GBMLGG,UCEC,False
4902,3651,0.19611613,0.071428575,SKCM,PCPG,False
4903,0,0.0,0.0,BRCA,KIPAN,False
4904,0,0.0,0.0,THCA,KIPAN,False
4905,4888,0.18257418,0.0625,UCEC,BRCA,False
4906,1114,0.03526728,0.007194245,DLBC,SKCM,False
4907,0,0.0,0.0,PRAD,KIPAN,False
4908,5485,0.09166986,0.04347826,COAD,OV,False
4909,0,0.0,0.0,CESC,KIPAN,False
4910,811,0.70710677,0.5,THCA,THCA,True
4911,3262,0.06681531,0.03448276,BRCA,BRCA,True
4912,0,0.0,0.0,KIRC,KIPAN,False
4913,5894,0.012393943,0.0040650405,STES,CESC,False
4914,3873,0.07905694,0.037037037,COAD,COAD,True
4915,3285,0.057353936,0.022222223,HNSC,GBMLGG,False
4916,1919,1.0,1.0,GBMLGG,LGG,False
4917,5244,0.019952172,0.0058139535,THYM,UCEC,False
4918,3743,0.09128709,0.04761905,TGCT,TGCT,True
4919,121,0.13245323,0.04761905,COAD,LGG,False
4920,3232,0.026261287,0.0121951215,GBMLGG,STES,False
4921,1605,0.09245003,0.04761905,SARC,COAD,False
4922,1091,0.016070608,0.002762431,BLCA,SKCM,False
4923,811,0.70710677,0.5,THCA,THCA,True
4924,848,0.05337605,0.008403362,BLCA,SARC,False
4925,2444,1.0,1.0,KIRC,KIPAN,False
4926,0,0.0,0.0,PRAD,KIPAN,False
4927,0,0.0,0.0,BRCA,KIPAN,False
4928,956,0.28867513,0.14285715,LGG,GBMLGG,False
4929,3310,0.06063391,0.03125,KIPAN,STES,False
4930,4984,0.0042049107,0.00040306328,KIPAN,UCEC,False
4931,1537,1.0000001,1.0,KIPAN,KIRC,False
4932,0,0.0,0.0,KIPAN,KIPAN,True
4933,494,0.051502623,0.024390243,BLCA,CESC,False
4934,4676,0.2236068,0.09090909,OV,LAML,False
4935,0,0.0,0.0,SARC,KIPAN,False
4936,0,0.0,0.0,PCPG,KIPAN,False
4937,496,0.28867513,0.16666667,BRCA,UCEC,False
4938,811,0.5,0.25,THCA,THCA,True
4939,724,0.019581512,0.003003003,STES,GBMLGG,False
4940,5313,0.13608275,0.071428575,BRCA,BRCA,True
4941,0,0.0,0.0,THYM,KIPAN,False
4942,3447,0.11952286,0.0625,OV,OV,True
4943,0,0.0,0.0,TGCT,KIPAN,False
4944,693,1.0,1.0,GBMLGG,LGG,False
4945,2191,0.050832856,0.007633588,SKCM,PRAD,False
4946,0,0.0,0.0,CESC,KIPAN,False
4947,4328,0.031544015,0.012345679,CESC,STES,False
4948,1810,0.1230915,0.06521739,ACC,ACC,True
4949,3057,0.06741998,0.032258064,BRCA,KIRC,False
4950,2097,1.0,1.0,KIRC,KIPAN,False
4951,1730,1.0,1.0,LGG,GBMLGG,False
4952,245,0.036417853,0.014285714,LUAD,UCEC,False
4953,4127,0.054554477,0.020408163,LUAD,GBMLGG,False
4954,4721,0.20412415,0.07692308,BRCA,BRCA,True
4955,5574,0.17677669,0.05882353,PAAD,LAML,False
4956,1761,0.004475987,0.00035842293,COAD,UCEC,False
4957,1335,0.4082483,0.22222222,PCPG,PCPG,True
4958,4589,0.99999994,1.0,LGG,GBMLGG,False
4959,2419,0.99999994,1.0,KIRC,KIPAN,False
4960,5694,0.20412414,0.11111111,PCPG,PCPG,True
4961,5720,0.010130512,0.0026666666,STES,STES,True
4962,0,0.0,0.0,THCA,KIPAN,False
4963,5787,0.05025189,0.01923077,STES,LGG,False
4964,0,0.0,0.0,TGCT,KIPAN,False
4965,1062,0.101015255,0.05,SARC,GBMLGG,False
4966,811,0.107211255,0.011494253,SKCM,THCA,False
4967,0,0.0,0.0,PCPG,KIPAN,False
4968,811,0.1490712,0.022222223,LUAD,THCA,False
4969,811,0.28867513,0.083333336,THCA,THCA,True
4970,2472,1.0,1.0,KIRC,KIPAN,False
4971,4676,0.17677669,0.05882353,PAAD,LAML,False
4972,5485,0.09166986,0.04347826,UCEC,OV,False
4973,0,0.0,0.0,PCPG,KIPAN,False
4974,270,0.07161149,0.037037037,GBMLGG,GBMLGG,True
4975,6080,0.047245562,0.023255814,GBMLGG,TGCT,False
4976,4701,0.11470787,0.025641026,BRCA,BRCA,True
4977,4888,0.23570228,0.1,BRCA,BRCA,True
4978,0,0.0,0.0,KIRC,KIPAN,False
4979,4721,0.07715168,0.011764706,HNSC,BRCA,False
4980,5053,0.061545745,0.030303031,COAD,PAAD,False
4981,5558,0.99999994,1.0,KIRC,KIPAN,False
4982,2135,0.040274296,0.020512821,DLBC,DLBC,True
4983,3651,0.09712859,0.018518519,STES,PCPG,False
4984,4531,0.0100830225,0.00040617384,UCEC,BRCA,False
4985,1957,0.18569534,0.03448276,COAD,OV,False
4986,0,0.0,0.0,OV,KIPAN,False
4987,5607,1.0000001,1.0,GBMLGG,LGG,False
4988,5229,1.0,1.0,LGG,GBMLGG,False
4989,0,0.0,0.0,PRAD,KIPAN,False
4990,5701,0.013485223,0.005586592,HNSC,LUAD,False
4991,123,0.03504998,0.01724138,COAD,KIPAN,False
4992,1864,1.0,1.0,KIRC,KIPAN,False
4993,4888,0.19611613,0.071428575,BRCA,BRCA,True
4994,5274,0.06454972,0.033333335,BRCA,LUSC,False
4995,751,0.042220034,0.020408163,COAD,BRCA,False
4996,0,0.0,0.0,BRCA,KIPAN,False
4997,0,0.0,0.0,OV,KIPAN,False
4998,4676,0.16666669,0.05263158,OV,LAML,False
4999,3638,1.0,1.0,KIPAN,KIRC,False
5000,4012,0.026773978,0.013333334,LUSC,COAD,False
5001,1598,1.0,1.0,GBMLGG,LGG,False
5002,4391,0.13363062,0.071428575,PAAD,UCEC,False
5003,1166,0.056077216,0.009259259,LUAD,OV,False
5004,5208,1.0,1.0,KIPAN,KIRC,False
5005,272,0.07142857,0.037037037,KIPAN,KIPAN,True
5006,4641,0.16903086,0.09090909,BRCA,OV,False
5007,2574,0.053376053,0.025641026,PAAD,HNSC,False
5008,834,0.10540925,0.05,STES,OV,False
5009,5855,0.043355495,0.0121951215,LUAD,PCPG,False
5010,1972,0.0766965,0.03846154,KIPAN,KIPAN,True
5011,2447,0.28867513,0.14285715,PCPG,THCA,False
5012,0,0.0,0.0,KIRC,KIPAN,False
5013,271,0.99999994,1.0,KIRC,KIPAN,False
5014,0,0.0,0.0,THCA,KIPAN,False
5015,811,0.4472136,0.2,THCA,THCA,True
5016,2718,0.05455447,0.027777778,GBMLGG,UCEC,False
5017,4748,0.018059842,0.0022522523,UCEC,COAD,False
5018,84,0.06262243,0.032258064,OV,OV,True
5019,121,0.07392213,0.015873017,STES,LGG,False
5020,121,0.1490712,0.05882353,PAAD,LGG,False
5021,5915,0.03407991,0.0034602077,THCA,UCEC,False
5022,4211,0.0260643,0.011627907,LUSC,LUSC,True
5023,4486,0.08164965,0.033333335,BRCA,BRCA,True
5024,582,0.031830348,0.014925373,STES,COAD,False
5025,3587,0.99999994,1.0,KIPAN,KIRC,False
5026,2422,0.020121092,0.00390625,BRCA,COAD,False
5027,2961,0.01844278,0.009009009,SKCM,SKCM,True
