true_class,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,h3__ACC,h3__BLCA,h3__BRCA,h3__CESC,h3__COAD,h3__DLBC,h3__GBMLGG,h3__HNSC,h3__KIPAN,h3__KIRC,h3__LAML,h3__LGG,h3__LIHC,h3__LUAD,h3__LUSC,h3__OV,h3__PAAD,h3__PCPG,h3__PRAD,h3__SARC,h3__SKCM,h3__STES,h3__TGCT,h3__THCA,h3__THYM,h3__UCEC
COAD,0.0022599276,0.008317164,0.0716046,0.012249851,0.20915727,0.0072407257,0.044829175,0.03307278,0.0031336914,0.0038378574,7.544419e-06,0.010510707,0.032038562,0.017250873,0.021546068,0.08949911,0.24913183,1.1117396e-05,0.003723548,0.0048037316,0.006958229,0.10435159,0.0029050848,0.0003963029,0.0010067333,0.06015589,0.0010987921,0.0051980703,0.057525,0.008040364,0.24091431,0.004691441,0.033833068,0.025341569,0.0014059177,0.0019275037,1.7285511e-06,0.0065151034,0.024581442,0.01205496,0.015860736,0.08553099,0.31188315,2.779096e-06,0.0018229816,0.0024641538,0.003979242,0.099339545,0.0014374302,0.00013312206,0.00041474582,0.054001853
HNSC,0.0046351375,0.004069324,0.036871742,0.2500688,0.01015918,0.0058590085,0.17525958,0.070876114,0.019960703,0.019338714,0.0045476113,0.11502742,0.01527956,0.008809215,0.0060547595,0.016034191,0.04481224,0.007134349,0.018320186,0.05560072,0.009574665,0.02051312,0.01431762,0.01557884,0.021914339,0.029382933,0.003452762,0.0029400622,0.031562056,0.28997856,0.008240215,0.0044490453,0.18362263,0.07133709,0.016215194,0.016203098,0.0031697985,0.117948,0.012571487,0.006780227,0.004641647,0.013374912,0.04312903,0.0052685887,0.014895971,0.052221987,0.007602307,0.01787892,0.01139889,0.012658372,0.019129416,0.029329713
LAML,0.00013277715,0.00027417924,0.027589025,0.0056637814,0.0007072672,0.004976416,0.004552057,0.00058040995,0.0053886296,0.006232068,0.09252663,0.005685858,0.000704875,0.0004632631,6.226284e-05,0.0049579395,0.0028067026,0.10334522,0.3389961,0.021919541,0.0010789381,0.00010753186,0.0010604231,0.07900823,0.29017895,0.0010008761,3.872695e-05,0.000100560894,0.019814156,0.0029543194,0.0003017185,0.0029629655,0.0022604659,0.00022391201,0.0029420664,0.003594291,0.07475807,0.0029500981,0.00029091813,0.00017315183,1.8021985e-05,0.0023643489,0.0014423175,0.08667345,0.40852678,0.013762085,0.0005252524,3.1693846e-05,0.00046376712,0.05883707,0.313572,0.00041780726
GBMLGG,0.0002534406,0.00065722567,0.0013782219,0.0002213582,0.0027525194,4.3030937e-05,0.6978816,0.0026666936,5.9746253e-05,6.362963e-05,0.0012169624,0.26249537,0.00047842387,0.00049902726,0.00017062979,0.011626025,0.0048639574,0.0001319866,0.00018389533,0.008017157,0.00026624845,0.0010828984,1.6044914e-05,0.00011343121,0.0001920674,0.0026684455,6.51382e-05,0.00019249565,0.00037981765,5.2470914e-05,0.0010363074,8.257134e-06,0.7623242,0.0009064833,1.0632875e-05,1.0989299e-05,0.00037992472,0.22205383,0.00013492393,0.00013685306,3.7106605e-05,0.005207503,0.0019893306,2.692599e-05,3.880371e-05,0.0035322825,7.21918e-05,0.00031643492,2.4296824e-06,2.1127913e-05,4.3878696e-05,0.001019627
SKCM,4.703731e-06,0.00012033411,2.4337949e-05,0.00016936891,0.0046942425,3.332461e-05,6.6630406e-08,0.0025981057,7.8919254e-07,2.49687e-11,1.622225e-11,6.024777e-07,1.4999803e-06,0.0033881108,0.002938469,7.1811855e-11,8.519029e-09,1.450071e-11,2.692103e-10,3.3998185e-06,0.98517156,0.00067875005,8.4970425e-12,7.754238e-12,3.3322267e-09,0.00017237471,1.826687e-06,5.3621654e-05,9.41648e-06,7.518916e-05,0.0025503016,1.46848115e-05,1.8186821e-08,0.0013529788,2.4059136e-07,4.3400006e-12,2.8029788e-12,1.884558e-07,5.062456e-07,0.00182569,0.0015341237,1.35460055e-11,2.182014e-09,2.559318e-12,5.3830412e-11,1.2279795e-06,0.9921756,0.00032566526,1.4249547e-12,1.206798e-12,8.0259377e-10,7.873358e-05
SKCM,0.029662175,0.011714288,0.053562485,0.028149327,0.011895013,0.019700777,0.0138867125,0.020182673,0.27625468,0.08990018,0.005549092,0.0052299765,0.03268134,0.01742087,0.0028724892,0.04037689,0.015392807,0.017707003,0.021736344,0.11096796,0.010246131,0.02030327,0.13396633,0.002996134,0.0014305849,0.006214476,0.028385825,0.009678971,0.048714396,0.025527963,0.009639431,0.018348651,0.0109086465,0.017726934,0.3042109,0.08844653,0.0042314227,0.003827562,0.030619236,0.0148085235,0.0020732605,0.03725321,0.013166501,0.015022286,0.018774554,0.11347554,0.00851942,0.018393014,0.15021904,0.0020837274,0.0009793441,0.004965115
OV,0.0041363807,0.0060728393,0.0546328,0.031694476,0.010410622,0.009155877,0.023995953,0.0048045684,0.14122199,0.31683213,0.006424826,0.0049032364,0.026140558,0.01862144,0.0031840529,0.04670725,0.006581574,0.04021314,0.10227402,0.04391603,0.0126549695,0.01503159,0.018188026,0.022720048,0.005055287,0.024426349,0.002292117,0.0036338835,0.04777878,0.025907611,0.0066288714,0.0061094332,0.016996631,0.0024807171,0.1390464,0.41359487,0.0037337313,0.0026954282,0.020831924,0.013722418,0.0015547206,0.04180959,0.003906296,0.03568433,0.10162975,0.038531426,0.008973573,0.010021558,0.013889446,0.016075604,0.0028640463,0.019606855
SKCM,0.00023785821,0.0013938829,1.9781546e-05,8.329519e-05,0.002985428,3.691985e-05,0.0017138355,0.0027118213,7.036656e-06,1.2380104e-07,2.1515325e-07,0.00012981746,7.4693846e-05,0.019280128,0.000837184,4.0981245e-08,7.710332e-06,1.2939223e-08,5.718199e-08,2.0716503e-05,0.9569313,0.0127633475,9.910398e-08,9.474584e-09,3.6829533e-08,0.0007647553,0.00011487252,0.00073163345,7.374133e-06,3.55388e-05,0.0015847902,1.5857064e-05,0.0008868099,0.0014356708,2.3898774e-06,3.3041523e-08,6.0602204e-08,5.8622678e-05,3.1405296e-05,0.011664537,0.00040476865,1.0106087e-08,2.7199335e-06,3.0471319e-09,1.4686628e-08,7.95949e-06,0.97532946,0.007312439,2.7204983e-08,2.063293e-09,9.436347e-09,0.00037299612
OV,0.019154502,0.011742506,0.054070584,0.0064961365,0.008050606,0.01674404,0.10270648,0.07847744,0.013633076,0.001960652,0.009924757,0.1383044,0.031953774,0.014557518,0.015128679,0.15463494,0.039944362,0.012507067,0.028483974,0.16567905,0.012330561,0.014031451,0.0026649989,0.0037515461,0.007464666,0.03560225,0.017392647,0.009849377,0.04869993,0.0049580163,0.0062493766,0.015836705,0.10147115,0.077693105,0.01071597,0.0013161759,0.007822098,0.14811583,0.029519707,0.012461487,0.013160515,0.16957456,0.038126983,0.010213164,0.025089702,0.18255672,0.010305522,0.011868413,0.0019471253,0.002626946,0.0059831804,0.036445588
THCA,0.00039188546,0.0001177713,0.0017001441,0.0017451241,0.00041581993,0.00011483906,0.0031853083,0.00022304885,0.0014461811,0.0019959833,0.0030456632,0.008123836,0.0005335,0.00066946406,5.966568e-05,0.00034309042,0.0003944299,0.021560254,0.009710966,0.0024797115,0.0068914816,0.00010528275,0.0005570728,0.92613405,0.006842888,0.0012125921,8.044087e-05,1.949684e-05,0.00040078693,0.00043945306,8.008508e-05,1.9858919e-05,0.00084706227,3.7029607e-05,0.00032902707,0.00050941366,0.0008612036,0.0026440239,0.0001073871,0.00015882749,9.206716e-06,6.0497096e-05,7.8160105e-05,0.008468533,0.0031844352,0.0006606649,0.0028087075,1.5807114e-05,0.000117045325,0.9754989,0.0022344536,0.00032950452
SKCM,0.0012591181,0.0022750609,0.47198796,0.004593714,0.0132747935,0.00048292748,0.010115746,0.035255045,0.01092251,0.0118287625,0.017271912,0.0050284667,0.009668508,0.011430471,0.00050850294,0.20937662,0.00828688,0.0029591003,0.00842607,0.1299513,0.004160568,0.013679695,0.00032084782,0.0017287642,0.0015220718,0.013684631,0.00082579034,0.0015016655,0.5133631,0.0033180937,0.010786757,0.0002929656,0.0073649804,0.031068841,0.008512222,0.0090312185,0.014099517,0.0035673152,0.0073244628,0.0090949,0.0002992651,0.21224736,0.0062469104,0.0019924124,0.0061029512,0.12525801,0.0029908882,0.011213573,0.00018218753,0.001081898,0.0009788345,0.011253864
LIHC,0.0058743577,0.04260883,0.045407046,0.0076275486,0.007078646,0.0032709676,0.03420407,0.14421104,0.06331695,0.028534139,7.7970735e-06,0.009615145,0.05402744,0.16668518,0.059026614,0.017781477,0.006856527,4.378239e-06,0.0009713378,0.080763,0.0076518236,0.18619555,0.0016852695,1.7616785e-05,7.785523e-06,0.026569476,0.0045796386,0.040221464,0.039865535,0.0059896093,0.0054803533,0.0025348868,0.029577015,0.1512417,0.059718013,0.025196861,3.901851e-06,0.007733595,0.0521919,0.1799351,0.057272397,0.015125182,0.0053492347,2.0673624e-06,0.0006352687,0.081379786,0.00625754,0.20487888,0.0011848131,8.895275e-06,3.879075e-06,0.023632478
THCA,0.00022599444,0.0013121499,0.05318301,0.025850244,0.0061717844,0.009421899,0.006792107,0.0061780065,0.008950508,0.009575429,0.0249712,0.007198873,0.011295264,0.008206949,0.002767224,0.028228793,0.016811097,0.09071586,0.45731395,0.08991837,0.0030766164,0.009543156,0.0027196193,0.05637421,0.05160951,0.011588178,7.102548e-05,0.0005293585,0.04111317,0.01968968,0.0035774463,0.005654777,0.0032521323,0.0030251571,0.004935369,0.005069945,0.017394328,0.0037494504,0.0064943694,0.0045317723,0.0012830016,0.019402694,0.011738286,0.08251445,0.5870047,0.07481523,0.0015690256,0.0063452716,0.0012101323,0.04331471,0.0433162,0.008398308
ACC,0.5299627,0.020448864,0.014186528,0.019328324,0.004544813,0.017497435,0.019251086,0.07892829,0.03479255,0.026613142,8.363549e-06,0.009789473,0.012431058,0.025031066,0.01938503,0.020063711,0.015467442,0.00023682861,0.003975717,0.009224301,0.02496562,0.03148507,0.020397365,0.00082838524,0.001516373,0.039640456,0.7254825,0.012120621,0.006059574,0.01055931,0.0018360657,0.01021885,0.009443683,0.057602987,0.020863947,0.014852077,1.3798285e-06,0.0043160715,0.0059588705,0.014495977,0.010498213,0.0107895415,0.00801579,6.371615e-05,0.0014992316,0.004049601,0.014653204,0.017924199,0.011630485,0.00024520155,0.0005298507,0.026289051
KIPAN,0.011910768,0.009941648,0.0370205,0.034867484,0.017002782,0.02151841,0.068032645,0.022228278,0.22605473,0.072177954,0.00043680624,0.0071870885,0.10802522,0.027023936,0.0063196598,0.02413475,0.028990043,0.003047472,0.034603,0.049265,0.00918083,0.030331004,0.07697419,0.0017441402,0.009161507,0.06282012,0.010054451,0.008040237,0.03257878,0.03266999,0.014467177,0.018996589,0.06427284,0.019397132,0.2640691,0.070128754,0.0002727077,0.005402914,0.11738104,0.024343478,0.004749339,0.020222606,0.026339222,0.00214202,0.031489823,0.04692524,0.007364595,0.027873656,0.0789009,0.0011514422,0.0070726713,0.06369327
COAD,0.0022319888,0.004394996,0.03615767,0.00899104,0.5164938,0.0016196829,0.025057752,0.052286774,0.0065436806,0.01190624,0.0028603035,0.0070404513,0.032765586,0.008153618,0.008199464,0.08352007,0.020470465,0.002550375,0.034455106,0.041477688,0.008027348,0.0313979,0.002425996,0.0049922965,0.003771127,0.042208612,0.0013791397,0.0029440112,0.027365658,0.0065812706,0.61061794,0.0009895088,0.018701956,0.045811277,0.0042804545,0.008322967,0.001753907,0.0048049665,0.02595472,0.0057957014,0.0059876298,0.075282805,0.016539829,0.0015463567,0.027505858,0.033554938,0.0057071554,0.02494035,0.0014627092,0.0031328353,0.0023966194,0.03663944
BRCA,0.0004944734,0.000765447,0.75322866,0.0073596365,0.00073251413,0.001707034,0.0018918652,0.0013497666,0.008794972,0.0070635714,0.03535186,0.0010323087,0.0019861192,0.0014268361,0.00013041688,0.005419344,0.0010328458,0.04201018,0.06282291,0.018198378,0.001665547,0.0009447827,0.0020698674,0.009930654,0.029615,0.0029750112,0.00010902292,0.00017397851,0.8938252,0.0026096255,0.00016830528,0.00051964715,0.0004769541,0.00031649688,0.002977599,0.0022727095,0.016436357,0.00023076413,0.00057088945,0.00035981808,2.4191197e-05,0.0017811552,0.00027248813,0.020354304,0.029722514,0.0073263026,0.00043518524,0.00021835887,0.00060133816,0.0036796634,0.013520009,0.001017121
THCA,5.0643957e-05,6.426338e-05,0.0014679391,0.0006763929,0.0020223896,0.0002509417,0.0026300524,0.00036200776,0.0001277666,0.00021172325,0.0039798883,0.0070013315,0.00023923567,0.0027186498,0.00016636263,0.000985422,0.00034827052,0.023880886,0.017255729,0.0023566163,0.0072026537,0.00013146494,8.835797e-05,0.91696167,0.0078446,0.0009747507,7.4408863e-06,1.0026007e-05,0.00033417638,0.00013564428,0.00057727064,4.5838216e-05,0.00067030627,7.649088e-05,1.8345236e-05,3.4841763e-05,0.0011560225,0.002142608,4.0863964e-05,0.00081161445,2.9997804e-05,0.00019617168,7.2714916e-05,0.008954271,0.0059443926,0.0005874147,0.0029560935,2.2993205e-05,1.3056088e-05,0.9723017,0.0026262067,0.00023347263
GBMLGG,0.0007712568,0.0039756745,0.011818791,0.005430494,0.0065899794,0.0011468163,0.52809983,0.009620726,0.0019716178,0.007840248,0.019168807,0.25281227,0.022972217,0.0069864616,0.0024633652,0.014056567,0.020645471,0.02532006,0.005276064,0.020570971,0.0034668783,0.008649656,0.002421725,0.0026404802,0.0047334265,0.010550134,0.00026444643,0.0017447835,0.005507503,0.002527044,0.0031502915,0.000430716,0.627619,0.0049707806,0.00065265305,0.0036479135,0.012204121,0.25081947,0.014509386,0.0032857414,0.00097339536,0.007377411,0.012853692,0.017028848,0.0023005956,0.012592375,0.001607411,0.004087022,0.00093431864,0.0010032966,0.0021409958,0.0057667606
UCEC,0.0011748103,0.0021710792,0.0720205,0.20240328,0.063935645,0.0025740706,0.030934226,0.037490085,0.0046488107,0.0022045204,5.478715e-06,0.004388953,0.023625916,0.0068849158,0.0032080999,0.002676368,0.029355029,2.6633772e-05,0.00571442,0.004812762,0.01810763,0.08076107,0.002933325,0.0009139411,0.0006393795,0.39638907,0.0004431792,0.0008359092,0.05120936,0.19423579,0.046364255,0.0011382401,0.020090234,0.022960387,0.0019327338,0.00079540844,9.950953e-07,0.002107102,0.01417296,0.0035299242,0.0014008483,0.0010090037,0.018317644,5.7887814e-06,0.0030033174,0.0022194602,0.010914436,0.065205865,0.0012673985,0.00028196647,0.00020228144,0.53635556
PCPG,0.002548039,0.0028678626,0.22262241,0.023611948,0.004171815,0.0060558156,0.018353252,0.0051525407,0.03618752,0.03629298,0.07533057,0.004987277,0.01092699,0.008362391,0.000332646,0.031333618,0.018892169,0.11653804,0.1430894,0.061510365,0.0056702793,0.0023135797,0.02067817,0.05963036,0.074118026,0.008421954,0.0013643124,0.001470657,0.27619666,0.018045485,0.0022231569,0.0040346175,0.012183761,0.0029410047,0.027404534,0.02906176,0.07395755,0.0026702248,0.007409371,0.0053164475,0.00013070734,0.024163447,0.0142553635,0.12716532,0.15743843,0.05614254,0.0035406034,0.0011049114,0.016466329,0.05496916,0.073617294,0.006726375
BRCA,0.0063289935,0.023652302,0.18553683,0.0025867594,0.013570023,0.0002310439,0.016274301,0.05003128,0.014306146,0.016226886,1.9709566e-06,0.0023551842,0.08712296,0.0797364,0.029233355,0.2955484,0.005381177,4.1446715e-06,0.0040820115,0.008419062,0.0039453804,0.08998633,0.0014816126,3.3679557e-05,0.0002798957,0.063643925,0.0039358973,0.017825298,0.19087875,0.0012829987,0.0087792175,8.691681e-05,0.010171314,0.040469803,0.009192912,0.010380026,3.3922672e-07,0.001122127,0.08372295,0.07373032,0.022171803,0.37145412,0.0031217483,8.246891e-07,0.002034003,0.005010811,0.0020982837,0.085226506,0.00066420133,8.110683e-06,0.000100051475,0.05653068
KIPAN,0.00667441,0.0017345081,0.026884524,0.01576023,0.000453386,0.0020600492,0.005886574,0.004359355,0.645265,0.15767317,0.0006017858,0.0018744095,0.0044335956,0.0075275744,0.00044344028,0.008100162,0.0073078377,0.02022327,0.01413245,0.013852972,0.0038621284,0.0016387409,0.04111917,0.0024429546,0.003950443,0.0017378395,0.0030829324,0.0005935921,0.013217466,0.008789546,0.00011712776,0.000785884,0.0022456818,0.0016450221,0.7684779,0.13022791,0.00016416369,0.00061690056,0.0018963246,0.0034635838,0.0001162591,0.003585707,0.003376351,0.0114372475,0.006829742,0.00674848,0.0014857634,0.00049244583,0.02766516,0.0008108585,0.0015336901,0.00059423706
KIPAN,0.007147155,0.012116043,0.043271497,0.03708815,0.0048436285,0.009095898,0.016448969,0.01439804,0.11227424,0.30374023,0.0021172378,0.007089049,0.032301925,0.031719882,0.00625666,0.036082156,0.022055538,0.024113342,0.028063567,0.14473613,0.007120082,0.010896183,0.04758235,0.0073941597,0.022158766,0.009889093,0.0045145354,0.008242872,0.032843497,0.03239466,0.0026936575,0.0062543135,0.010560083,0.009576289,0.11039376,0.38863084,0.0010014517,0.0039728563,0.026748996,0.02630328,0.0035955925,0.029409252,0.016697409,0.019063244,0.021495333,0.16101739,0.004249459,0.006696685,0.04559113,0.004191557,0.017277272,0.0065845987
SKCM,0.0019397922,0.035393883,0.017525293,0.03781027,0.034735534,0.003326313,0.06834405,0.03526481,0.0025525813,0.0014684136,3.6842965e-07,0.018410461,0.012259499,0.056247044,0.008169984,0.0055182176,0.0034131377,1.3201728e-06,0.001257035,0.006964746,0.6063332,0.023458008,0.0006415699,0.0030321744,0.00022239964,0.015709832,0.00070135924,0.022618767,0.007645554,0.023661565,0.020343771,0.0014011957,0.042593546,0.02076306,0.00090975245,0.0004471609,4.5468095e-08,0.009272547,0.00583549,0.037918903,0.0036398745,0.0021396047,0.0013568903,1.886482e-07,0.00037564046,0.0027815597,0.77226055,0.013536919,0.00018214295,0.0012273674,5.59588e-05,0.008330564
PAAD,0.00049287843,0.0035257717,0.013368221,0.001843785,0.04186349,0.004308352,0.025817245,0.04775422,0.0022711453,0.0011103158,1.2138139e-06,0.0022681893,0.008551814,0.013371535,0.004864595,0.069928706,0.48832542,5.2473442e-06,0.0004578657,0.009420776,0.0035278809,0.23079793,0.004990732,3.2127504e-05,0.00012344251,0.020977046,0.00016604945,0.0016226419,0.006944795,0.0007201122,0.028064707,0.0021471167,0.015051277,0.032946743,0.0008380184,0.0003751636,1.6536772e-07,0.00090026745,0.0044864696,0.007543606,0.0022540363,0.052027803,0.6110513,8.524812e-07,0.00013448895,0.0047965725,0.0015499316,0.21106152,0.002424702,6.3618504e-06,3.23262e-05,0.012852965
COAD,0.00016529192,0.002296834,0.00882779,0.014706595,0.8119681,0.0012434834,0.010391966,0.031054305,0.0012760888,0.001826199,3.8977546e-06,0.0017984612,0.013037444,0.012043064,0.0046595153,0.003516195,0.0055124117,1.5019333e-05,0.0035658423,0.0095588565,0.009390259,0.043717545,0.00094104506,0.00028222203,3.2773696e-05,0.0081688445,7.604927e-05,0.0012622689,0.0049551544,0.009625856,0.87950176,0.0006709634,0.0060945717,0.021098249,0.00061016006,0.0009184233,1.3323919e-06,0.00093180785,0.008361487,0.007876461,0.0026932808,0.0018801397,0.0032572795,5.7762586e-06,0.0019687044,0.0057293097,0.005810247,0.031021364,0.00047457797,0.00012355518,1.30401895e-05,0.0050381725
GBMLGG,8.1901475e-05,0.00015871058,0.003623482,0.0010993916,0.0005000702,0.001503752,0.5847023,0.0009508143,0.0009008418,0.0008198451,0.017794227,0.35633564,0.0035403913,0.00047348754,0.00024912495,0.0024318201,0.0024793749,0.0005681458,0.008362482,0.0064109713,0.00027812464,0.00052318303,0.00011813192,0.000782837,0.0017488335,0.003562107,3.7950853e-05,7.8316916e-05,0.0022142618,0.0006285249,0.00026582772,0.0009157967,0.605409,0.0005243681,0.00046932112,0.00042769764,0.012657383,0.3567043,0.0021904914,0.00024230327,0.00012188426,0.0014194837,0.0015076414,0.00029718658,0.0054932274,0.004173142,0.0001464402,0.00027997163,5.4192966e-05,0.00040835637,0.0010343905,0.0022984855
COAD,0.00082879077,0.0018691473,0.0035123264,0.00032889776,0.86236167,0.00047440518,0.0022677735,0.031217067,0.000940234,0.0008816906,1.210307e-06,0.0008499275,0.015570775,0.007154055,0.0047638803,0.026318269,0.008978292,3.3055715e-06,0.0009138965,0.0011702373,0.0019870428,0.023701558,2.7704951e-05,3.969772e-05,3.719513e-05,0.0038009125,0.0001981487,0.00051845744,0.00090424396,6.384744e-05,0.9473472,0.00010985756,0.0005868019,0.01378736,0.00020489634,0.00019671873,1.0511785e-07,0.00019352984,0.006002102,0.0024284346,0.0015250595,0.011022292,0.0032666211,3.2890648e-07,0.0002063626,0.00028254263,0.0005552673,0.009392861,3.7901732e-06,5.3731806e-06,5.396842e-06,0.0011923644
GBMLGG,0.00089145574,0.0069804825,0.0143535305,0.0027891905,0.039769046,0.0043921964,0.31585896,0.021864163,0.0011344244,0.00079201267,9.711049e-05,0.06393631,0.034164146,0.0039549246,0.020304793,0.09426068,0.05767325,3.569359e-05,0.0013695481,0.09426347,0.0021077557,0.032595355,0.009896075,5.415717e-05,0.0026245934,0.17383666,0.0006190987,0.0054690097,0.010740031,0.0020297882,0.03592814,0.0034068332,0.34824288,0.018121606,0.00071698293,0.0004978538,5.4433058e-05,0.059207186,0.03054416,0.0028949059,0.017262395,0.091616966,0.054489605,1.8377894e-05,0.0008749845,0.091056615,0.0014755981,0.027796544,0.007961891,2.7779462e-05,0.0018153416,0.187131
UCEC,0.0014667143,0.0027698018,0.06546857,0.037288662,0.004839938,0.0004898533,0.030381387,0.013571413,0.010452701,0.02385416,0.00023710873,0.008726425,0.0070241555,0.0032594313,0.0044075483,0.013374662,0.0012200329,0.00019134695,0.009659304,0.011112653,0.0015848656,0.007716869,0.0026800428,0.0011483943,0.0008395556,0.7362344,0.0003769101,0.0007727306,0.0304926,0.017121207,0.0015130119,0.00010645882,0.012605929,0.0050022025,0.0032963173,0.009139771,4.3098895e-05,0.0027922962,0.0022871024,0.00093396526,0.0013298474,0.0048906286,0.00028820502,3.2796248e-05,0.0031324432,0.0039567626,0.00039858234,0.0025691686,0.00073458225,0.0002500498,0.0001957665,0.8957376
LIHC,0.0026830346,0.02393354,0.029018445,0.03024081,0.11225389,0.044582427,0.00424709,0.032764155,0.02325833,0.0123199085,1.4947917e-06,0.00020673314,0.09737614,0.14742029,0.20377237,0.005016847,0.0014706942,6.198787e-07,0.0007624736,0.013341043,0.007899383,0.18257499,0.010977356,3.163273e-06,9.7738615e-05,0.013777036,0.0014133345,0.018446159,0.018713314,0.023368018,0.11559436,0.04056421,0.0021591722,0.026004246,0.014761402,0.0070849233,2.9953227e-07,6.895481e-05,0.09126508,0.15501021,0.25282955,0.0025306938,0.0006754399,1.1134549e-07,0.00030968664,0.008244665,0.004655183,0.19998635,0.0070187636,6.4680916e-07,3.137657e-05,0.009263843
SARC,0.00029225159,0.0044968645,0.0006053023,0.0035829702,0.24613783,0.015295238,0.009880759,0.014895202,0.0005577754,4.0705316e-05,1.1034552e-07,5.355754e-06,0.011982139,0.0060050134,0.013674193,5.4047e-05,0.016692076,1.9962143e-07,2.3112616e-06,0.00010509029,0.0035217232,0.49216604,2.9968796e-05,1.2244767e-07,1.410977e-05,0.1599626,9.810662e-05,0.0021019531,0.0001941978,0.0015849028,0.23008929,0.010134381,0.0045513883,0.008246052,0.00019020657,9.367322e-06,1.2376469e-08,9.844206e-07,0.0065309787,0.00303449,0.0076829884,1.4194093e-05,0.010193993,2.7126665e-08,3.6246044e-07,2.9088094e-05,0.0015127326,0.57461596,7.2641083e-06,1.3994915e-08,3.057949e-06,0.139174
KIPAN,3.4859113e-05,1.3754604e-05,0.0002332639,0.0005198961,9.471881e-06,0.00016121859,5.970922e-05,1.4518574e-06,0.37765172,0.5585105,0.005184655,7.53274e-05,2.5952046e-05,2.006391e-05,6.5398544e-06,3.6233007e-05,1.8480268e-05,0.03364284,0.008362439,0.00019339466,0.0001010836,6.5758422e-06,0.00028176597,0.007415582,0.0072900904,0.00014314367,5.7470534e-06,1.8918107e-06,4.6180674e-05,0.0001299172,1.259073e-06,3.5460405e-05,9.6707845e-06,1.36383e-07,0.35433534,0.61739886,0.001780112,1.3293035e-05,3.9064203e-06,2.8660527e-06,7.680084e-07,5.653121e-06,2.648824e-06,0.017358312,0.0033834877,4.057398e-05,2.0481466e-05,7.447402e-07,6.506901e-05,0.0026090103,0.002717296,3.1301865e-05
BRCA,0.0031985918,0.005285586,0.18880537,0.026452288,0.002155335,0.0039530797,0.009983342,0.00656657,0.03669858,0.03939814,0.02802276,0.0051385122,0.004617848,0.002020222,0.00028760283,0.029655458,0.02207565,0.24979025,0.06257219,0.073980965,0.0023231911,0.0039622835,0.028317994,0.05386618,0.10494164,0.0059303828,0.0017662651,0.0033236486,0.1959025,0.019689428,0.0009945543,0.0021713716,0.006016413,0.0038502228,0.027661957,0.032331403,0.021374268,0.002834433,0.0026621097,0.0009572573,0.000108626075,0.02407967,0.017093632,0.32039285,0.05790526,0.07081199,0.0011922371,0.002693256,0.023300549,0.04638775,0.11082272,0.003675645
COAD,5.6990633e-05,0.0018421637,0.00028653027,0.00039234318,0.6250218,0.00028299398,0.0076663196,0.003773495,0.0004416191,0.00017520472,2.2731135e-09,8.501891e-06,0.004826261,0.0010332962,0.0023615812,0.00026644126,0.008313116,3.6380637e-10,2.2025088e-06,2.6580336e-05,0.0035779697,0.28240833,2.000725e-05,2.0027356e-07,4.6254568e-06,0.057211433,1.3394358e-05,0.0006747793,6.905782e-05,0.0001202432,0.7188916,8.331425e-05,0.0030810658,0.0015089735,0.00012228623,4.289906e-05,1.5276441e-10,1.4643603e-06,0.0020503933,0.0003439255,0.00090489973,7.038964e-05,0.0038986092,1.925388e-11,3.0543484e-07,5.092885e-06,0.0014158738,0.23088479,3.936989e-06,2.2408251e-08,7.7028767e-07,0.03581189
COAD,0.0010676096,0.005469364,0.0070210095,0.0058389064,0.76344573,0.017950231,0.018749572,0.00783379,0.0015994116,0.008143697,3.814228e-05,0.0007168525,0.03136905,0.012727314,0.0010083443,0.0046090535,0.016747098,8.573374e-05,0.0071691647,0.01580942,0.018498378,0.031797223,0.00087860867,0.0007818386,0.0009423517,0.01970206,0.00029886304,0.001891656,0.0021232353,0.0020394372,0.898386,0.00852015,0.007650094,0.0028690114,0.0004013151,0.0028129842,6.176685e-06,0.00016117837,0.015307898,0.005063314,0.00025949668,0.0014851374,0.007174478,1.5404401e-05,0.0023853614,0.00671619,0.008659192,0.015618848,0.00021291697,0.00018528968,0.000237701,0.009518688
BRCA,0.0028509446,0.007364476,0.07041431,0.0074583534,0.017232042,0.01894591,0.0072042947,0.04471875,0.025408763,0.019876534,1.0836434e-06,0.0008749048,0.33437186,0.069621824,0.02576202,0.19450262,0.0055659465,4.012191e-06,0.034545887,0.020171743,0.015048205,0.04142602,0.008298231,0.00018676039,0.00055805384,0.02758648,0.0014912446,0.004446385,0.061061133,0.0041875155,0.011156369,0.0145927435,0.0034478677,0.036599685,0.015950736,0.013261938,2.0332799e-07,0.00034304862,0.41236514,0.06315654,0.019912219,0.22343133,0.0029545717,8.645465e-07,0.025631988,0.013433301,0.010055437,0.03462456,0.0050443886,5.8111535e-05,0.00021529393,0.022577392
