row_index,truth,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,h1__ACC,h1__BLCA,h1__BRCA,h1__CESC,h1__COAD,h1__DLBC,h1__GBMLGG,h1__HNSC,h1__KIPAN,h1__KIRC,h1__LAML,h1__LGG,h1__LIHC,h1__LUAD,h1__LUSC,h1__OV,h1__PAAD,h1__PCPG,h1__PRAD,h1__SARC,h1__SKCM,h1__STES,h1__TGCT,h1__THCA,h1__THYM,h1__UCEC
4942,OV,0.00010054296,0.0052636988,0.1340541,0.0033386622,0.04653801,0.0014546966,0.020527063,0.012254129,0.0013820656,0.003924447,0.0013293818,0.010373233,0.013742991,0.008898133,0.0077992924,0.49802443,0.04723092,0.0010704718,0.0347997,0.032345437,0.0038033037,0.018816331,0.000460545,0.006087638,0.0033372098,0.083043545,0.00010054296,0.0052636988,0.104072385,0.016790818,0.07938896,0.0014546966,0.051521566,0.0209077,0.019211045,0.01772792,0.017247148,0.02551849,0.024936222,0.040986802,0.015088046,0.32858464,0.056537665,0.014856502,0.03943672,0.022369351,0.0038033037,0.02613908,0.000460545,0.015364242,0.019079065,0.03315281
4943,TGCT,0.007480134,0.0072681922,0.10701399,0.029002802,0.013328789,0.0153255565,0.023195453,0.009307528,0.062231984,0.09002144,0.0024573335,0.008922805,0.104866564,0.019621998,0.007362181,0.032636236,0.08727198,0.006038985,0.048657842,0.041475307,0.009027916,0.022408653,0.21123804,0.008402792,0.012854957,0.012580553,0.007480134,0.0072681922,0.052561063,0.045637403,0.02538455,0.0153255565,0.037736896,0.018151779,0.038197815,0.022544086,0.013690546,0.014490857,0.07671479,0.082269184,0.014416691,0.038703255,0.0636745,0.01372037,0.031581882,0.077004135,0.009027916,0.035773322,0.21123804,0.014095699,0.013718935,0.019592423
4944,GBMLGG,1.9740014e-06,5.5858796e-05,0.01823186,0.00018000684,0.0001861968,1.7884198e-05,0.3453356,0.00013828502,5.458447e-05,4.1967276e-05,0.023852365,0.5938043,0.0002642367,2.7633183e-05,8.616087e-06,6.693887e-05,5.7264122e-05,0.0002705297,0.0005680373,0.0002821478,4.8861984e-05,6.1455794e-05,5.99918e-06,0.00072267407,0.000664593,0.015050075,1.9740014e-06,5.5858796e-05,0.13337171,0.004887881,0.0032440184,1.7884198e-05,0.33642262,0.0038748104,0.0039152303,0.008327224,0.00929011,0.42871672,0.0036317625,0.0037228996,0.0032786985,0.0051488886,0.004017794,0.0044878838,0.005897451,0.0042474205,4.8861984e-05,0.0047754706,5.99918e-06,0.0034879877,0.0066272174,0.018495558
4945,SKCM,2.6663838e-05,0.0032262274,4.9208054e-05,0.0011332668,0.0023033007,2.882767e-05,8.80525e-05,0.0010911269,1.6403358e-06,4.0174307e-08,2.0469481e-13,5.7432947e-09,3.3156586e-05,0.0072749685,0.0031926238,3.9122238e-08,1.0824566e-06,1.0666184e-12,9.7432045e-09,2.1147728e-06,0.9758006,0.0030324813,7.573746e-09,4.424026e-13,2.11724e-08,0.0027145317,2.6663838e-05,0.0032262274,0.0005943655,0.0014661859,0.00049912446,2.882767e-05,0.00042627574,0.0024602292,0.0003872307,0.0003163224,0.0002766554,0.00029153502,0.0003436939,0.001809816,0.001711344,0.00040453393,0.00047852594,0.00027725808,0.00034909954,0.0003048185,0.9758006,0.0071074776,7.573746e-09,0.00028484265,0.00027722906,0.000851107
4946,CESC,0.0017467734,0.12044387,0.06462474,0.09719537,0.0048940466,0.07289077,0.0095600225,0.1232425,0.005520963,0.0013447795,1.2204618e-05,0.0016461482,0.006768996,0.035981625,0.22880311,0.007858522,0.0030117224,4.2365505e-06,0.011171677,0.013629574,0.04554159,0.1264172,0.004448608,1.569128e-05,0.00031055207,0.012914754,0.0017467734,0.12044387,0.04318979,0.047399744,0.026461497,0.07289077,0.016210733,0.07576588,0.015499109,0.014769298,0.012402737,0.013406802,0.03699919,0.040954,0.1417113,0.032941174,0.022609603,0.012528294,0.016611103,0.017005865,0.04554159,0.12514806,0.004448608,0.013204967,0.012531994,0.01757732
4947,CESC,0.0019170019,0.0046802177,0.08756316,0.37689632,0.017618436,0.017367218,0.05536837,0.03032425,0.014246978,0.009198189,0.00017781103,0.017074779,0.04812303,0.03490508,0.011723598,0.01587505,0.07120882,0.00052643835,0.015998583,0.041657463,0.0062526846,0.07366498,0.01685188,0.0036158126,0.00063329114,0.026530545,0.0019170019,0.0046802177,0.053105913,0.3927986,0.028397514,0.017367218,0.036911625,0.03677403,0.02285001,0.02051672,0.013066638,0.015716976,0.032128233,0.024360474,0.013197828,0.024527734,0.0681186,0.012978425,0.034848243,0.05537526,0.0062526846,0.023094859,0.01685188,0.013579415,0.012842252,0.017741626
4948,ACC,0.92483824,0.005119857,0.00088023575,0.0011046632,0.00020879072,0.026610764,0.0011811035,0.0041022026,0.0025717996,0.0021443462,1.0343378e-05,0.0005721444,0.0019491782,0.00069937814,0.0025037108,0.0014391775,0.004094874,1.9363486e-06,0.00015857621,0.0022195198,0.00095954427,0.0012910223,0.01498815,8.922136e-06,1.6691969e-05,0.00032496706,0.92483824,0.005119857,0.001273861,0.0005836664,0.00052405574,0.026610764,0.0012903941,0.002322021,0.001151102,0.0010966479,0.00051169755,0.00055608974,0.0015835147,0.0034814507,0.0035736465,0.0029209803,0.0011595247,0.00051100884,0.0007019003,0.0007893024,0.00095954427,0.0018400213,0.01498815,0.0005288996,0.00050291047,0.00058088824
4949,BRCA,0.0014200988,0.0047546625,0.6565446,0.026903596,0.0011941203,0.008907794,0.003138262,0.016394284,0.10983554,0.0561296,0.027486593,0.0016933924,0.007026894,0.0013869017,0.00019525405,0.0029938887,0.00061502104,0.0098215,0.0035503602,0.025731487,0.00053338317,0.004426786,0.0003352486,0.0016155272,0.012807445,0.014557733,0.0014200988,0.0047546625,0.8713542,0.014614562,0.0019805608,0.008907794,0.0030407684,0.00690271,0.012036448,0.010920886,0.0019717077,0.002085633,0.005060389,0.0024878373,0.0019530944,0.003938478,0.0019282906,0.0023453003,0.0053493488,0.007928104,0.00053338317,0.006919665,0.0003352486,0.002009564,0.016838593,0.0023826635
4950,KIRC,0.00074160786,0.0011873329,0.005292985,0.001381367,0.0023394679,0.0010366323,0.0009108181,0.00071562605,0.09375061,0.8554301,3.434914e-05,0.00032125902,0.0042587603,0.00096098246,0.000115386756,0.005624164,0.0022683202,0.00078517466,0.006110501,0.0015227656,0.00097349257,0.003387793,0.0051240493,0.0016319278,0.00026336807,0.003831168,0.00074160786,0.0011873329,0.008381299,0.0055977805,0.0050150314,0.0010366323,0.004768772,0.0045081847,0.052439425,0.8248044,0.0025359502,0.0026723435,0.0058113076,0.0032159642,0.0026704567,0.007446799,0.0043143025,0.0025414745,0.029499715,0.009067891,0.00097349257,0.0075165485,0.0051240493,0.0025555259,0.0025698948,0.0030038038
4951,LGG,4.6641107e-06,1.2197871e-05,0.0004553617,0.00018304745,1.3884324e-05,2.3430528e-05,0.40574533,0.0004517343,4.763123e-05,3.91386e-05,0.007524254,0.5794845,3.2008484e-05,5.60932e-05,2.0905603e-05,4.5290235e-05,0.00021107691,0.00022555234,0.00078677497,0.0020141099,3.1758158e-05,1.7446524e-05,1.6118747e-05,0.00030259017,0.0019691668,0.0002859055,4.6641107e-06,0.0048449957,0.011311005,0.0068061906,1.3884324e-05,2.3430528e-05,0.27703887,0.0068412963,0.0062490324,0.0052717477,0.0073606414,0.59596384,0.005963018,0.0060768626,0.005157889,0.007981796,0.0060372255,0.0054428657,0.0076277624,0.008408314,3.1758158e-05,0.007243525,1.6118747e-05,0.0060532456,0.0067345593,0.0054954193
4952,LUAD,7.2827315e-05,0.0127581665,0.01926256,0.0077360654,0.010525797,0.000963777,0.0003861916,0.16535313,0.0014071035,0.0001781201,8.2515544e-07,8.367389e-05,0.047718186,0.27479222,0.18415454,0.009730019,0.0007272119,2.2329634e-07,0.0001814957,0.014430056,0.030343125,0.21718481,0.00015404972,1.1581607e-06,3.8916172e-05,0.0018157747,7.2827315e-05,0.0127581665,0.029030338,0.037726857,0.01594499,0.000963777,0.017691532,0.15118395,0.017840464,0.017000405,0.014276342,0.015432085,0.039238192,0.25107744,0.063913934,0.032147795,0.018772302,0.014420866,0.018643573,0.020270847,0.030343125,0.13043582,0.00015404972,0.015199759,0.01653608,0.018924503
4953,LUAD,0.0007156862,0.010465068,0.002389875,0.0043217842,0.14279534,0.0010768749,0.037555926,0.21794273,0.00032435937,0.00012437491,4.3153432e-07,0.0031146382,0.10470593,0.20383558,0.03968326,0.010634158,0.0073000253,9.7705076e-08,0.00027238374,0.0030090394,0.0033817163,0.18955787,0.00027579177,2.5052628e-07,4.798203e-07,0.016516367,0.0007156862,0.010465068,0.029315751,0.014327146,0.0676224,0.0010768749,0.03822666,0.12999345,0.01829262,0.014367954,0.012826445,0.013881042,0.20880082,0.059912935,0.06767616,0.015294658,0.028870983,0.012739854,0.016447246,0.017573984,0.0033817163,0.17746647,0.00027579177,0.0132576395,0.012606183,0.014584475
4954,BRCA,0.0009279797,0.0046934076,0.22857554,0.03501029,0.0031932886,0.000719997,0.021981573,0.0018104685,0.0064213765,0.012614836,0.00043725796,0.0015974753,0.0062158015,0.002207432,0.00028201126,0.0032998302,0.00028618053,0.006313481,0.006815289,0.0054966356,0.0022561466,0.0049628266,0.0005505488,0.002520334,0.0006144023,0.64019555,0.0009279797,0.0046934076,0.58315325,0.008842803,0.0016657906,0.000719997,0.005651568,0.0018666358,0.008658486,0.009194245,0.0015167695,0.0016636257,0.008907216,0.0023665335,0.0016018879,0.0031948932,0.0021017217,0.0015321244,0.005687064,0.004400949,0.0022561466,0.003098636,0.0005505488,0.0016148768,0.0016000413,0.3325328
4955,PAAD,0.0038096644,0.012778358,0.02143615,0.0035416954,0.035565235,0.0013295198,0.05744852,0.06515903,0.001435136,0.00077944616,0.00011273365,0.018607017,0.008176046,0.014329012,0.019002981,0.3571297,0.29430148,0.00013554165,0.001814821,0.012092329,0.0046198783,0.022137268,0.0015323764,0.0012100559,0.0011616442,0.040354364,0.0038096644,0.012778358,0.02282143,0.007860565,0.010211793,0.0013295198,0.044115227,0.03545956,0.008938239,0.008157369,0.0068449024,0.007227155,0.018635849,0.014500448,0.007209488,0.14508769,0.5408262,0.006707068,0.0078845695,0.019564522,0.0046198783,0.030513944,0.0015323764,0.007174205,0.0069021727,0.019287786
4956,COAD,0.01112522,0.019149613,0.02969101,0.025864223,0.5129751,0.0027469841,0.021864306,0.036144543,0.034163024,0.03194189,0.0005189908,0.0049377386,0.012308173,0.03515209,0.002145052,0.010856064,0.017357597,0.0022214435,0.007155746,0.07532545,0.027007403,0.048778795,0.012416014,0.0005081308,0.0026222423,0.015023117,0.01112522,0.0052670673,0.018057074,0.034385316,0.5129751,0.0027469841,0.031537425,0.016819287,0.009165321,0.035063773,0.0053341193,0.0056602783,0.0169276,0.026653526,0.00721253,0.022417469,0.009863443,0.0052400427,0.0074846493,0.04268728,0.027007403,0.11710913,0.012416014,0.0053783963,0.0052894857,0.0061760354
4957,PCPG,0.027472848,0.0031813812,0.01315249,0.011521889,0.0016857473,0.014635407,0.0142560005,0.0020791313,0.023444388,0.01623101,0.0079952665,0.0042087985,0.0026753538,0.0027877293,0.0004705893,0.0034779452,0.0074391896,0.7231309,0.019780204,0.017253302,0.005941175,0.00094792777,0.014901331,0.020281292,0.037953474,0.003095245,0.027472848,0.0031813812,0.017531259,0.0043861093,0.002688099,0.014635407,0.0075731333,0.003149079,0.017985392,0.0075029624,0.002481956,0.0025616086,0.00816038,0.012064796,0.002555157,0.0049138684,0.008266334,0.77709824,0.00894542,0.015573236,0.005941175,0.0059323697,0.014901331,0.0171038,0.0032796161,0.004115009
4958,LGG,0.00080671965,0.0012489101,0.0019156601,0.00024140325,0.004105213,0.00025883276,0.43778852,0.0053970246,0.0009203609,0.0008100511,0.00015049444,0.4763861,0.011797801,0.0019107336,0.0007496886,0.01949643,0.008768391,5.7287056e-05,0.0013122046,0.009332067,0.001440891,0.003483658,8.2604565e-05,0.00023821913,7.8870056e-05,0.011221895,0.00080671965,0.0012489101,0.009321764,0.0048729233,0.0048724585,0.00025883276,0.45594034,0.0053927135,0.011746377,0.00490285,0.004376833,0.38051465,0.01569328,0.0053686383,0.0044207764,0.0074060033,0.027189974,0.004347285,0.0063461508,0.015718136,0.001440891,0.013419152,8.2604565e-05,0.004548594,0.0047941543,0.004969027
4959,KIRC,0.0051034167,0.0070794187,0.03505307,0.02816051,0.002171981,0.009077924,0.01110808,0.0072535314,0.13702197,0.4485738,0.006694078,0.002149175,0.0138995005,0.011728257,0.0005800365,0.012516933,0.007619591,0.030006267,0.068419866,0.07797654,0.0062216087,0.009724647,0.039460752,0.0034299337,0.012690776,0.0062782937,0.0051034167,0.0070794187,0.059491083,0.012665034,0.006037237,0.009077924,0.08718652,0.010841732,0.08972634,0.46617845,0.007102943,0.0059589627,0.0124829365,0.02555767,0.0059483363,0.015994467,0.009198205,0.013893377,0.031134559,0.046827547,0.0062216087,0.007952296,0.039460752,0.0066009574,0.005588597,0.0066895764
4960,PCPG,0.0023549625,0.0006012525,0.14378332,0.03983276,0.0022241748,0.0067613926,0.009408356,0.0016335013,0.16946611,0.1017709,0.019876609,0.0060213073,0.0063330675,0.0072071534,0.00029988316,0.012524974,0.0030641542,0.22109899,0.10488283,0.041443765,0.015281115,0.0060582194,0.03361248,0.02941246,0.008131078,0.0069151665,0.0023549625,0.0006012525,0.07443697,0.024356661,0.011047073,0.0067613926,0.023045821,0.013290247,0.06366539,0.028150942,0.014893987,0.012200781,0.015227815,0.012759649,0.010894924,0.027822226,0.010756562,0.2741996,0.16583167,0.041753646,0.015281115,0.017071081,0.03361248,0.06672259,0.021183018,0.012078103
4961,STES,3.500421e-05,0.020525616,0.053135864,0.025725016,0.035050415,0.0028199027,0.007890379,0.1420882,0.008214831,0.0025960922,8.5465126e-07,0.001014988,0.040386714,0.05512918,0.034041706,0.048467714,0.009413808,1.2092783e-06,0.0057979077,0.023011165,0.0054614553,0.44844475,0.022885367,5.2081024e-05,0.00066205015,0.007147741,3.500421e-05,0.020525616,0.056137774,0.098701455,0.012401741,0.0028199027,0.016173387,0.050277214,0.013122439,0.027296044,0.022052975,0.011350971,0.078806534,0.07098909,0.042722672,0.025955627,0.0127253365,0.0106071755,0.015952485,0.013185131,0.0054614553,0.3332751,0.022885367,0.011180086,0.010763488,0.014595935
4962,THCA,0.00040060532,0.0004134912,0.046802938,0.01678355,0.00065419066,0.0041262135,0.0048438935,0.00021146327,0.013460694,0.011226577,0.21589115,0.008370715,0.0006252707,0.00042476997,0.00014523101,0.004458737,0.0020656448,0.11189431,0.14227007,0.030149395,0.0010057006,0.000646126,0.0016693079,0.15211567,0.22680129,0.0025429365,0.00040060532,0.0004134912,0.02665897,0.025583053,0.007852816,0.0041262135,0.011988287,0.008799634,0.017154258,0.012342342,0.22765295,0.0172698,0.008400662,0.008747254,0.009367898,0.016305652,0.009333657,0.16707174,0.06795819,0.044716135,0.0010057006,0.01112637,0.0016693079,0.10274898,0.18311876,0.0081872
4963,STES,0.017221611,0.0147508215,0.008286768,0.0015416128,0.022822378,0.0034391407,0.033815175,0.34293833,0.0062551475,0.0010076168,2.4617511e-06,0.001836074,0.096114144,0.09960739,0.05866725,0.030176578,0.007319008,4.2118046e-07,0.00029186805,0.0034063847,0.008206086,0.22437438,0.0014080851,9.759488e-07,2.4009569e-06,0.01650789,0.017221611,0.0147508215,0.030159721,0.016055254,0.016321572,0.0034391407,0.08555942,0.07980927,0.015900688,0.012879747,0.011497905,0.012443268,0.16224177,0.08779657,0.0388298,0.0450237,0.061506595,0.011420283,0.014743669,0.014707841,0.008206086,0.19958168,0.0014080851,0.0141445855,0.011300457,0.013050473
4964,TGCT,0.024859391,0.008234514,0.011764939,0.08279061,0.0008673021,0.008198247,0.015625356,0.009805833,0.28147423,0.09725484,4.095844e-05,0.0016528688,0.011065305,0.007044531,0.0066575035,0.014479253,0.020972151,0.00028933023,0.012588061,0.0083107315,0.0036573752,0.008326999,0.3547215,0.00026072556,0.003655275,0.005402227,0.024859391,0.010128165,0.03136934,0.01977013,0.0008673021,0.008198247,0.03253126,0.013653884,0.26699364,0.037255835,0.006757905,0.007171122,0.0261477,0.021893162,0.007103899,0.0206174,0.016233033,0.006638717,0.010564878,0.023000931,0.0036573752,0.02731705,0.3547215,0.006837179,0.0067000515,0.009010967
4965,SARC,0.0015711207,0.0057793977,0.032512326,0.0013940157,0.024333509,0.0011841967,0.016405495,0.011258794,0.0072071706,0.0032221514,0.00030051288,0.004166779,0.017605556,0.012888255,0.012775773,0.73775315,0.023845455,0.00094275916,0.009858465,0.020273114,0.0038641354,0.016012374,0.010278148,0.0017627797,0.0022198746,0.020584714,0.0015711207,0.003990621,0.052952755,0.0049634767,0.024333509,0.0011841967,0.027310584,0.019304333,0.0067332527,0.0044828993,0.004041423,0.009646731,0.00875859,0.008836566,0.0041586966,0.7232909,0.028296756,0.0039701452,0.0075194254,0.016505482,0.0038641354,0.0114544425,0.010278148,0.00407497,0.0039929687,0.004483875
4966,SKCM,2.6873318e-05,0.00048574933,1.1459163e-05,0.00020934567,0.000246117,4.7809783e-05,1.1288536e-05,0.0011782354,1.9570502e-06,1.9546118e-07,3.6164225e-13,2.4506855e-06,0.0004207415,0.002290215,0.0005553718,1.8961508e-07,1.7252722e-06,1.4331972e-13,3.8237566e-08,1.3961342e-05,0.993303,0.0009428134,2.9243014e-07,1.3457372e-11,2.7240606e-08,0.00025022207,2.6873318e-05,0.00048574933,0.0002330953,0.00071082974,0.00045524677,4.7809783e-05,0.000110898014,0.00048656506,0.0001073096,0.00012133194,8.587156e-05,9.28233e-05,0.00019769827,0.0007719805,0.0006838854,0.00013038477,0.00023673853,8.674087e-05,0.000110146524,0.00013488244,0.993303,0.0007348647,2.9243014e-07,0.00013220351,8.8019115e-05,0.00042483865
4967,PCPG,0.0011232136,0.0006039166,0.032077454,0.020615773,0.002212555,0.008882062,0.0121513065,0.0013507555,0.17678057,0.088193186,0.2245426,0.017693235,0.00528609,0.0016220667,0.0005244726,0.008516527,0.0019465885,0.06766575,0.09757483,0.05832159,0.0020955699,0.0009630757,0.0065223775,0.0432541,0.11342336,0.006056963,0.0011232136,0.0006039166,0.07490599,0.020971589,0.011351796,0.008882062,0.019969687,0.013203796,0.08585474,0.060201764,0.07637615,0.012298075,0.013073616,0.01267665,0.01357718,0.034790028,0.010686592,0.118861005,0.19812843,0.051506937,0.0020955699,0.015577726,0.0065223775,0.07341252,0.051053092,0.012295485
4968,LUAD,0.11757303,0.06445156,0.025145488,0.014508226,0.02731445,0.004082229,0.0013113973,0.14665632,0.00855648,0.0016114259,6.678866e-09,0.00014651411,0.008906526,0.12127896,0.028170476,0.008680667,0.004240034,1.3335528e-09,0.00017035237,0.0044679865,0.31407756,0.0835295,0.0012127806,3.720354e-06,0.00012544442,0.013778847,0.11757303,0.06445156,0.010466357,0.010079289,0.054000717,0.004082229,0.005025028,0.035027597,0.0054562637,0.0045844032,0.0038982055,0.004107866,0.013069906,0.16885033,0.047040917,0.0048159533,0.016064856,0.003906697,0.004893752,0.004295037,0.31407756,0.08762024,0.0012127806,0.006742387,0.0039062886,0.0047507198
4969,THCA,0.008572921,0.0076274085,0.015979871,0.034844037,0.012270738,0.009541542,0.014845466,0.005933194,0.023689657,0.020637805,0.0022865809,0.015137447,0.030570086,0.041282933,0.004478323,0.007778627,0.005047331,0.0031564797,0.08801753,0.008034388,0.082062654,0.008828168,0.024147885,0.5081986,0.008007762,0.009022606,0.008572921,0.0026202123,0.01083874,0.005396063,0.012270738,0.009541542,0.006051614,0.0051852055,0.010720282,0.004316916,0.0024044178,0.0035748247,0.0048311134,0.0062831435,0.0028054104,0.0048127235,0.003706196,0.0023630215,0.010005871,0.009056908,0.082062654,0.004918199,0.024147885,0.7583495,0.0023675824,0.002796388
4970,KIRC,0.0003757345,0.00048018296,0.0031498778,0.00044913686,0.00022281897,0.0004335715,0.00077835296,0.0002512545,0.11769998,0.8689642,8.5221065e-05,0.00011575419,0.0015267261,0.00035347886,3.3770048e-05,0.0003316779,8.740956e-05,0.0006712758,0.0010501728,0.0006706838,0.00029356207,0.00038803084,0.0009815926,5.545342e-05,0.00022060606,0.00032949814,0.0003757345,0.00048018296,0.014840671,0.006618061,0.0024561496,0.0004335715,0.004635878,0.002752289,0.10186036,0.8101888,0.0022364235,0.002422731,0.0028781528,0.0029572533,0.0023619274,0.0050512073,0.0032136943,0.0022590635,0.012240812,0.006551236,0.00029356207,0.0040593003,0.0009815926,0.002499543,0.0028024418,0.0025494276
4971,PAAD,0.00033754864,0.0123408595,0.022151465,0.0059969877,0.039748505,0.001094912,0.22598806,0.0457337,0.0003501191,0.00022672476,0.000100048404,0.030958278,0.0098511595,0.016133454,0.015447816,0.12518387,0.34693685,0.00021213255,0.003980013,0.018266574,0.0063783983,0.047145784,0.003370601,0.00038914246,0.003331943,0.018345047,0.00033754864,0.022615584,0.05035959,0.01804447,0.039748505,0.001094912,0.07078132,0.12775826,0.020307062,0.017131245,0.015944893,0.026268024,0.042140424,0.12566464,0.017371874,0.095985964,0.10878475,0.015663676,0.019376017,0.026459072,0.0063783983,0.07776772,0.003370601,0.016077245,0.01580839,0.018759802
4972,UCEC,0.0025325613,0.012171537,0.090249844,0.0065199733,0.10377829,0.00063297304,0.015104925,0.039327726,0.0023174055,0.0033728702,3.2773332e-05,0.006401416,0.03275989,0.017604312,0.0646088,0.19229907,0.08905805,3.467745e-05,0.0047210427,0.02335405,0.0070514297,0.05619513,0.0006679128,0.0004787058,0.0023796177,0.22634512,0.0025325613,0.012171537,0.07930298,0.012237553,0.05187272,0.00063297304,0.027380375,0.023709564,0.011663889,0.011114667,0.009333706,0.010108694,0.054861244,0.032730207,0.013215714,0.05309659,0.043060992,0.009428195,0.012090476,0.07002271,0.0070514297,0.07365504,0.0006679128,0.009937426,0.010791322,0.35732964
4973,PCPG,0.00065179175,0.0011092328,0.24059202,0.017277738,0.001974957,0.002049529,0.0062487093,0.0028879342,0.022074513,0.011730858,0.07722384,0.0057070986,0.0067090373,0.0021565075,0.00039360495,0.017202212,0.006767439,0.10522752,0.18006854,0.04484442,0.0018625949,0.002248917,0.009449881,0.10705353,0.11792464,0.008562908,0.00065179175,0.009438029,0.14787908,0.024651987,0.001974957,0.002049529,0.018317856,0.012180055,0.026059967,0.016337877,0.031081447,0.010177277,0.01152402,0.010976965,0.010047543,0.02676537,0.013761697,0.10464059,0.22169414,0.036653437,0.0018625949,0.015407513,0.009449881,0.12513338,0.100004956,0.011278026
4974,GBMLGG,0.012107542,0.0040778075,0.017187215,0.023405546,0.06017746,0.020149598,0.2622639,0.015263149,0.015963681,0.0054013506,0.0022188716,0.06400189,0.024052227,0.008535541,0.0066264877,0.031171763,0.23426077,0.005936349,0.016922766,0.0385257,0.01618291,0.021155193,0.045919213,0.017315686,0.016787982,0.014389322,0.012107542,0.0040778075,0.05016835,0.014894948,0.015165474,0.020149598,0.2597175,0.029508835,0.047093555,0.029096477,0.010586621,0.01129026,0.028375067,0.02169964,0.068176076,0.03386636,0.14708099,0.010609684,0.021020705,0.030035049,0.01618291,0.033329252,0.045919213,0.013306276,0.0136576705,0.012884079
4975,GBMLGG,0.00095047295,0.020515593,0.036084052,0.01105969,0.041819226,0.0019746826,0.0731592,0.023703491,0.04207085,0.062435247,6.1152364e-06,0.0047962046,0.20286429,0.018696966,0.006307384,0.038159434,0.023842283,5.2470714e-06,0.00088835676,0.037277754,0.04427428,0.10928517,0.004565272,3.9464885e-05,0.0010702364,0.19414903,0.00095047295,0.020515593,0.027230697,0.018480541,0.017120462,0.0019746826,0.03815665,0.01955148,0.033151157,0.016685827,0.011156945,0.011757009,0.07558411,0.034725904,0.011748707,0.035649247,0.035801735,0.011181248,0.015450061,0.039045457,0.04427428,0.08027293,0.004565272,0.011487119,0.01118008,0.37230232
4976,BRCA,0.00082064845,0.017883036,0.06863714,0.04722102,0.015266324,0.00093290646,0.0038064087,0.25873652,0.0018202007,0.0005232665,4.0181254e-07,0.0004853958,0.015657099,0.12584089,0.04765359,0.004014543,0.0010932711,1.9688463e-07,0.00022328537,0.0024685645,0.007289093,0.3199419,0.00012267998,3.597213e-06,3.1769647e-05,0.059526213,0.00082064845,0.017883036,0.05620227,0.07211008,0.022742491,0.00093290646,0.017864887,0.1501874,0.017152142,0.014411389,0.012254278,0.012913361,0.04338139,0.21956849,0.037878294,0.024005687,0.0140463915,0.012280973,0.015451939,0.013501746,0.007289093,0.158911,0.00012267998,0.012616927,0.012279688,0.033190787
4977,BRCA,0.00034771027,0.0016092104,0.64289784,0.011092095,0.0074803196,0.0002473252,0.032978367,0.037836913,0.00093005714,0.0007809761,0.0029030335,0.021057451,0.0025031655,0.0042799227,0.006447253,0.09756513,0.024429569,0.00058874395,0.012443337,0.017223965,0.0034104607,0.006983833,0.00067982095,0.0063086594,0.0041565993,0.05281823,0.00034771027,0.0030059682,0.6994195,0.0033073022,0.0074803196,0.0002473252,0.010620497,0.022107737,0.0045765806,0.0032707367,0.0034720115,0.0039091595,0.0047076056,0.0052069915,0.0033166779,0.04038023,0.0058913724,0.003857562,0.0043434226,0.018403418,0.0034104607,0.0049072206,0.00067982095,0.0030695046,0.0035203947,0.13654047
4978,KIRC,0.0142823355,0.007803402,0.036801156,0.015310471,0.020680994,0.020519232,0.023158642,0.009571517,0.1781128,0.16481672,0.0019081313,0.0061320732,0.10222664,0.012558692,0.012100652,0.0943189,0.07348962,0.00417571,0.035878938,0.053365465,0.0062408005,0.017167488,0.056372467,0.012280888,0.008761663,0.011964599,0.0142823355,0.007803402,0.06093478,0.03802762,0.027644424,0.020519232,0.028637372,0.018175164,0.20504554,0.12283586,0.014751323,0.016106825,0.0601015,0.026153391,0.014899426,0.033353325,0.034603763,0.014651737,0.029686134,0.06327541,0.0062408005,0.03931124,0.056372467,0.015247227,0.0144341905,0.016905498
4979,HNSC,0.0009396837,0.37649283,0.27227044,0.07925264,0.0014407762,8.6794156e-05,2.0875787e-05,0.096005484,0.003344072,0.0004428739,8.8950486e-07,3.1314182e-06,0.0017862638,0.11561735,0.016313214,0.0002030879,2.313875e-06,4.805363e-07,2.1406087e-05,2.746447e-05,0.004904211,0.027869185,1.1477623e-06,3.144651e-07,3.14991e-05,0.002921652,0.0009396837,0.37649283,0.023216473,0.09887098,0.0076818247,8.6794156e-05,0.007050874,0.15640731,0.0076559633,0.006254031,0.005469772,0.0057639577,0.014189714,0.14023477,0.056916896,0.009468155,0.006239396,0.0054816874,0.00690207,0.0060265865,0.004904211,0.029490618,1.1477623e-06,0.0056316424,0.005481114,0.013141575
4980,COAD,0.007670948,0.004677785,0.0025491675,0.016080946,0.10013938,0.040074114,0.089198105,0.017210457,0.005873857,0.006902164,1.1503553e-05,0.006386609,0.025375962,0.011537488,0.010829722,0.008427913,0.2461332,5.4356133e-05,0.0019741533,0.027921936,0.021491343,0.27525935,0.056047734,0.00049318804,0.0016070489,0.016071536,0.007670948,0.004677785,0.032930467,0.024610892,0.030318867,0.040074114,0.14337592,0.050041292,0.022689477,0.019655477,0.012420202,0.013088209,0.036972202,0.030917805,0.012897689,0.029592793,0.12344083,0.0124472575,0.01856302,0.017138988,0.021491343,0.19975094,0.056047734,0.012787761,0.0124459565,0.013951984
