row_index,truth,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,ovr__ACC,ovr__BLCA,ovr__BRCA,ovr__CESC,ovr__COAD,ovr__DLBC,ovr__GBMLGG,ovr__HNSC,ovr__KIPAN,ovr__KIRC,ovr__LAML,ovr__LGG,ovr__LIHC,ovr__LUAD,ovr__LUSC,ovr__OV,ovr__PAAD,ovr__PCPG,ovr__PRAD,ovr__SARC,ovr__SKCM,ovr__STES,ovr__TGCT,ovr__THCA,ovr__THYM,ovr__UCEC
4404,GBMLGG,2.0807458e-05,0.0001755495,0.0016406039,5.2467483e-05,0.0011305988,8.6210326e-05,0.24404584,0.0024635228,1.6136713e-05,6.769007e-06,0.0007729235,0.7355276,0.0005626925,0.00045832322,0.00015970017,0.002452415,0.00065782835,3.4117682e-05,0.00033588527,0.005664112,0.00023516714,0.0005148659,3.0215474e-06,5.322291e-05,0.00025158186,0.0026780763,0.00025967602,0.0017733064,0.011771385,0.00017749397,0.008511439,0.001262419,0.38831,0.0130945295,0.00065696763,0.00020471765,0.0036585408,0.44469386,0.008586504,0.014304269,0.0019803175,0.017470209,0.0017478048,9.7959535e-05,0.0033251066,0.051507395,0.0034312345,0.004869316,2.5892474e-05,0.0002319871,0.0006820024,0.017365636
4405,OV,0.00042142248,0.00455862,0.053048365,0.0035725315,0.011725673,0.00046322198,0.01154625,0.055095006,0.16352147,0.090861686,2.3688599e-05,0.0015834736,0.023490526,0.05670949,0.008832939,0.36873186,0.016022349,7.8187186e-05,0.044104647,0.023058621,0.0015671661,0.036207594,0.0025643364,0.00048564392,0.0010275972,0.020697577,0.00018519095,0.0036120857,0.07777783,0.0016860113,0.015197029,0.00012277765,0.011784104,0.09440764,0.12792774,0.06935649,7.729172e-06,0.00060865225,0.021396885,0.1097216,0.0091422545,0.30751708,0.010283393,9.932115e-06,0.047433972,0.023931488,0.0022887846,0.032540508,0.002023941,0.0005407869,0.00062869984,0.029867398
4406,OV,0.004232805,0.009309892,0.22055712,0.083610624,0.0073138424,0.020983048,0.014351875,0.016171021,0.13131058,0.096996576,0.00810283,0.0063205706,0.034628466,0.009671315,0.0048043244,0.039782085,0.038158502,0.011699268,0.072911344,0.046646018,0.011422386,0.012553828,0.046842333,0.022095233,0.019134477,0.010389697,0.0004902812,0.0035701795,0.1564681,0.07769112,0.0056274305,0.0033278773,0.025637496,0.016263109,0.12573506,0.10780708,0.010491267,0.005558233,0.039974988,0.009196334,0.0065200096,0.068969846,0.03878303,0.008674341,0.085548125,0.07893945,0.024888596,0.026031703,0.03484456,0.026455421,0.007806619,0.004699798
4407,PCPG,0.024004746,0.006818772,0.07095667,0.017877094,0.007886274,0.0060535413,0.019905524,0.02025041,0.05070481,0.040736757,0.034777064,0.017033067,0.021165233,0.03372013,0.0029252588,0.046619445,0.02494552,0.12454358,0.1474427,0.08985809,0.021124626,0.010456547,0.03392513,0.09756333,0.0185006,0.010205054,0.0022295613,0.0042333263,0.08158092,0.010070157,0.011072674,0.004010846,0.047507662,0.051971015,0.048655078,0.058035385,0.036882333,0.012749062,0.019528953,0.04502741,0.0071893563,0.052029233,0.015288362,0.08158949,0.0429612,0.100395076,0.032543153,0.018989561,0.023771007,0.16201977,0.022382902,0.0072866
4408,GBMLGG,0.001961392,0.004288922,0.036229346,0.023670536,0.0052908226,0.017381582,0.4733726,0.02115418,0.01979092,0.010750634,0.0014801243,0.11367907,0.017079137,0.010619753,0.007538235,0.01620077,0.016987707,0.0023416278,0.031674244,0.060772173,0.010499538,0.009198788,0.018266397,0.0029079195,0.018300075,0.048563447,0.0010002889,0.002422933,0.116917364,0.02450761,0.0028948786,0.013853827,0.24315539,0.03195115,0.055761937,0.028323967,0.0016857847,0.060259152,0.022313852,0.010592132,0.013753066,0.023897266,0.013531006,0.0011362403,0.0613426,0.09220806,0.019973021,0.021159519,0.020651164,0.0026919364,0.030256249,0.08375959
4409,LUSC,3.38626e-06,0.00015466141,8.265573e-05,0.00011996433,0.0007139212,1.5137086e-06,3.122041e-06,0.0020377953,1.4558817e-05,2.3744673e-07,8.415589e-11,2.531703e-06,0.0007128216,0.0020534198,0.98254097,0.00010123726,2.8892591e-06,1.864572e-12,9.0480874e-08,3.0172664e-06,0.0004280238,0.0103775775,1.3718127e-06,3.0820686e-11,2.2638214e-07,0.00064404495,8.2446255e-05,0.0024136603,0.0012777216,0.0037835056,0.011461871,1.7969065e-05,2.9056596e-06,0.067510046,0.00044274176,4.3049317e-06,5.412853e-19,2.96e-05,0.0111373495,0.014611817,0.53303427,0.0018757217,1.6412123e-05,1.3966959e-25,1.3128219e-07,1.3573553e-05,0.002488889,0.30256414,1.1672399e-05,2.2839722e-16,7.1603467e-06,0.04721206
4410,KIPAN,0.00025466064,0.0002852249,0.0027385296,0.0022000554,0.00037291856,0.00020115588,0.00034493298,0.00067554216,0.76858914,0.21273324,8.416943e-06,4.9252307e-05,0.0027978807,0.0010706594,0.0002049479,0.0008291543,0.00013358463,0.00013898351,0.00044535098,0.0021764645,0.0007881629,0.001870999,0.00060348294,1.9660081e-05,0.00012850818,0.00033912162,0.0014573736,0.00104556,0.019870743,0.010623689,0.007305329,0.00092597265,0.008016131,0.006638927,0.4525605,0.35950112,5.4324457e-05,0.00040540763,0.03388077,0.005437049,0.002386015,0.011754116,0.0009602893,0.00065417896,0.0022796877,0.021987671,0.016718058,0.030977935,0.0024471823,6.330681e-05,0.00029086124,0.0017575177
4411,SARC,0.002522866,0.009968043,0.15216027,0.10020285,0.00877397,0.014154116,0.029459748,0.036295142,0.032104235,0.025830667,0.010763984,0.00655629,0.041952655,0.015684014,0.0043202243,0.040702835,0.023393314,0.011285109,0.057417892,0.25578374,0.009862701,0.017031763,0.019194638,0.010275768,0.0551388,0.009164343,0.00074351754,0.0049939556,0.15732193,0.099496104,0.003434194,0.0014551294,0.04647037,0.07264819,0.024618383,0.04695474,0.009721076,0.0074971276,0.0616828,0.025675485,0.0019318534,0.019896092,0.034528844,0.007046886,0.08405525,0.14622061,0.011385109,0.043087583,0.012782979,0.015893161,0.057859078,0.0025994722
4412,PRAD,0.000113229056,0.0007615606,0.19346501,0.0143549405,0.0037786271,0.0014625991,0.0046850126,0.0016924428,0.0025796846,0.013481259,0.12957588,0.008693918,0.0030120863,0.0012846205,0.00028345067,0.016385186,0.00332671,0.05467017,0.17276184,0.058585107,0.0029167267,0.0007049455,0.0008242082,0.11450559,0.18045095,0.015644299,3.634363e-05,0.0030808977,0.115788564,0.01892836,0.0066346903,0.0005346868,0.027912505,0.003142317,0.006356439,0.0429637,0.14088246,0.02422099,0.0041058403,0.001680389,0.007475894,0.040009934,0.0039297864,0.07306554,0.14763868,0.05674876,0.019399406,0.0050145113,0.00047701172,0.09930185,0.10990287,0.040767543
4413,HNSC,0.00058636,0.050175242,0.11132747,0.004097189,0.07577508,0.0011509883,0.0018675985,0.12150333,0.011387569,0.0045730653,3.282672e-06,0.00071813894,0.07787733,0.04935475,0.054470226,0.10483007,0.01715797,1.3380582e-06,0.0011514624,0.020516379,0.022143457,0.26239178,0.00039526226,4.754763e-06,0.00032815902,0.006211686,0.00022249497,0.04321416,0.12292821,0.00082128256,0.08051967,0.00048778154,0.0018327868,0.102333896,0.018117275,0.0048615937,2.3673967e-07,0.000973214,0.051768098,0.031310514,0.038176615,0.25139132,0.016393883,4.0191924e-08,0.0004299071,0.031052914,0.024489798,0.17492479,6.316137e-05,1.321366e-07,6.710883e-05,0.0036191214
4414,BRCA,0.0011053891,0.005270388,0.32240754,0.024488786,0.023914402,0.0015238617,0.0044338,0.009842285,0.025722627,0.016101323,3.1424298e-07,0.0009845232,0.11439732,0.18693161,0.021252565,0.12363074,0.00573134,1.6967418e-06,0.0023115936,0.007155505,0.0123756435,0.07180325,0.0059180306,1.7279337e-05,0.00019417405,0.012484018,0.0007451185,0.002732981,0.23893403,0.037242178,0.013653952,0.0007010718,0.0059947832,0.0040721637,0.046511382,0.028525474,3.5770393e-07,0.00087545894,0.14480136,0.20293902,0.012393874,0.18643467,0.004187896,1.7447596e-07,0.0014613981,0.0046733506,0.0082615735,0.045169305,0.00583385,1.6802289e-05,5.954988e-05,0.00377813
4415,GBMLGG,0.00013877434,0.00012806786,0.0006505832,2.6353231e-05,0.00036386738,3.451978e-05,0.45628646,0.0010779807,8.1527405e-06,1.3492049e-05,0.002291884,0.53356797,0.00015088457,2.6174985e-05,5.4894595e-06,0.00044223177,0.00029406286,0.000121402634,2.6486345e-05,0.00089285464,3.3050434e-05,0.00011277891,7.5225253e-06,2.1991938e-05,6.122047e-05,0.0032157344,0.0045763836,0.0052263956,0.01624825,0.00046689,0.007110338,0.0010323272,0.43709448,0.02100366,0.0003517256,0.0005747347,0.005001857,0.44641966,0.003581458,0.000572243,0.00010434925,0.004946676,0.0029914987,0.0013888358,0.00020017906,0.0067768893,0.0008865741,0.0031851272,0.00013263655,7.960352e-05,0.000253195,0.029793957
4416,THCA,0.00027114566,0.0032219745,0.042363413,0.010281271,0.03620628,0.003348087,0.0040252283,0.002581574,0.0058795875,0.008726751,0.011256457,0.0056775245,0.010774809,0.0072469404,0.00039858615,0.006094154,0.0008634704,0.010277367,0.024071913,0.002028059,0.041443266,0.0037072173,0.0013236394,0.7344482,0.0063750613,0.01710814,0.00026008944,0.013387616,0.08347636,0.020918323,0.08458599,0.007148608,0.009531048,0.005952461,0.014025972,0.02344829,0.012227196,0.0097908955,0.020158526,0.018950356,0.0009058388,0.015581947,0.00087849714,0.0067667137,0.020597342,0.001494734,0.107260965,0.009166798,0.0019284299,0.4892572,0.0015549456,0.020744862
4417,STES,0.0026130483,0.008990787,0.0040153917,0.0012290308,0.020090861,0.0009508461,0.004782311,0.057822533,0.003508639,0.0006241279,1.4802715e-07,0.00015834058,0.12205256,0.03204542,0.10168643,0.004069544,0.0068215425,4.2824617e-08,1.7827546e-05,0.0028885482,0.0048664943,0.602513,0.0014204785,1.8463743e-07,2.8087882e-07,0.016831554,0.0058678025,0.013093999,0.0059749656,0.00057016616,0.016900694,0.00085887127,0.012465223,0.08376749,0.006046187,0.00017290167,3.1392896e-12,0.0001740876,0.23980696,0.080317,0.09664284,0.004854714,0.011930723,3.844363e-13,4.5823654e-06,0.004918244,0.0020690577,0.38721582,0.0026390473,2.1187802e-08,1.5803055e-08,0.02370867
4418,THYM,0.0002255399,0.0011204544,0.1555052,0.011940876,0.00016042736,0.0021204993,0.0059320796,0.00090185105,0.0653233,0.0059234533,0.18511999,0.004447246,0.0006878492,0.00039159317,0.00016486531,0.0054046647,0.0033838619,0.09765432,0.11205874,0.06777625,0.0005212674,0.00036331892,0.0023294094,0.043359425,0.22625998,0.0009235294,0.00022377008,0.0054831468,0.109721385,0.035211008,0.0004158278,0.0022364603,0.018235942,0.007795665,0.06433394,0.019174084,0.13203117,0.017233351,0.0023948797,0.0011829742,0.007028955,0.019804427,0.017102012,0.10106173,0.117896646,0.11124945,0.0026240891,0.0062831105,0.0044885725,0.0600936,0.13463293,0.0020607023
4419,STES,7.137035e-05,0.0007595022,0.009147476,0.00014691327,0.16862437,0.00085233647,2.5399668e-05,0.0040698727,0.00042654588,1.8121055e-07,1.6418e-07,2.1140804e-05,0.054666426,0.0070126117,0.018530056,6.006889e-06,2.8619812e-05,1.3497768e-07,6.7866284e-07,0.0056275027,0.0026894931,0.6682383,3.921066e-08,1.5813599e-07,9.540348e-07,0.05905379,5.4638436e-05,0.00012506377,0.0011887308,7.975259e-06,0.15587722,0.0010944518,2.9672816e-07,7.759063e-05,0.00020087941,3.446665e-10,8.459913e-33,8.725422e-06,0.08134139,0.00056142645,0.011670649,3.8685908e-12,8.220372e-08,0.0,2.461806e-18,3.023406e-07,0.0006153113,0.71579707,3.1381143e-15,4.070616e-33,6.5963604e-07,0.0313775
4420,BRCA,0.0009799919,0.0011492714,0.59714514,0.011383058,0.0022600244,0.0045185145,0.0071598357,0.0051129605,0.007967244,0.006609304,0.06076548,0.0045568696,0.0035575198,0.0017196755,0.00044524472,0.008324149,0.0071552093,0.10872642,0.032168716,0.03609191,0.0023226687,0.0032531435,0.0020141285,0.019201906,0.049119044,0.016292572,0.0011999588,0.0017487527,0.2675511,0.018496625,0.0054878173,0.008281031,0.028321007,0.023073645,0.01813483,0.009607904,0.099131346,0.010612826,0.006842491,0.0037226235,0.0032480254,0.018027533,0.025059728,0.15502752,0.059600964,0.09283698,0.007232407,0.017655924,0.0021355688,0.03796432,0.05265656,0.026342494
4421,BRCA,0.000118949836,5.4990946e-05,0.016785651,0.013030845,0.00013430564,0.00027657428,0.0020123122,0.00014465999,0.0039930893,0.0049889633,0.14397946,0.0069035213,7.453757e-05,5.785988e-05,0.0024519034,0.0019631903,0.0049104705,0.0625761,0.05347744,0.030633202,0.0001832068,1.6691209e-05,0.00024377742,0.10662952,0.5435583,0.00080046256,0.00031261798,0.00077332923,0.05859041,0.06900048,0.0012008061,0.0013048857,0.012217506,0.003882555,0.020493172,0.027663516,0.13389525,0.04388296,0.00036492047,0.0003547526,0.011919429,0.0123874415,0.03511788,0.104039766,0.09359561,0.084828876,0.0018995999,0.0008798776,0.00070959434,0.12838599,0.1477718,0.0045270603
4422,STES,0.017308636,0.03145303,0.014052575,0.026193751,0.021285133,0.0032590898,0.00027065605,0.021820147,0.015354348,0.0026626957,2.6805958e-06,2.2803953e-05,0.015012795,0.22385162,0.042446166,0.0017616511,0.00016146104,6.601466e-06,5.490467e-05,0.001467804,0.004688457,0.55364895,0.00044319584,8.714715e-07,0.00023305744,0.0025369618,0.030519951,0.04041596,0.018818814,0.050833113,0.025590736,0.002441047,3.1649757e-05,0.016701726,0.035346493,0.004890559,1.8005758e-15,7.337264e-06,0.0072460044,0.14558099,0.05246894,0.00027058518,4.3174066e-05,4.58872e-20,8.35309e-06,0.0011531427,0.0019110692,0.5626065,0.00012614194,1.5929302e-10,5.1517665e-05,0.0029362326
4423,GBMLGG,0.0023900212,0.0019562196,0.13539696,0.03180329,0.028091345,0.010360674,0.015964212,0.012607029,0.021884564,0.01958684,0.038171228,0.015522043,0.025963683,0.013490587,0.005111715,0.023360886,0.051937427,0.16406606,0.11256279,0.04014134,0.006141938,0.02881699,0.015242198,0.06553864,0.09902884,0.014862461,0.0006442617,0.00069198787,0.050789617,0.037146214,0.033262044,0.010907469,0.034011964,0.025264487,0.03645954,0.013575601,0.054642417,0.019688439,0.023043051,0.022761816,0.023294033,0.03045909,0.06335484,0.09310025,0.097048804,0.041428715,0.00507673,0.09020126,0.021267885,0.06119726,0.10104577,0.009636415
4424,BLCA,0.0006939594,0.16785027,0.030727826,0.015675712,0.011358952,0.004922804,0.004780774,0.56345904,0.0011776879,0.0004383981,3.614602e-09,0.00026830944,0.0043457015,0.032425616,0.009713911,0.00284844,0.014546611,3.5285737e-09,7.3042975e-05,0.0030271467,0.003260593,0.12254549,0.00023048952,2.4301622e-07,6.349618e-05,0.005565371,0.0012271946,0.23409766,0.20058143,0.031532258,0.003962959,0.007603028,0.0066323117,0.24875142,0.0030828961,0.0010731602,9.510259e-10,0.00041018534,0.0035792135,0.055267982,0.0025653115,0.0025199992,0.022159027,8.2514544e-11,2.8005916e-05,0.0021669734,0.004673835,0.16392179,0.0003085518,1.11225816e-07,6.9471134e-05,0.0037852095
4425,LIHC,0.0046615554,0.0072152885,0.117917836,0.037548684,0.014665122,0.011203439,0.032285,0.02184188,0.11897417,0.11581437,0.0003753135,0.013395418,0.056436237,0.03132818,0.013043152,0.028885469,0.031849567,0.0012653023,0.07754252,0.06392989,0.011834095,0.069540106,0.091970615,0.010586189,0.0013372513,0.014553352,0.0004578954,0.0017939281,0.05951433,0.017758979,0.015147163,0.0018109886,0.036970332,0.026353855,0.094607115,0.16615216,0.0002510995,0.011458588,0.075632125,0.043186534,0.008782941,0.025469577,0.027944954,0.0006280087,0.13659923,0.07414028,0.010798756,0.101035796,0.02982746,0.026079271,0.00027598048,0.00732265
4426,SARC,0.00011748137,0.00908146,0.05109666,0.004783898,0.02367561,0.0024935596,0.064738296,0.0958238,0.023656774,0.007130838,9.422839e-05,0.021586666,0.028501194,0.021828584,0.07015107,0.2607434,0.054012522,9.324037e-05,0.027443632,0.12066824,0.0031432859,0.0913767,0.0015649317,0.00053075823,0.0030656154,0.012597553,1.7345936e-05,0.006033082,0.06709853,0.0035429352,0.018048275,0.0014936576,0.018084256,0.102347605,0.065938085,0.061062567,6.115277e-05,0.03924237,0.0214735,0.023745304,0.0511531,0.17649049,0.05625962,1.4901822e-05,0.07069079,0.10396095,0.0020074444,0.090639696,0.0015664077,0.00039569,0.005863145,0.012769088
4427,OV,0.00015826093,0.0008495418,0.0636156,0.0042128684,0.035508648,0.0024272732,0.04148389,0.018109912,0.007769866,0.014992996,0.007046486,0.01791641,0.021179007,0.011818595,0.010322406,0.4318071,0.06874416,0.0035884175,0.042251397,0.101547845,0.0024784985,0.03126821,0.0029434275,0.009541182,0.008678762,0.039739206,4.088938e-05,0.000508154,0.13684297,0.0032943373,0.032926556,0.0011523202,0.05970099,0.035622142,0.018076183,0.021996632,0.01566113,0.016648749,0.018464176,0.010721277,0.022633696,0.19328243,0.0753569,0.0031849928,0.068664424,0.11647696,0.0020574431,0.07380647,0.002026291,0.013387675,0.008503505,0.048962653
4428,OV,0.00015998007,0.0019502011,0.0071879327,0.000745265,0.54013306,0.00038996228,0.0038548585,0.010452649,0.0011094396,0.00013823756,1.3986927e-07,0.00090043485,0.08645405,0.06513466,0.14559487,0.006028862,0.005817594,3.6352425e-08,0.00078973337,0.0042201728,0.005381117,0.103113614,0.0007054525,1.263466e-07,5.54956e-05,0.009682059,0.00020247808,0.0020987964,0.014168532,0.00060342636,0.31071752,0.0004333755,0.003500036,0.017018514,0.0042728493,0.00032015363,1.4959503e-10,0.0016905555,0.19817519,0.11528532,0.16873373,0.007094024,0.0061443592,5.9528255e-12,0.0016182094,0.007384879,0.0064571234,0.105747305,0.0012572535,1.905994e-08,8.742962e-05,0.026988938
4429,KIRC,0.00035384085,0.0017570808,0.019569254,0.015114936,0.0099920025,0.004251121,0.34459737,0.007122992,0.13877301,0.06453651,0.015152326,0.2574338,0.009534091,0.008383417,0.0019950392,0.007626309,0.011735377,0.0041671675,0.0150818685,0.026693404,0.003240277,0.0058711544,0.0050936933,0.0030630168,0.0046217265,0.014239145,0.00019467375,0.0015036752,0.03944922,0.026555251,0.007908886,0.005047983,0.2853739,0.0074861352,0.09064293,0.107363634,0.015153651,0.26423132,0.015996894,0.012961121,0.0034106104,0.009068626,0.008925995,0.0033533399,0.026151346,0.03351991,0.0047100987,0.0071532833,0.009409653,0.0025558742,0.0025758434,0.009296209
4430,BRCA,0.008167671,0.012154989,0.019964823,0.022214156,0.0043318355,0.035147544,0.0046065296,0.0101978695,0.47575283,0.07489292,1.7746526e-05,0.0007843128,0.06692995,0.014604092,0.027892996,0.06303371,0.0067740427,1.1899726e-06,0.012506201,0.01841607,0.0133303525,0.011399534,0.08940642,2.8141492e-05,1.6408621e-05,0.007427754,0.0067862766,0.01025806,0.058455758,0.018719438,0.005423864,0.038038053,0.0033377206,0.014285521,0.29818034,0.0892123,4.4759556e-08,0.0012454444,0.09905167,0.010671453,0.023456573,0.10218095,0.003025801,4.8250808e-08,0.019234221,0.031130422,0.053988334,0.0061853784,0.099025905,3.939101e-05,1.3707691e-05,0.008053299
4431,HNSC,0.007682795,0.062921844,0.25362924,0.051827893,0.06570211,0.0076728887,0.010663767,0.15970778,0.0024920292,0.0025617771,9.986087e-07,0.0022730466,0.028235078,0.041444328,0.012832558,0.0849053,0.030122893,1.9342992e-06,0.001724742,0.014242328,0.024279613,0.08579734,0.00110523,0.00011913912,9.072997e-06,0.048044227,0.008763985,0.08287683,0.19843827,0.06038213,0.08151741,0.0060964967,0.018441636,0.16938394,0.0011960242,0.0033977455,1.4602998e-06,0.0034235283,0.022924298,0.035054017,0.00434613,0.0856343,0.034003694,5.066263e-07,0.00091912673,0.019168885,0.03566356,0.07193345,0.00030559223,0.00029978945,1.0119856e-05,0.05581695
4432,KIRC,0.0018110528,0.0035196827,0.015363752,0.025164928,0.0132476175,0.013088217,0.0036152566,0.010992234,0.3408482,0.4224258,5.205443e-07,0.00047917868,0.050705373,0.0033677288,0.003067273,0.003336177,0.0013929169,5.362908e-06,0.00041906908,0.0028270285,0.009131019,0.034597397,0.031391546,2.3547283e-05,0.00081394834,0.008365279,0.0016687787,0.0034368923,0.029043805,0.07570369,0.021143835,0.017078282,0.007677041,0.016858269,0.26548162,0.33962867,4.7411083e-07,0.00071863545,0.08614305,0.0011957162,0.002124206,0.0032398333,0.001346254,1.7517029e-06,0.00022044516,0.002493484,0.01834089,0.039365754,0.054429892,4.946566e-05,0.0028001855,0.009808986
4433,KIPAN,0.00096926047,0.0006177468,0.017913947,0.0047950144,0.013348876,0.0021462527,0.0129534565,0.0025009664,0.045078166,0.0144699495,0.0007527313,0.014243773,0.019462807,0.00739142,0.0010517952,0.004025225,0.0011131467,0.011974771,0.017569838,0.0110025,0.06506234,0.0042290958,0.026415506,0.6751201,0.0057097725,0.0200815,0.0006668306,0.0005728961,0.034261968,0.0027418863,0.023641964,0.0016913883,0.013447982,0.0029878072,0.2171292,0.031075485,0.00012729314,0.010724087,0.025561117,0.0072617815,0.0016959881,0.0046916083,0.001021015,0.0067424774,0.009382416,0.011214652,0.12607111,0.00898632,0.062559836,0.37651145,0.0014550426,0.01777642
4434,STES,0.0067453682,0.03223847,0.0052578137,0.0064040152,0.01947662,0.012318361,0.008660551,0.23269318,0.03806277,0.009464028,3.43047e-06,0.004457563,0.061927065,0.12092984,0.03520952,0.02174881,0.031829894,1.3940353e-05,0.0017736206,0.10220246,0.009355899,0.22601832,0.004521468,6.094014e-06,0.0004452726,0.008235623,0.007360281,0.022045389,0.0048869825,0.0055690627,0.018634796,0.012766468,0.0053718984,0.22383295,0.043486904,0.025358964,5.9546014e-06,0.0041959896,0.097217746,0.16522737,0.012940766,0.050278123,0.0153806815,9.867734e-06,0.0027313847,0.15855697,0.01493851,0.095960476,0.0059848498,2.8902984e-06,0.0010513349,0.0062032663
4435,LAML,0.010351242,0.0009852429,0.0055137626,0.0029602267,0.00085472374,0.005282504,0.007684091,0.0004325985,0.008340987,0.009697902,0.8701841,0.0047966545,0.00087595364,0.00091291993,6.0580987e-05,0.0011841545,0.00028664546,0.022103824,0.008456159,0.004477019,0.007091135,0.00086397823,0.016272908,0.0040364047,0.0056418926,0.0006523937,0.070109196,0.0050238105,0.036185905,0.012176126,0.003877072,0.01928067,0.053832673,0.003552572,0.03636686,0.03583574,0.37292773,0.01679874,0.0047179395,0.010386238,0.0007266261,0.011356281,0.0011231847,0.052985284,0.030953601,0.024256486,0.046085123,0.021055432,0.10311273,0.013636406,0.011438149,0.0021994452
4436,STES,0.0002831158,0.011951539,0.0032752038,0.0054935017,0.11332418,0.0035407867,0.031172926,0.35238838,0.0005006997,0.00027695918,8.95e-08,0.0020125096,0.0021084717,0.047138654,0.04998295,0.0014614473,0.061128806,1.8672019e-08,4.206676e-06,0.0012439921,0.011582471,0.28345338,5.156147e-05,4.745907e-08,0.000121671816,0.017502414,7.525383e-05,0.0073176203,0.005191279,0.007301255,0.044296075,0.0067308038,0.13567819,0.21206477,0.0006096639,8.9482506e-05,1.0014188e-09,0.0033282952,0.0006463402,0.112910576,0.04077382,0.00092276314,0.18065177,8.6516514e-12,3.504387e-07,0.00086497277,0.006616491,0.22551478,4.0367475e-05,6.754931e-10,0.0003125906,0.008062482
4437,GBMLGG,0.0009107363,0.0031901868,0.16992986,0.036195453,0.0055391556,0.009626197,0.16706483,0.011826839,0.013925868,0.04998571,0.001225628,0.05201456,0.027999632,0.011007256,0.0059191636,0.06862469,0.0076617226,0.002099897,0.090304695,0.06548236,0.010068696,0.010046625,0.009961313,0.008693326,0.015815059,0.14488058,0.000103259445,0.0014766749,0.116918266,0.030451147,0.004666561,0.03228608,0.15250717,0.003401504,0.025074454,0.13875718,0.0004379925,0.021443905,0.025253268,0.006058276,0.016006881,0.076248795,0.0015712178,0.0005124454,0.12494975,0.05603794,0.0084263915,0.009612075,0.005882824,0.0036293748,0.027424958,0.11086173
4438,KIPAN,0.0015546824,0.0023752563,0.0068725017,0.004445486,0.00036993038,0.00033326133,0.00391269,0.0018599333,0.568111,0.33949828,1.2154267e-05,0.00053715124,0.004722128,0.01080549,0.0003662804,0.001948117,0.00027106825,0.00012294673,0.00543041,0.0022223587,0.0018431214,0.0018480653,0.0038109452,4.3398548e-05,0.00057857286,0.036104802,0.0027792063,0.005275179,0.015732167,0.0038450481,0.0012317143,0.00031906762,0.012302089,0.0038737059,0.3411916,0.27961934,8.810006e-06,0.0011837067,0.0055506947,0.04307032,0.00088897464,0.005200703,0.00019742665,2.7172178e-05,0.012744314,0.002708231,0.0070432615,0.0052794074,0.005155775,2.3521809e-05,0.00044236673,0.24430618
4439,KIPAN,0.0030045938,0.0056775147,0.0130587965,0.004579686,0.0031625729,0.025033372,0.0034128462,0.021227945,0.35508418,0.13589007,8.300775e-06,0.0005468825,0.3315604,0.012783118,0.0032251328,0.006780655,0.002025007,8.4787775e-05,0.008329936,0.023955617,0.006908546,0.0075785564,0.018313617,0.000107214415,0.001083433,0.0065771444,0.002604923,0.005357674,0.03794252,0.0020228403,0.004681674,0.041746825,0.0035695024,0.03259078,0.24703379,0.18958674,1.4295588e-05,0.0003417121,0.25693542,0.013426815,0.0024234967,0.010538602,0.0010426425,5.0544768e-05,0.024121456,0.056418225,0.026165867,0.008764955,0.022269115,0.00010777239,0.001352718,0.00888918
4440,BRCA,5.948118e-05,0.00010494886,0.9334019,0.0049478007,0.00092921994,0.00013270196,0.0016442289,0.00042154157,0.00039137967,0.00020486752,0.0022686555,0.0013356991,0.00043435633,0.00022561934,2.2501954e-05,0.00028387265,4.7400492e-05,0.00066800555,0.0013020172,0.00053665764,0.00018056526,0.00067504187,1.698427e-05,0.0010400531,0.00013483006,0.048589732,0.00076702965,0.0015778088,0.46471396,0.08104499,0.015532539,0.0020879272,0.03377167,0.0033825713,0.0034789126,0.002178683,0.0081324885,0.01242977,0.0041661,0.0022194337,0.00079546776,0.003601913,0.00023085758,0.0019787804,0.005773453,0.0020743478,0.0018648149,0.031057095,8.59056e-05,0.004064208,0.00037759286,0.31261167
4441,KIPAN,0.0035549407,0.0019117164,0.004422144,0.008451234,0.00077717146,0.01708156,0.0013571654,0.0057288306,0.7522371,0.0753156,5.098344e-07,0.00027850879,0.006378713,0.0045419186,0.00495259,0.0041102096,0.0068850615,2.8874745e-06,0.01225387,0.007884472,0.0015034279,0.0060653347,0.0725434,0.00018339006,0.00051182247,0.0010664214,0.0073885494,0.006897282,0.021532476,0.03872747,0.002429715,0.047407664,0.0032196108,0.038446467,0.34642348,0.13710073,9.644062e-07,0.0008186931,0.007827171,0.012362789,0.019478608,0.009137098,0.032249387,7.9865333e-07,0.04088977,0.03810463,0.0035606748,0.021470489,0.16105974,0.000581077,0.0009631728,0.0019213827
