row_index,truth,exact__ACC,exact__BLCA,exact__BRCA,exact__CESC,exact__COAD,exact__DLBC,exact__GBMLGG,exact__HNSC,exact__KIPAN,exact__KIRC,exact__LAML,exact__LGG,exact__LIHC,exact__LUAD,exact__LUSC,exact__OV,exact__PAAD,exact__PCPG,exact__PRAD,exact__SARC,exact__SKCM,exact__STES,exact__TGCT,exact__THCA,exact__THYM,exact__UCEC,confidence__ACC,confidence__BLCA,confidence__BRCA,confidence__CESC,confidence__COAD,confidence__DLBC,confidence__GBMLGG,confidence__HNSC,confidence__KIPAN,confidence__KIRC,confidence__LAML,confidence__LGG,confidence__LIHC,confidence__LUAD,confidence__LUSC,confidence__OV,confidence__PAAD,confidence__PCPG,confidence__PRAD,confidence__SARC,confidence__SKCM,confidence__STES,confidence__TGCT,confidence__THCA,confidence__THYM,confidence__UCEC
4865,STES,0.00032855532,0.12372947,0.024271734,0.022350077,0.024808155,0.00036294892,0.002349364,0.34036157,0.0048035868,0.00084374874,6.7432103e-07,0.00034706586,0.025230858,0.024141256,0.07682012,0.047147524,0.0055430145,7.92652e-08,9.62423e-05,0.011183083,0.0054359175,0.25152728,0.00029319973,2.5976726e-07,0.00083496125,0.0071893204,0.0006608722,0.105582,0.027599918,0.033258222,0.034790818,0.0006936861,0.0024999187,0.35020903,0.002886319,0.0037765335,6.7391215e-07,0.0010967288,0.013531867,0.051380143,0.060399,0.01670548,0.015098048,7.935083e-08,8.257663e-05,0.0127021875,0.006582333,0.24367698,0.000932351,2.5872774e-07,0.0006605593,0.015193454
4866,THCA,4.480191e-05,0.0010323992,0.020660788,0.01405314,0.0006232011,0.00347041,0.0028978076,0.0014359137,0.019208688,0.010309589,0.098607,0.0031638616,0.0017666781,0.0011707805,0.00037030806,0.01344303,0.008381483,0.19463994,0.09027979,0.13660999,0.0009666131,0.0005816612,0.005189629,0.24978085,0.1201283,0.0011833763,4.6126705e-05,0.00094047317,0.018853322,0.013353426,0.0006746479,0.002339284,0.0029919294,0.0016567867,0.016558655,0.009637353,0.10341159,0.004660168,0.0015449533,0.0011998729,0.00040272743,0.011559811,0.010389042,0.19167803,0.09793971,0.119881205,0.0015110051,0.0006949365,0.00550681,0.26099458,0.12056552,0.001008011
4867,GBMLGG,1.5976377e-05,1.1333552e-05,0.00017274533,1.1167381e-05,0.00017700759,5.3077642e-06,0.64957047,5.168818e-05,7.473189e-06,6.52298e-06,0.0041567762,0.34194335,1.7803264e-05,2.233887e-05,1.523341e-05,0.00054593507,0.0010395566,4.0220802e-05,0.00013446771,0.00019642459,2.1105454e-05,7.4619726e-05,1.7445304e-06,3.7204187e-05,0.00028611702,0.0014374991,3.261123e-05,1.0356131e-06,6.9508635e-05,2.908944e-06,0.00012345501,2.2131007e-07,0.7862307,1.2054493e-05,2.2752336e-06,6.172271e-07,0.00148769,0.2109083,3.3040271e-06,6.5081463e-06,2.3799091e-06,4.8103288e-05,0.00018534262,3.972231e-06,5.806935e-05,3.9449137e-06,1.4930595e-05,1.5339589e-05,1.2505863e-07,3.858296e-05,0.00025028482,0.0004976529
4868,TGCT,0.00014896988,4.9719107e-05,0.00026208162,0.0005495195,0.00017298631,0.00010881381,0.006123632,5.3818443e-05,0.0019072426,0.0010483694,5.5325796e-05,0.00054027,0.0003790612,0.00048762906,0.00085807766,0.00079018757,0.0015533383,0.0007327882,0.00037132463,0.0007800853,0.0014360219,0.0007963621,0.9802055,0.000265755,5.4504486e-05,0.00026863138,9.954014e-05,1.6767894e-05,0.00014298482,0.0002978911,8.950924e-05,3.31206e-05,0.01018598,4.674691e-05,0.001526185,0.00034147906,1.9515272e-05,0.00019811862,0.00023335885,0.00024777337,0.0011560842,0.0002685311,0.0005665805,0.0007250737,6.869874e-05,0.00071847154,0.0036338407,0.00042366263,0.978189,0.00047805687,4.230713e-06,0.000288802
4869,GBMLGG,0.00054830516,0.000213502,0.0016392674,0.0036573138,0.0040094326,0.00051615975,0.72638845,0.0032812958,0.0016963463,0.0017081683,3.903687e-06,0.041776523,0.00794481,0.01850713,0.0017504707,0.00043179188,0.0030597306,2.3462575e-05,0.0011013271,0.0022575702,0.0068276473,0.02256306,0.0009248047,0.00023856685,0.00011885829,0.14881207,0.00020751148,7.829741e-05,0.0011187242,0.003811007,0.0015746881,0.0002689596,0.81939614,0.0017037533,0.0013242797,0.00056111836,8.023021e-07,0.03926941,0.0030383824,0.0141360145,0.0006675191,0.0001774986,0.0012624355,5.6469235e-06,0.0006978528,0.0015710152,0.0025940202,0.016534574,0.00057917886,6.86185e-05,3.131906e-05,0.08932123
4870,HNSC,0.00023722308,0.0075674336,0.004683545,0.0005717782,0.009884103,0.0050687483,0.023245199,0.78319174,0.0013866709,0.00034717994,1.2395813e-07,0.0006267147,0.005466915,0.0027811555,0.0034521662,0.0041191233,0.017611826,1.0622775e-07,4.361363e-05,0.0023323298,0.00036554257,0.117446296,1.898518e-05,1.0798956e-06,0.00010608457,0.009444291,0.00022036165,0.009149253,0.0032892616,0.00062083977,0.013125483,0.0014482401,0.0385684,0.76130575,0.0014443378,0.00018887248,1.4545557e-07,0.0012364333,0.0035312797,0.0035267912,0.0074805818,0.0013256249,0.010374545,2.9462106e-08,4.949541e-05,0.002306369,0.00038417146,0.1326431,2.516953e-06,1.700117e-06,0.0005691498,0.0072072535
4871,LGG,0.0040424876,0.010829798,0.20706879,0.0072451825,0.026335448,0.004858774,0.027790138,0.052099586,0.006068679,0.008496191,0.00025928937,0.015432874,0.13310188,0.06114509,0.032093592,0.11052298,0.07560478,0.00031149355,0.0382203,0.055525064,0.0130477315,0.052194126,0.012206757,0.0044114515,0.0029193878,0.038168073,0.0040424876,0.010829798,0.20706879,0.0072451825,0.026335448,0.004858774,0.027790138,0.052099586,0.006068679,0.008496191,0.00025928937,0.015432874,0.13310188,0.06114509,0.032093592,0.11052298,0.07560478,0.00031149355,0.0382203,0.055525064,0.0130477315,0.052194126,0.012206757,0.0044114515,0.0029193878,0.038168073
4872,HNSC,0.0007770107,0.006735059,0.04884994,0.16003393,0.019212482,0.0026906002,0.0064076376,0.49553666,0.0022947397,0.003517302,4.136421e-08,0.00048613184,0.033839926,0.11682435,0.019292342,0.0019775752,0.0034404076,2.2303029e-08,5.922768e-05,0.007626847,0.005993975,0.04580652,0.00023733433,7.6527664e-07,0.0003214955,0.018037658,5.7116536e-05,0.0022275355,0.054271817,0.16656362,0.011901489,0.0038800142,0.004963024,0.490135,0.0012885898,0.0023787138,3.925169e-08,0.0001895542,0.033640295,0.13794631,0.01850542,0.00096657884,0.0004947935,2.1432285e-08,5.0264476e-05,0.002510748,0.002853647,0.048366793,3.893612e-05,1.9474975e-07,3.0192708e-05,0.016739279
4873,BRCA,0.00053208513,0.006874667,0.1031579,0.07083085,0.17778403,0.00036417163,0.016399821,0.07305243,0.0039270767,0.0025840634,7.852314e-06,0.0019609088,0.03915112,0.01801661,0.032980386,0.08826963,0.103140995,1.6953983e-06,0.0028149383,0.008346099,0.0043570497,0.09939683,0.00016135612,8.298894e-05,0.0002853587,0.14551911,0.00016930346,0.011055271,0.08195677,0.028668446,0.20253511,0.0010885957,0.024230964,0.12327031,0.001104152,0.0026047954,7.5341695e-06,0.0054299016,0.032938603,0.03133087,0.039956108,0.12901238,0.083659515,2.4489502e-06,0.0040745386,0.019724233,0.0062438105,0.06188356,0.00046999817,0.00013476057,0.001126722,0.10732129
4874,HNSC,0.00044851282,0.021993818,0.0038867497,0.0003297445,0.04512186,0.00260318,0.0036250404,0.4954622,0.0008740267,8.708249e-05,1.9144157e-09,2.1533257e-05,0.002926068,0.03359361,0.10898328,0.0007438554,0.0060438593,2.4903095e-09,1.9374647e-06,0.0001034752,0.005146606,0.25173482,4.6425896e-05,2.0620954e-09,3.4430254e-06,0.016218856,8.672343e-05,0.0091700405,0.0007718098,0.0002778028,0.03434665,0.003034165,0.002978356,0.33859384,0.00066539063,6.646198e-05,1.9144157e-09,6.5264e-06,0.0006972713,0.053787664,0.13476619,4.7212434e-05,0.001617639,2.490309e-09,9.066656e-07,2.4158657e-05,0.0218715,0.39042318,6.870576e-05,2.069673e-09,1.0718639e-05,0.0066871243
4875,STES,0.00045188435,0.02624644,0.00091620773,0.001369024,0.047823895,0.012685885,0.006538681,0.004001159,0.00017722188,8.393408e-05,5.037886e-08,0.00017711963,0.014052317,0.018938757,0.41624314,0.0029880658,0.015890421,3.4405083e-08,4.1096835e-05,0.00044044587,0.01659445,0.40025336,4.1939566e-05,7.384072e-08,1.19347305e-05,0.014032628,9.007493e-05,0.021936173,0.00051750394,0.0014567316,0.039248418,0.007992847,0.0023784365,0.0017472606,0.00010596635,8.1154256e-05,5.0378155e-08,2.7363514e-05,0.0061807735,0.01112231,0.3531211,0.0011105905,0.006624995,3.438295e-08,2.751706e-05,0.00082790246,0.029778887,0.49959356,1.7001781e-05,6.162774e-08,3.2829314e-05,0.01598044
4876,PRAD,0.0004771738,0.0014028436,0.042546287,0.082183674,0.0005320789,0.003351095,0.009829473,0.0065537207,0.14853224,0.13024364,0.0025978184,0.0057094255,0.03591808,0.020351302,0.0021567373,0.019153874,0.0070364303,0.020695133,0.22079456,0.059863146,0.007102253,0.0038759864,0.10982652,0.029229676,0.02610604,0.0039307517,0.00023919575,0.0018892391,0.040299132,0.08180403,0.00048150052,0.0034131582,0.011894589,0.0062751872,0.14399229,0.13138975,0.002346288,0.005951537,0.031811655,0.020989152,0.0022039274,0.016396206,0.0061520543,0.018463325,0.20214629,0.060625806,0.012303092,0.004873972,0.12804355,0.03373489,0.02833242,0.0039477237
4877,OV,0.00018998378,0.0029613005,0.13151841,0.0015524959,0.02101254,0.0044996296,0.086144105,0.015768245,0.0020560068,0.006985703,0.0079473825,0.008474359,0.018157773,0.0057199947,0.0013883795,0.22700636,0.04773625,0.0074597797,0.047415804,0.18104509,0.0025585294,0.02096302,0.00084625615,0.0020591086,0.0027737916,0.14575966,0.00012268672,0.0014664766,0.12809007,0.0019475041,0.01251,0.006937543,0.06912677,0.0098670535,0.0023016448,0.0071805245,0.008042366,0.0053306357,0.022806274,0.0048284545,0.0008395519,0.27894306,0.036730215,0.0066562155,0.061715394,0.21040128,0.0010273746,0.019620402,0.00048771218,0.0012340723,0.003254349,0.098532334
4878,DLBC,1.613076e-05,0.00027945676,0.0029788422,0.00063541293,3.9918727e-05,0.7926658,0.000101949576,0.008208661,0.14287578,0.04813314,7.3968204e-06,8.764575e-06,0.00012820965,0.00082901027,1.9214564e-05,7.302672e-06,0.00010567413,1.4074319e-06,0.00039566006,0.0015678394,7.814218e-05,0.00076918356,0.000105916486,1.046371e-06,3.3983313e-05,6.281788e-06,2.8411228e-05,0.0006059218,0.0031130773,0.0018571395,0.00013088864,0.7777037,0.0002849324,0.010486128,0.14411384,0.051550623,2.1228478e-05,1.1637293e-05,0.00041186748,0.002711684,3.5136974e-05,7.3652527e-06,0.0003804316,1.53132e-05,0.0004070971,0.0032054675,0.0006544992,0.0019189372,0.00028467056,3.7141713e-06,3.1507905e-05,2.4848872e-05
4879,LAML,3.7722737e-05,5.9697555e-05,0.021596346,0.020869775,0.00013101014,0.0005041856,0.0033343453,0.00026227548,0.005607246,0.0050939927,0.13830031,0.008397295,0.00014684048,0.00010372915,0.002388261,0.0019873101,0.005675317,0.051644616,0.04548977,0.018581802,0.00031553558,0.0023358567,0.00044758065,0.0946802,0.5712386,0.0007703959,2.1307165e-05,7.9918515e-05,0.022099791,0.021441648,0.00014542167,0.0004025395,0.0035604846,0.00030501105,0.0054847486,0.0051454953,0.13913292,0.009495438,0.000173045,0.000121307225,0.0023906394,0.002074713,0.005890731,0.052859627,0.04577954,0.017544186,0.00050214754,0.0023783331,0.0005308876,0.09512306,0.56653863,0.00077834725
4880,BRCA,0.0008357126,0.019862318,0.38329098,0.056304812,0.14368577,0.00166658,0.009328235,0.032679804,0.0024155814,0.004600909,6.1681916e-05,0.0019354225,0.0076480014,0.104301065,0.00626518,0.047996297,0.02310615,1.6177435e-05,0.002127119,0.023108456,0.006244918,0.10319823,0.00050639623,0.00023261728,0.0013989789,0.017182626,0.00049724494,0.009458754,0.47898978,0.059382144,0.1002626,0.001229833,0.008649265,0.020946693,0.001982407,0.0032541363,3.263785e-05,0.0007185494,0.005756035,0.113053136,0.005946463,0.040211767,0.013315813,1.2145635e-05,0.0010899429,0.011274254,0.004651075,0.096175425,0.00017535874,7.702609e-05,0.00032700988,0.022530574
4881,KIPAN,0.00315756,0.007585196,0.068415485,0.027953668,0.006038022,0.016405312,0.008132211,0.008511477,0.09453169,0.02667864,0.0046686605,0.005390336,0.023766039,0.008495286,0.003332308,0.08044662,0.018170051,0.015272922,0.33577055,0.09914328,0.006512934,0.008622208,0.05021508,0.022368742,0.032421384,0.017994316,0.00315756,0.007585196,0.068415485,0.027953668,0.006038022,0.016405312,0.008132211,0.008511477,0.09453169,0.02667864,0.0046686605,0.005390336,0.023766039,0.008495286,0.003332308,0.08044662,0.018170051,0.015272922,0.33577055,0.09914328,0.006512934,0.008622208,0.05021508,0.022368742,0.032421384,0.017994316
4882,THCA,6.910661e-05,3.827583e-05,0.002860639,0.00076504,0.0055514835,2.4602745e-05,0.0014648738,0.0001648444,0.00064673414,0.00082249875,0.0022726797,0.0018391483,0.0001653222,0.00054978754,5.244341e-06,0.00095461856,0.00012202512,0.003038001,0.0025866285,0.0006236471,0.012893025,0.00012834845,5.6484812e-05,0.9609872,0.0005153765,0.0008543993,9.161081e-05,6.5212153e-06,0.0011954057,0.00019725278,0.0028018537,1.8712439e-06,0.00092251017,8.29999e-05,0.0002259037,5.1671097e-05,0.00029106127,0.0013614785,5.8600945e-05,0.00059047755,5.409572e-07,0.0007793261,4.303338e-06,0.00082023547,0.0006119332,0.00010453088,0.007973187,2.111305e-05,3.8344197e-06,0.981463,9.974143e-05,0.00023908608
4883,STES,0.0023859558,0.022307072,0.02056913,0.0032152594,0.011022973,0.0009854645,0.011571629,0.07237172,0.01130087,0.0013052415,5.251383e-07,0.002410954,0.010678403,0.023399774,0.06822334,0.10601728,0.06563239,1.4130201e-07,0.0011720762,0.0026495561,0.0035983468,0.5233191,0.0033748234,1.4039923e-06,0.00023610954,0.032250457,0.001478581,0.025684256,0.025128778,0.0030870847,0.0074926303,0.00046558233,0.015870476,0.118762486,0.011633388,0.00070071715,5.353274e-07,0.0016450704,0.006145436,0.029812122,0.04332392,0.12772553,0.04794548,1.284596e-07,0.00038215588,0.0007537068,0.0033316137,0.48394793,0.0008722523,9.114885e-07,5.9081613e-05,0.04375014
4884,GBMLGG,2.7099117e-05,1.788955e-05,0.0002594315,3.534102e-05,0.00015930692,4.0047676e-06,0.41681972,0.00015074077,4.0454506e-06,9.5901905e-06,0.003178063,0.57381463,7.754069e-05,3.7023154e-05,2.508848e-06,0.00013084429,0.0002012144,0.00013991244,5.3535394e-05,0.0020139415,4.022267e-05,0.000101447156,3.2633758e-07,2.2891696e-05,3.8379043e-05,0.0026603267,0.00014264057,1.3220162e-05,0.00018809093,4.567066e-05,0.0002170826,3.970418e-07,0.55246514,8.201268e-05,3.3049416e-06,1.9070529e-06,0.002983131,0.4416518,6.5141635e-06,2.2367e-05,2.3423281e-06,2.7645865e-05,3.6621546e-05,2.851425e-05,7.915712e-05,0.00013978784,0.00013216582,0.00010493714,8.287492e-08,4.871699e-05,8.417091e-05,0.0014926904
4885,BRCA,0.00014205767,0.0011540257,0.04277558,0.0141031705,0.0015468423,0.0029172802,0.0036804667,0.00067478925,0.014331216,0.01241536,0.15395139,0.0020321833,0.0045484398,0.0009962176,0.0002984073,0.013855635,0.002775621,0.28998291,0.2844735,0.02313103,0.0020892117,0.0008054124,0.0040175403,0.0734678,0.04638973,0.0034441992,5.3858064e-05,0.0008839314,0.043590065,0.0138322525,0.0018059807,0.002483115,0.0042945896,0.0007780399,0.014412702,0.013725429,0.15012167,0.0028069618,0.004894236,0.0009896584,0.00033201237,0.013607025,0.003823569,0.3006912,0.2773402,0.022063078,0.0032227414,0.0011820222,0.0042591216,0.07019641,0.045405716,0.0032043904
4886,COAD,0.0002911457,0.0018631157,0.00012748105,5.4250995e-05,0.733131,0.00089291466,7.4578097e-06,0.0058028037,5.8300662e-05,2.8850508e-07,2.236948e-09,2.4372804e-09,0.0016339235,0.0025337548,0.052388348,6.562017e-09,2.2777522e-07,5.9931926e-09,1.4534969e-06,5.603344e-06,0.007243488,0.18172872,9.249714e-08,1.0025702e-08,5.5957787e-07,0.0122350715,0.0003547688,0.000661856,0.00011690415,1.0119544e-05,0.86096185,3.0995656e-05,3.894255e-06,0.0023964343,1.8586932e-05,1.425635e-07,2.236948e-09,2.4339657e-09,0.00018752586,0.0016751103,0.007082919,5.9209784e-09,5.5893675e-08,5.9931926e-09,1.4447263e-06,1.3536209e-06,0.030394355,0.08886209,7.941795e-08,1.0025702e-08,1.0041304e-07,0.0072395187
4887,KIRC,0.00055566,6.0381963e-06,4.411531e-07,8.933917e-06,1.4893265e-06,1.7254496e-06,1.0373706e-05,3.2180358e-07,0.023892006,0.97546846,1.8444318e-08,9.9804e-07,1.8701569e-07,2.0491359e-07,4.3428008e-07,1.8088339e-07,1.6959511e-06,7.368517e-09,6.9926784e-08,2.8834836e-07,2.0042327e-05,1.0323844e-05,1.08677295e-05,7.140809e-09,4.0058436e-07,8.7873e-06,7.569614e-05,4.5729212e-07,4.328674e-07,2.3738612e-06,1.2401469e-07,1.1242664e-07,5.424529e-06,5.6514086e-08,0.018904937,0.98098737,1.8372427e-08,7.930803e-08,1.4821985e-07,4.7428717e-08,9.220284e-08,5.9435443e-08,5.3769753e-08,6.526191e-09,7.0283846e-08,2.9852754e-07,1.9794714e-05,9.0795777e-07,7.5379796e-07,6.8895147e-09,4.9696547e-07,1.0308218e-07
4888,BRCA,7.398862e-06,2.2571738e-05,0.93079823,0.0015133247,0.00056630344,5.7796504e-05,0.005424212,0.0003052643,0.00032336632,0.00048992084,0.0030913788,0.002919546,0.00061966985,0.00011925033,1.3929131e-05,0.00046078785,5.6370816e-05,0.0009716127,0.004759708,0.0011242921,4.310659e-05,0.0001424732,5.093396e-06,0.0014789329,0.0038357961,0.0408496,4.1507624e-06,1.2174531e-05,0.95684534,0.00025370985,0.00013665191,7.172336e-06,0.0039769677,9.3470466e-05,0.000100009165,0.000107538064,0.0013833245,0.0004622966,0.00048931653,2.9666682e-05,5.9450754e-06,0.00032069793,9.330986e-06,0.00024963013,0.002339954,0.00029749845,9.912809e-06,6.2314124e-05,5.98183e-07,0.00028611207,0.0010520191,0.03146406
4889,GBMLGG,0.0002472638,0.007249521,0.012641752,0.02407909,0.19212255,0.0010884954,0.014298043,0.032358944,0.0038975286,0.0032109828,4.1049482e-08,0.000103962586,0.026337346,0.010709497,0.15252289,0.0068971138,0.011214683,1.08381755e-07,0.0003158636,0.00035908906,0.0058735115,0.46595505,0.0010876068,2.9515127e-07,2.6496757e-05,0.027402349,4.4339195e-05,0.0053119063,0.017366255,0.020702595,0.14462873,0.0009683047,0.007112204,0.022991383,0.003504946,0.0016415708,4.1049233e-08,2.8946397e-05,0.030917633,0.008852156,0.124503866,0.007453086,0.006559222,1.0837796e-07,8.678451e-05,0.00014832467,0.0021484464,0.5524958,0.0008386654,8.751717e-08,4.8212914e-06,0.04168991
4890,BRCA,0.00016693838,0.0006774677,0.7015012,0.002589428,0.01434118,6.236089e-05,0.034464177,0.022250889,0.00055887323,0.00037403143,0.0002168996,0.017942745,0.0025945313,0.003815087,0.00054584694,0.08930372,0.006477131,0.000102143524,0.0022773768,0.010967454,0.00022627918,0.010361743,1.3896381e-05,0.0016252112,0.000639177,0.0759042,0.00052741234,0.0003203148,0.62604433,0.0018155506,0.0304311,1.9107405e-05,0.077567965,0.03305701,0.00046535657,0.00016825776,0.00011468356,0.023789927,0.002703424,0.004275142,0.00035515818,0.07043753,0.0035494717,3.5829424e-05,0.0024152994,0.018799748,0.00019059285,0.007008033,8.731962e-06,0.0014656194,0.0003037655,0.0941306
4891,LGG,0.0024683627,2.6072898e-05,0.000111603906,0.000108278524,0.00024650432,0.00039647266,0.16861963,0.00034925863,0.0004490365,0.0011076968,3.3125318e-05,0.8231694,8.2880346e-05,0.00018300013,3.944579e-06,2.1840126e-05,0.00043523076,0.00012341652,1.1654189e-05,0.00059806666,0.0008402941,0.0001279747,0.00017023094,4.1931697e-05,4.6830323e-06,0.00026943657,0.0023199457,1.2477974e-05,0.00011921547,0.00016890715,0.00059326185,0.0001771783,0.16633414,0.00015018122,0.0016465856,0.0019148403,2.5135678e-05,0.81983054,5.6037556e-05,0.00012908733,3.0717658e-06,1.063519e-05,0.00021095891,2.1872238e-05,7.166474e-05,0.0018124505,0.0033153568,0.00016052624,5.248008e-05,1.678863e-05,6.509881e-05,0.00078154163
4892,LUAD,0.0003065482,0.025613364,0.19462405,0.06588393,0.0047386177,0.03531957,0.009718704,0.01928492,0.03707973,0.027122438,0.0034951253,0.0015603034,0.020739239,0.00466943,0.0038885956,0.03937365,0.049846068,0.008100857,0.19120415,0.11704227,0.006317659,0.0067166267,0.033472717,0.02581443,0.062436607,0.005630386,0.00018360012,0.024746291,0.19248983,0.06238494,0.0046010423,0.032998934,0.011933248,0.018000754,0.039583683,0.030703627,0.0032744417,0.0019088417,0.01865644,0.0048050485,0.0038976716,0.03281327,0.044713616,0.007089543,0.18675144,0.12406683,0.0101448465,0.008328043,0.043899376,0.024575612,0.06308855,0.004360467
4893,KIRC,0.000254006,0.0024808063,0.16990384,0.014212916,0.0026998639,0.0041368995,0.01298137,0.0037714355,0.08089419,0.022042047,0.012142777,0.0047179163,0.06608285,0.008973368,0.0030453287,0.056989446,0.0078435,0.011739243,0.33793053,0.088096835,0.0017587361,0.0052537797,0.0097081615,0.032834046,0.034610335,0.004895712,7.637734e-05,0.0017287731,0.16406639,0.014903203,0.002969678,0.003734747,0.01614934,0.004578494,0.08163065,0.023934333,0.011521136,0.005456915,0.06842735,0.008836573,0.003598543,0.04635994,0.011418021,0.010768793,0.3389861,0.08875098,0.0030303402,0.007912729,0.010498577,0.029521115,0.03611647,0.005024439
4894,KIRC,0.00239022,0.0017084562,0.005932065,0.0038455864,0.0018511865,0.006652898,0.0044088196,0.002025384,0.29060376,0.61797154,0.00022530019,0.0011468555,0.005241014,0.0023604466,0.00040216057,0.0049359635,0.0031657491,0.0018535368,0.0038427252,0.0075013777,0.002836432,0.0037048296,0.019490695,0.0011318462,0.0022191766,0.0025520432,0.00239022,0.0017084562,0.005932065,0.0038455864,0.0018511865,0.006652898,0.0044088196,0.002025384,0.29060376,0.61797154,0.00022530019,0.0011468555,0.005241014,0.0023604466,0.00040216057,0.0049359635,0.0031657491,0.0018535368,0.0038427252,0.0075013777,0.002836432,0.0037048296,0.019490695,0.0011318462,0.0022191766,0.0025520432
4895,SARC,0.00025442193,0.0075938464,0.1256195,0.0550411,0.015811365,0.021310087,0.005167756,0.008112351,0.05077981,0.026853882,0.006737747,0.003213692,0.068968266,0.017596167,0.0024665543,0.023419479,0.009198887,0.01985913,0.3392161,0.08677253,0.013362753,0.01647789,0.0054899454,0.031575177,0.03077959,0.00832191,7.889831e-05,0.0076595037,0.12211993,0.054908913,0.023463959,0.01810243,0.0064458456,0.008603077,0.05476472,0.028501492,0.007309985,0.0046303156,0.063062154,0.014586539,0.0025807368,0.019579485,0.00814592,0.018298857,0.3481955,0.083509564,0.016218135,0.016098158,0.0060169003,0.029846728,0.03080897,0.006463287
4896,CESC,0.00047449485,0.0375955,0.013654091,0.5689113,0.0034767948,0.0021233147,0.005185052,0.019027159,0.0006376303,0.0008298518,8.046181e-08,0.00019677401,0.008457502,0.04775116,0.22047642,0.00020735363,0.0004694381,1.5543309e-07,9.9291006e-05,0.004312035,0.004970422,0.056090087,0.0001332902,4.8752406e-07,2.7425562e-05,0.004892967,3.4589597e-05,0.016953887,0.0068933466,0.5811665,0.0031204184,0.0019663537,0.0042846357,0.013344486,0.00041721217,0.00057083013,8.0435e-08,9.3647854e-05,0.004532202,0.040559296,0.23736942,8.920506e-05,0.000112967595,1.5542734e-07,7.9148136e-05,0.0031691345,0.004989936,0.07644976,3.6967816e-05,2.473036e-07,6.453325e-06,0.0037591786
4897,LGG,1.3069306e-05,1.0903223e-06,4.7310998e-05,4.7533886e-06,7.316549e-05,1.3761017e-06,0.0465155,0.00020595813,7.7647455e-06,8.56305e-06,0.0009986503,0.9510846,1.2074232e-05,2.3606486e-05,2.8936338e-06,5.350713e-05,0.00020190586,0.00023517276,4.818363e-05,7.61984e-05,4.481566e-05,2.3074279e-05,2.0186221e-06,2.0608464e-05,1.1958754e-05,0.00028224042,1.9159112e-05,1.6295658e-07,2.6657799e-05,2.1436088e-06,5.4172837e-05,7.4764635e-08,0.039601058,7.239343e-05,5.32077e-06,1.0599404e-06,0.00027953382,0.959581,1.0860683e-06,8.747978e-06,1.4948537e-06,1.1281764e-05,3.0329269e-05,1.3136129e-05,6.51472e-05,1.732228e-05,5.173184e-05,7.111182e-06,2.3354649e-07,1.1134593e-05,2.695796e-07,0.00013810303
4898,KIPAN,0.0030223078,0.00040345232,8.552957e-05,0.000586548,4.4143428e-05,1.546147e-05,0.00014639033,8.023765e-05,0.9538068,0.039398484,2.1131153e-07,0.00022706356,4.4538447e-05,3.0659376e-05,1.6605096e-05,0.00010854636,0.00058234663,1.4871845e-05,6.473327e-06,9.422567e-06,0.00029332703,0.00031961026,0.0005134539,4.250945e-06,6.837123e-07,0.00023860634,0.00045872753,1.3093414e-05,7.858496e-05,4.07142e-05,7.1941768e-06,1.4213211e-06,3.241483e-05,6.548218e-06,0.9800943,0.018537948,3.118162e-08,3.4884513e-05,1.0929032e-05,1.8326758e-06,2.8372801e-06,1.1883939e-05,8.269791e-06,9.19611e-08,1.0408756e-05,2.0568961e-05,0.000528472,4.5741588e-05,2.5464686e-05,1.3744863e-06,7.982404e-06,1.8356483e-05
4899,THCA,4.4529537e-05,7.642906e-06,0.000400097,0.0005113496,0.00037442194,3.0970594e-05,0.0011597382,0.00023042125,0.00015425516,0.00020505351,0.004706761,0.0034197494,3.7705177e-05,0.0009267765,1.7883545e-05,9.012323e-05,0.00021095459,0.0012877238,0.0011241128,0.00095937116,0.01570925,2.914035e-05,0.00017293358,0.9660375,0.0017706101,0.0003809934,8.272868e-05,5.760734e-06,0.00023947353,0.00015806813,0.00019081357,5.1567044e-06,0.0003785664,0.00016734519,5.785651e-05,1.0444683e-05,0.0011389811,0.002498557,9.650283e-06,0.0011897901,5.361287e-06,4.5261797e-05,6.143905e-05,0.00015854939,0.00044019058,0.0006571821,0.012493943,8.874961e-06,5.7218524e-05,0.9797012,0.00014389312,9.366638e-05
4900,COAD,0.00024331771,0.00014611617,0.0046781967,8.448108e-06,0.6252306,0.0002726922,0.0024678577,0.0029862346,0.0019314443,7.62878e-06,6.2945204e-05,3.5141595e-05,0.00087091705,0.00076620193,0.005524076,3.0319858e-05,0.0002447175,3.582467e-05,2.1937733e-05,0.002557291,0.00089771545,0.13767155,1.6016123e-05,1.2199831e-06,3.981205e-06,0.21328764,0.00021845479,5.1509684e-05,0.004999639,7.987091e-06,0.60182464,0.00030134036,0.0024676963,0.0022385414,0.0019337384,7.628782e-06,6.2945204e-05,3.5141595e-05,0.00086755,0.0007509054,0.0047803014,3.0319843e-05,0.0002447175,3.582467e-05,2.1937733e-05,0.0025573208,0.0008474805,0.17821133,1.6016123e-05,1.2199831e-06,3.981205e-06,0.19748181
