true_class,true_rank,top1_class,top1_probability,margin,entropy,correct
GBMLGG,2,PAAD,0.24032283099592264,0.10957835058493529,2.7880035653131974,False
GBMLGG,3,UCEC,0.2874015767088777,0.03681755318799479,2.3105317546958117,False
BRCA,4,HNSC,0.32888501432797507,0.16057994742142903,2.1308221575947015,False
BRCA,1,BRCA,0.5995149930523654,0.4924602801769149,1.694799490680766,True
KIRC,4,OV,0.1320562968556307,0.015266299361484492,2.86539839806212,False
HNSC,5,BLCA,0.3692334651163729,0.14938661694090932,1.7143219787318584,False
COAD,2,PAAD,0.22879797455809942,0.04625150307728235,2.4599266471974084,False
KIRC,1,KIRC,0.6487532901660839,0.37272388016358066,1.0221213617529574,True
DLBC,1,DLBC,0.9404379814616004,0.9101710573447367,0.3238791978920765,True
STES,2,PAAD,0.5586874718424846,0.23257679718838653,1.1516069786180214,False
UCEC,1,UCEC,0.993444410895409,0.9884962597561983,0.04435117814621204,True
COAD,8,OV,0.3987505498002242,0.27434810677973004,2.1453976626288656,False
OV,1,OV,0.18093132608324297,0.042890905470106905,2.5813541272050733,True
GBMLGG,2,LGG,0.4671520834149811,0.10266896962208771,1.428912461913752,False
LGG,2,GBMLGG,0.513489427573464,0.3826499152120665,1.9086032284059933,False
PRAD,1,PRAD,0.21031860821132847,0.07948222686063389,2.723069041161003,True
HNSC,3,LUSC,0.7270134811207496,0.5243795454377784,0.8068246428642922,False
COAD,1,COAD,0.6512333859315849,0.5598232690461371,1.5031940131652723,True
KIRC,1,KIRC,0.8054829005384133,0.6243867871415576,0.5786141399615382,True
BRCA,1,BRCA,0.3444271644693739,0.2386451021494269,2.53842144420385,True
BRCA,10,SARC,0.20916340032553143,0.04343792544304312,2.691784519438497,False
COAD,1,COAD,0.9479950471352754,0.929960411665968,0.3047057382064426,True
BRCA,2,PCPG,0.12252805614518854,0.008201196945364947,2.946156513220229,False
OV,1,OV,0.23445803333541387,0.014263897474998677,2.3735626350994625,True
OV,1,OV,0.31531661089983165,0.20474503506536898,2.5034298494617615,True
KIPAN,1,KIPAN,0.3740313134447611,0.24728006662097207,2.3287877381671946,True
LUSC,3,LUAD,0.2844047003084563,0.06454677999515607,2.1238095651167637,False
GBMLGG,2,LGG,0.4470106021661241,0.1035176734487348,1.5084718548800233,False
PAAD,1,PAAD,0.28326924876869575,0.031746237620055406,2.3226005349918086,True
LUAD,2,LUSC,0.5884654967089133,0.21273835122527351,0.8409932384179344,False
KIPAN,1,KIPAN,0.4951558856424327,0.18147454205513297,1.5880012199962172,True
KIPAN,1,KIPAN,0.23164217141693155,0.11815760268155821,2.6832607364454977,True
BRCA,1,BRCA,0.24102753431500443,0.03273219076693609,2.411270677049107,True
PAAD,9,HNSC,0.14264546424416535,0.022244580229884875,2.6736855151344363,False
STES,2,SARC,0.17170374477228792,0.013507649602829602,2.5839619561970397,False
LUAD,1,LUAD,0.5357862894394753,0.3481389463069912,1.505839344040688,True
KIPAN,2,TGCT,0.3267386376895989,0.22128245513854156,2.532127758476971,False
PCPG,1,PCPG,0.39739468685386614,0.2766632527666561,2.312274377239894,True
KIRC,10,THYM,0.30142689962946767,0.15418889248317014,2.0723103343158065,False
KIRC,1,KIRC,0.2063041628127583,0.08057793977690555,2.6705771438306227,True
THCA,4,PRAD,0.2395685093480776,0.10498653871029945,2.486536237345379,False
THCA,1,THCA,0.7557186892331278,0.7048526935832851,1.231997088278135,True
GBMLGG,1,GBMLGG,0.3086033661626587,0.13062135452489176,2.3426093248019977,True
UCEC,11,BRCA,0.17166777246905196,0.031528384029299944,2.723577970976035,False
OV,1,OV,0.16009510903576205,0.03501206277746066,2.7776702728799028,True
STES,1,STES,0.7768432385787211,0.6673135074559806,0.8988784242655476,True
PAAD,1,PAAD,0.23588877010120846,0.10365598995628805,2.5312628755381166,True
THCA,3,PCPG,0.23687572849658176,0.09679974645154937,2.387242065672421,False
LUSC,12,OV,0.19240066031698239,0.06374606365091029,2.650772746171286,False
BRCA,7,OV,0.35667250413616536,0.2625752456364956,2.2840031269268195,False
STES,1,STES,0.3851437847141803,0.16693864678062015,1.9936307783131966,True
KIPAN,1,KIPAN,0.45677696496920217,0.39364647942444964,2.2459195623008177,True
BRCA,6,PRAD,0.08120226031653376,0.008566372794618471,3.07401753191813,False
SKCM,1,SKCM,0.8878332330617285,0.8642834318814269,0.5869070343761499,True
OV,1,OV,0.2731173665052358,0.14391008180279377,2.613377953625598,True
LUAD,5,HNSC,0.267271160153387,0.015181839413494158,2.0303256513970407,False
OV,15,KIPAN,0.2603390628566625,0.15638687844588764,2.472576262813595,False
CESC,1,CESC,0.3476115324236783,0.21756798637005836,2.344598855199568,True
KIPAN,9,PRAD,0.22142744790787325,0.11041041827887686,2.687764792935587,False
THCA,1,THCA,0.8583800368871967,0.8246057445956497,0.7673314301691908,True
KIPAN,1,KIPAN,0.2040801191302286,0.04784940518501005,2.6941930135688916,True
KIPAN,1,KIPAN,0.48417858723824037,0.15723351109958356,1.54646363404435,True
LAML,6,PCPG,0.2754433825498988,0.09705090784884648,2.4485884190665788,False
LGG,1,LGG,0.5619257150287955,0.2890909045874617,1.3314530347923461,True
HNSC,2,BRCA,0.24980626680101004,0.01194182094232768,2.210698041398928,False
LAML,4,PCPG,0.16618942421759567,0.026839346819974547,2.6199834452713953,False
SARC,3,OV,0.23750294010887962,0.059604449218024796,2.6281378226653587,False
DLBC,1,DLBC,0.9706473897993433,0.9636857102442692,0.18713962635751816,True
UCEC,1,UCEC,0.5232431124412572,0.43510606977049315,2.0141255721277624,True
STES,1,STES,0.5414471978477228,0.4415270898844187,1.7724860790963572,True
PCPG,1,PCPG,0.3343373511411574,0.1855697021551659,2.1194114660352197,True
TGCT,1,TGCT,0.40340758666169063,0.33065355886476844,2.395636067253436,True
SKCM,1,SKCM,0.9492492017977949,0.9336694212415367,0.2920794455866021,True
UCEC,3,BRCA,0.6944767570455672,0.5989725810558109,1.3545884792056209,False
LIHC,10,CESC,0.12804524064401096,0.021760524940529838,2.9313075437706164,False
UCEC,1,UCEC,0.9963781257665747,0.9940372869830971,0.0270903627897307,True
GBMLGG,1,GBMLGG,0.540668488677852,0.12681624319809098,0.9421089971005907,True
HNSC,2,BLCA,0.2307149376417558,0.06371229628986735,2.5493235979796247,False
LGG,2,OV,0.22046641013241414,0.02954149312934018,2.384142904971695,False
PAAD,1,PAAD,0.2536602071645758,0.164638820645301,2.6954398220856923,True
GBMLGG,3,PAAD,0.16792196645565854,0.00933937679465316,2.546337520186639,False
BRCA,1,BRCA,0.8713758140607024,0.8550434996179185,0.7502704666901467,True
CESC,2,BLCA,0.5104392384879434,0.2141579825317435,1.2192819310763396,False
LUAD,1,LUAD,0.32016611658410365,0.07376211323855647,2.1987355191614086,True
SKCM,1,SKCM,0.8231076345556126,0.7862039972954965,0.8779567555354136,True
THCA,10,PCPG,0.22810842383240065,0.10374767396217141,2.624103391445414,False
THCA,5,THYM,0.25029977947747867,0.07890777224186973,2.3162480295017662,False
PRAD,8,OV,0.40755070283016276,0.2740687051946151,2.299635373634027,False
KIPAN,2,KIRC,0.38579676069829955,0.16753921136217292,1.7908645144410698,False
LAML,3,PCPG,0.19979416662926183,0.06953578957291925,2.5349815238363105,False
ACC,1,ACC,0.9823104861690115,0.9791902325255353,0.13535186413095374,True
UCEC,17,OV,0.2581886414529061,0.03803879116035355,2.421236853535906,False
KIPAN,5,PRAD,0.1586187445410525,0.047711877917976125,2.781434227628022,False
LUSC,2,STES,0.3379900291313284,0.054876891093406266,1.855142842686441,False
LUAD,3,KIRC,0.2231322601041747,0.05850229570304755,2.6945387413795934,False
KIRC,1,KIRC,0.7277476544534517,0.5030120522113903,0.8413728425896302,True
UCEC,1,UCEC,0.3544778478785331,0.22339637281056648,2.36977293240915,True
LUAD,15,KIPAN,0.1494022619760383,0.0006070881525071514,2.836942975904614,False
PRAD,5,PCPG,0.14700195272011796,0.047576897101073656,2.787807377771946,False
BRCA,5,OV,0.17456854702570493,0.05246445186110632,2.775662064226422,False
BLCA,1,BLCA,0.5661498663812771,0.3319420277967813,1.3903117432058774,True
BRCA,1,BRCA,0.3233761809249197,0.13676145765140704,2.323193223407896,True
SKCM,1,SKCM,0.9978719687599491,0.9970025704989955,0.01817972462238671,True
BRCA,1,BRCA,0.7074967170339392,0.5930634239465022,1.2824415533169784,True
LGG,1,LGG,0.6319928817461637,0.31101808255593555,0.9021536630017938,True
PRAD,5,LAML,0.29482090294434227,0.07787369144434159,1.9277670107402531,False
PRAD,1,PRAD,0.3367082465326044,0.2029178762382859,2.3242148021480658,True
BRCA,1,BRCA,0.4774843630788726,0.37480025529074995,2.0596539686457658,True
BRCA,1,BRCA,0.43108540426362035,0.28736073540987356,1.9838478869766392,True
UCEC,1,UCEC,0.7910252371188238,0.7209594222744129,1.007496343179282,True
THYM,1,THYM,0.49067237795949636,0.3130447961110153,1.6107348949245783,True
BRCA,1,BRCA,0.876712869699694,0.8493843259910945,0.7217752121534668,True
LUSC,11,LIHC,0.1661753035606018,0.03414054168055489,2.7706716143470778,False
LAML,1,LAML,0.6399468102170216,0.5792587157566293,1.6193132453066414,True
THCA,6,THYM,0.2413482425133929,0.0831732322596195,2.292418966629942,False
COAD,7,BRCA,0.2967549431665017,0.16750068032296614,2.262786172982952,False
LUAD,18,PRAD,0.17601869333371464,0.03527341649384502,2.6328467861945293,False
KIRC,1,KIRC,0.43780297235949567,0.27974331917707895,2.164819037775684,True
PRAD,2,THYM,0.21018170451286797,0.008826479580733987,2.2596969644003804,False
PRAD,2,SARC,0.12758383997406877,0.008267767307727297,2.886283838518115,False
LAML,6,PCPG,0.21318190159020947,0.0388456589568999,2.5506476512902916,False
BRCA,2,UCEC,0.2646611041494428,0.016877725762649315,2.2124901474913954,False
KIPAN,2,DLBC,0.1895250432550628,0.054550828060961454,2.807152862194075,False
THCA,1,THCA,0.7281107113746145,0.6753463256444454,1.351134105028585,True
COAD,1,COAD,0.33043699238218166,0.16923017212043273,2.3366955805791094,True
LIHC,1,LIHC,0.2776871163566687,0.1802153110962153,2.594673724726599,True
UCEC,1,UCEC,0.4907762063954872,0.3850399293950486,2.0578091322606706,True
SARC,1,SARC,0.15477885601387037,0.00017778575759808124,2.790363479148995,True
UCEC,5,OV,0.21243162599276544,0.017966702704019732,2.385883686955048,False
LGG,2,GBMLGG,0.38260928437762626,0.2429443638520302,2.3750297462928507,False
SKCM,1,SKCM,0.9096951472206904,0.890705334663997,0.5032115354174336,True
HNSC,1,HNSC,0.616024460116039,0.5045363408382555,1.499147858239515,True
SKCM,1,SKCM,0.9710762890833621,0.953542087987089,0.16622473877977598,True
PRAD,1,PRAD,0.19630179481030532,0.0723520393100916,2.5880201009950365,True
THCA,1,THCA,0.5234606409837389,0.41736156895027154,2.0374952031116442,True
LUAD,17,TGCT,0.1837137429456724,0.003529072263069921,2.7620980851865133,False
STES,1,STES,0.4272993400847665,0.2740834223835358,1.8762220862450263,True
SKCM,1,SKCM,0.9995695626371298,0.9993668703939493,0.004200442825484705,True
KIPAN,1,KIPAN,0.26464094704277935,0.051151601513082456,2.244465930843291,True
THCA,1,THCA,0.8020175576973781,0.7705609149216046,1.0220035301110348,True
SARC,6,THYM,0.5293989698264331,0.3612675612693449,1.5185777561627403,False
KIRC,1,KIRC,0.673412011623509,0.41974490783753515,1.0076566586947215,True
COAD,1,COAD,0.25595504347181974,0.004679650123442347,2.208395466585389,True
SKCM,1,SKCM,0.6489930300014622,0.5461814025726447,1.4520315579280758,True
STES,2,UCEC,0.21703063286335195,0.050573826616284456,2.459513452381744,False
LGG,4,GBMLGG,0.5879151413220185,0.49409377872013804,1.8100059664101293,False
SKCM,1,SKCM,0.9998182523968763,0.9996619068067876,0.001857335355879916,True
THCA,1,THCA,0.8801151025836768,0.8594852320914258,0.6862559741436448,True
STES,3,TGCT,0.39526503279084335,0.2694960764476173,2.2698534154287837,False
GBMLGG,1,GBMLGG,0.1419286565345072,0.023737691116229337,2.8511847682158384,True
SKCM,1,SKCM,0.7557798547880676,0.6358131106203552,1.0163499052200289,True
THCA,1,THCA,0.875402355594023,0.8443873015928091,0.6916273964059287,True
KIRC,6,SARC,0.2445683727612807,0.17434928639607947,2.8384611377767883,False
OV,1,OV,0.23503611639998565,0.08713921392615734,2.495715815370472,True
THCA,8,PRAD,0.17522307251264868,0.066550899303468,2.9034879722160944,False
STES,1,STES,0.26425214775742295,0.06270149154131427,2.347835472968411,True
BRCA,1,BRCA,0.18976608949348486,0.0688922537572695,2.8736410902790532,True
KIPAN,2,PCPG,0.1843347748343175,0.02942757388133449,2.632674875755513,False
KIRC,7,PRAD,0.18232996430673235,0.08655217132739038,2.861208760370214,False
BRCA,3,CESC,0.22949472117154515,0.13707861187606463,2.809798834393672,False
BRCA,2,BLCA,0.5749583666399295,0.1957519293205453,0.8834422782652567,False
KIRC,1,KIRC,0.6960525699269614,0.4915329498675957,1.087279299852209,True
BRCA,1,BRCA,0.5543820423301671,0.45884470486910733,1.9637027673604162,True
HNSC,3,OV,0.17415779549235294,0.0010521411726722163,2.704024336604289,False
THCA,3,THYM,0.5293989698264331,0.3612675612693449,1.5185777561627403,False
SKCM,1,SKCM,0.7776896320711806,0.7177648295482506,1.040799742667436,True
KIPAN,1,KIPAN,0.6284372642396936,0.3183934009355121,1.006509240622475,True
PAAD,7,KIPAN,0.14187944173238234,0.04297258031881082,2.895639828572441,False
BRCA,1,BRCA,0.3913302561283037,0.2550624505809739,2.131525022370969,True
BRCA,2,LAML,0.34760434160931103,0.10057900193597158,2.1317676061974464,False
STES,3,OV,0.2726646417359918,0.046112344575825165,2.1710564224484927,False
SKCM,1,SKCM,0.9151486971154357,0.8828685162272677,0.4349008502352358,True
CESC,3,UCEC,0.2643767224633011,0.12318637628667231,2.5473860974214633,False
KIPAN,2,KIRC,0.6340424700689025,0.39656514204533266,1.2230604700002703,False
PCPG,2,SARC,0.3218304447446158,0.17784027382600479,2.5102635630876224,False
BRCA,1,BRCA,0.5170222134240589,0.39825409774114673,1.9045932797843608,True
KIRC,1,KIRC,0.5824728953963497,0.4679347299193131,1.664642471632671,True
SARC,2,PAAD,0.23933758351471948,0.14634070857199255,2.7848064057748396,False
BRCA,4,LAML,0.41958659429974354,0.2445480523524007,1.7952256450450852,False
THCA,1,THCA,0.8769912381797562,0.8411058211522918,0.6406331346608887,True
STES,1,STES,0.6956966300382118,0.6308449978750585,1.3393078399115945,True
LAML,3,PCPG,0.3836859794309449,0.19439338288137764,2.0027540711729377,False
TGCT,1,TGCT,0.4417639786666836,0.38759459057370393,2.3720934502353637,True
PRAD,4,BRCA,0.3094870736768162,0.2181570299817153,2.593385585692205,False
GBMLGG,14,SARC,0.1250426789636229,0.015305117022096679,2.9676894514970487,False
BRCA,4,THYM,0.16360884798914868,0.02872081082342251,2.601701332133663,False
PCPG,8,PRAD,0.14101059508721323,0.031796786059104507,2.902217948185524,False
SARC,2,KIPAN,0.18411966236211716,0.0319732437460811,2.722449774263087,False
CESC,1,CESC,0.20894413688792937,0.09240343860590398,2.778311460212674,True
KIPAN,1,KIPAN,0.7763660003193024,0.6173463922952582,0.8232681391484464,True
BRCA,1,BRCA,0.524036180521222,0.4676893157797855,2.0761045901432382,True
TGCT,1,TGCT,0.4428764024023959,0.26719992402335047,2.123494912698487,True
STES,2,PAAD,0.3808475703097895,0.22103853351325012,2.1760455241562484,False
HNSC,1,HNSC,0.590076471593612,0.5254224091396508,1.737792521770161,True
BRCA,1,BRCA,0.3004725272526714,0.114691331795687,2.4613071392841155,True
PAAD,1,PAAD,0.24269783898059896,0.12964668339232785,2.6650497000405706,True
STES,1,STES,0.19492554733458103,0.02030286355270855,2.5398870158669165,True
KIRC,1,KIRC,0.6205428694970869,0.4933907722373535,1.6010838922419963,True
LGG,1,LGG,0.6453443256366613,0.4295709935966239,1.2466363556340974,True
UCEC,3,STES,0.5232395387043858,0.17255931622045495,1.00781465504768,False
GBMLGG,18,PRAD,0.16410579215266013,0.07207621076901806,2.8957217746647776,False
KIRC,7,PCPG,0.1901138290918438,0.04379592527315443,2.669522566409101,False
LUAD,1,LUAD,0.8941346667792712,0.8336785564088144,0.5012614610301737,True
ACC,1,ACC,0.9998528006958125,0.9997614520716683,0.0016688138928032405,True
STES,2,UCEC,0.3511506327873397,0.015747517386922594,1.7541379052746293,False
COAD,1,COAD,0.6352087101783306,0.5638272846006774,1.577938750521202,True
LUAD,5,GBMLGG,0.24681712959917418,0.004235371738415039,2.226315839439811,False
LAML,1,LAML,0.43988649188714507,0.33282507322197097,2.079220983907536,True
SKCM,1,SKCM,0.9756602340608598,0.9669691860823342,0.1590615259974216,True
PRAD,5,LAML,0.21374502662890743,0.03213694674343126,2.0884999154325183,False
KIRC,1,KIRC,0.5384641229532944,0.383101652751472,1.8128742684620753,True
KIRC,1,KIRC,0.37179976309617807,0.17797991445708694,1.8646421684478725,True
LUSC,1,LUSC,0.5239924108388595,0.3618335516833032,1.5877301146824805,True
TGCT,3,PRAD,0.17774971309559576,0.03550630903773286,2.783283535379342,False
LAML,1,LAML,0.2630022354619998,0.04382220221307606,2.0479931269273086,True
LAML,1,LAML,0.9456542385785918,0.9362919719306319,0.35507459086329984,True
KIRC,1,KIRC,0.20363453118299107,0.08269996231653479,2.7389304320222694,True
COAD,1,COAD,0.5498412792584182,0.45047950626611033,1.892860859621892,True
DLBC,5,STES,0.2702789367008428,0.07713222675939799,2.3022120518290277,False
LAML,2,THYM,0.49067237795949636,0.3130447961110153,1.6107348949245783,False
COAD,3,STES,0.7417083978958482,0.5945693969004993,0.8539939317680219,False
KIPAN,4,STES,0.18722013305299795,0.08851185796578853,2.7529542776902525,False
KIRC,1,KIRC,0.8141291541856539,0.6431387508290234,0.570824262208031,True
PRAD,2,BRCA,0.2364577685983545,0.0525242396014019,2.5849469083741514,False
LGG,1,LGG,0.6423959686705735,0.35511857020498583,0.988004075448743,True
COAD,1,COAD,0.795078311083728,0.7140425256166182,0.9735652264370113,True
BRCA,3,KIPAN,0.14058635699329425,0.007810086601057115,2.8571379300227995,False
SARC,7,BRCA,0.13027959722296453,0.05345673719720109,2.9751502223831663,False
UCEC,1,UCEC,0.5581173580217543,0.2855275111367843,1.2887088072291313,True
PRAD,2,THYM,0.21678545302087945,0.054771738086247856,2.147186903043576,False
OV,1,OV,0.49696235164529257,0.40930634314248115,2.0195266944015335,True
COAD,1,COAD,0.8096358120540607,0.7628711483283436,0.9378317511434933,True
KIRC,5,PRAD,0.16364531733719603,0.0020426361535408333,2.642111181478828,False
GBMLGG,11,THYM,0.5117298131007656,0.33372309770457026,1.532678251040923,False
KIRC,1,KIRC,0.8202093341470995,0.7434720113181836,0.8917469325536833,True
THCA,1,THCA,0.9287768276904711,0.9162292859151935,0.44123390388353523,True
BRCA,11,PRAD,0.1611089852337844,0.03812872611112847,2.8245393330133495,False
KIRC,1,KIRC,0.8672590561676561,0.7771566560837302,0.5799291125708756,True
LAML,4,PCPG,0.18261176145647628,0.03913783664422599,2.5731773790652137,False
LGG,1,LGG,0.5173561366206737,0.19205377950737657,1.3710473969717842,True
HNSC,1,HNSC,0.6096507663994174,0.44789828065515025,1.3197939766068278,True
THCA,1,THCA,0.9243156506852912,0.904347421853787,0.41880271678119746,True
STES,7,LUSC,0.814730269789219,0.7439411971335519,0.7981787449415922,False
LIHC,1,LIHC,0.6140183785823867,0.51758801018435,1.6563607976227857,True
STES,2,PAAD,0.2726444104404406,0.012651740578518644,2.0021633766537428,False
PRAD,1,PRAD,0.29915171232160714,0.1889474167883753,2.547550245639661,True
PRAD,5,OV,0.17359609626996128,0.018511237009782133,2.402187708073107,False
COAD,1,COAD,0.6212800374214572,0.49576677147840886,1.5931384371465154,True
KIRC,1,KIRC,0.8336119147577006,0.7122971717502363,0.6636872849704107,True
GBMLGG,2,OV,0.3190971019112718,0.08797533816283709,2.2862036288456697,False
STES,1,STES,0.8158938969148809,0.6562019473093608,0.5863013736879776,True
HNSC,2,PAAD,0.61077010608675,0.46292531472979564,1.5021292736967071,False
KIPAN,1,KIPAN,0.32317119294485697,0.15441818210098218,2.5005748503746226,True
LGG,3,OV,0.1821070350476027,0.00019562243212276065,2.341991088866933,False
UCEC,3,STES,0.6193008730842943,0.44611457718747727,1.3082988095220092,False
GBMLGG,1,GBMLGG,0.7437894643060124,0.6845922819553336,1.2288038747063141,True
KIPAN,1,KIPAN,0.24069574304945943,0.08220030818092,2.606274597724754,True
PRAD,15,STES,0.12097896521404025,0.04091137367887564,2.944291295082534,False
LGG,1,LGG,0.6759802668580042,0.3898398216830574,0.8278426843174802,True
SKCM,1,SKCM,0.7654433808733845,0.6275213925893219,0.8974478335948506,True
THCA,1,THCA,0.8945270561386769,0.8714234342984539,0.5902148159910192,True
LUAD,2,LUSC,0.8255664128192635,0.7044309603602018,0.6750079902764554,False
BRCA,2,KIPAN,0.2020279153659772,0.06450105139946066,2.6533644041270747,False
BRCA,1,BRCA,0.8561591983840365,0.8271227715505626,0.778998734830876,True
GBMLGG,1,GBMLGG,0.6915966724028966,0.4697777786694157,1.0551660702986334,True
BLCA,1,BLCA,0.9543534793018349,0.9374040646638108,0.25717753692446244,True
LUSC,1,LUSC,0.8219975694211697,0.7528225829331467,0.7652017884364692,True
BRCA,1,BRCA,0.19036968640786966,0.01806585546542014,2.4456110168700187,True
BRCA,8,OV,0.1220998489850455,0.009807490003829994,2.640481116636213,False
GBMLGG,2,LGG,0.6651755890890437,0.3535753341555197,0.7756001169820421,False
UCEC,1,UCEC,0.9028013405295956,0.8350549765237667,0.4420564549121939,True
STES,1,STES,0.2605746263322947,0.0900684700874129,2.352145748485933,True
STES,1,STES,0.6586739333652255,0.4676321086936497,1.2154824668137094,True
BRCA,3,PRAD,0.18745209981189623,0.06654836703587648,2.6599109856434646,False
HNSC,2,STES,0.45531891420976744,0.2817257147228035,1.9692715433681147,False
KIRC,9,LAML,0.3358738092943261,0.1710026248190161,2.1221156009534674,False
BRCA,4,SARC,0.1952810293386349,0.01759806280694315,2.509206474750411,False
STES,1,STES,0.9828706887537034,0.9781971957028086,0.12387775405639448,True
LAML,1,LAML,0.3351166149677633,0.1332040210342477,2.094920384862264,True
HNSC,1,HNSC,0.50116880390316,0.2766866774632712,1.6186496166093909,True
GBMLGG,1,GBMLGG,0.31023859489530214,0.22851686525119436,2.5892827134535468,True
GBMLGG,1,GBMLGG,0.2359143645356908,0.007231936774722669,2.33406122180732,True
LUSC,1,LUSC,0.9066728267517794,0.8702098681954482,0.4550314034709601,True
BRCA,1,BRCA,0.4528850818813661,0.36628192470947374,2.29801278180088,True
LGG,1,LGG,0.6790806156062228,0.4797162931975625,1.1348334940676177,True
BLCA,1,BLCA,0.8510024762066214,0.7474400293449446,0.5761723733278702,True
UCEC,4,LIHC,0.17716782673608272,0.0196085863497637,2.6686655235907537,False
THYM,3,PRAD,0.23769311605526722,0.1354257304926323,2.6544967278698035,False
OV,1,OV,0.2815238703205508,0.07862526647003093,2.5243499499584687,True
GBMLGG,2,LGG,0.47987572106412435,0.019853590995307147,1.0324830794278568,False
OV,1,OV,0.3407342186282908,0.18711801149928797,2.3442524022308406,True
GBMLGG,2,LIHC,0.2374895514716554,0.04632380607979636,2.608189018433376,False
BRCA,2,OV,0.31362466058205535,0.18099685380336328,2.4261674424020954,False
GBMLGG,2,LGG,0.7281375323360021,0.4706807389947132,0.6676584700714362,False
BRCA,4,THYM,0.23629549324503252,0.03977125913197313,2.5302792910159457,False
LGG,8,BRCA,0.1786888303410601,0.09364175338652725,2.8873773350605956,False
UCEC,5,STES,0.904252762068436,0.8651595659139152,0.4912023315266942,False
KIPAN,1,KIPAN,0.3114747251708078,0.2098938771229769,2.482052532404861,True
KIRC,1,KIRC,0.28585337840452985,0.14236986262542325,2.5766444306721645,True
DLBC,1,DLBC,0.44760328872559,0.13073157493404902,1.5804782614647914,True
LUSC,12,OV,0.2746108743516596,0.1679045169027546,2.626458307265525,False
SARC,6,THYM,0.17986223047175234,0.008956536623548006,2.2136136636905497,False
KIPAN,1,KIPAN,0.5691620840361572,0.2389572914586096,1.1852581537533038,True
ACC,5,HNSC,0.2752038050777846,0.13541232582684828,2.4486329588655997,False
HNSC,11,KIRC,0.11951160047587661,0.019027516821766552,2.8579790404612737,False
THCA,1,THCA,0.8920800539289281,0.8694437580733303,0.5993500301642987,True
KIPAN,5,KIRC,0.1361592605072393,0.045536094887535364,2.8336749146576623,False
HNSC,1,HNSC,0.5004701006535301,0.31336381957568027,1.8354736455866099,True
LUAD,2,LUSC,0.25287305838009544,0.0487728854875209,2.1250286392223465,False
PRAD,1,PRAD,0.29753311304711666,0.1422348115836623,2.488402857566274,True
TGCT,1,TGCT,0.30692902586372445,0.21835809585583704,2.5490415108387654,True
OV,1,OV,0.41635452755853386,0.3425365236128422,2.26269460370286,True
SARC,3,PAAD,0.1866647654150383,0.0764393008606496,2.8802403849109632,False
THCA,1,THCA,0.7558303542252521,0.704802910513829,1.229039558580953,True
COAD,6,TGCT,0.1924341295640496,0.08878072176675293,2.7567562450304686,False
BRCA,1,BRCA,0.21932415801079436,0.10733487539837558,2.760992231307041,True
KIPAN,1,KIPAN,0.46420615398322734,0.32429952254680905,2.043976416798793,True
LAML,2,THYM,0.49067237795949636,0.3130447961110153,1.6107348949245783,False
BRCA,1,BRCA,0.2568450048363283,0.13546640817814065,2.5483980549068943,True
UCEC,7,PCPG,0.12605252724036836,0.017574347363320572,2.8716182025946453,False
COAD,1,COAD,0.9055080377304621,0.8617303643140675,0.41256509074074726,True
LUSC,1,LUSC,0.7915859202916875,0.7056905247170344,0.863566041898197,True
GBMLGG,2,UCEC,0.5373662512155711,0.18677746561277414,1.2230617994143032,False
LAML,2,THYM,0.5293989698264331,0.3612675612693449,1.5185777561627403,False
THCA,1,THCA,0.9272513909475187,0.9072068693263481,0.40478671674598554,True
BRCA,1,BRCA,0.22706391232853693,0.05905219994594302,2.3964226202250067,True
BRCA,1,BRCA,0.16296965561911783,0.019811510052610393,2.7170700808562196,True
KIPAN,3,PCPG,0.2353758568935682,0.10771611584629984,2.5202901328656426,False
LAML,1,LAML,0.5466562003519816,0.3257252925634326,1.3347177611953616,True
GBMLGG,1,GBMLGG,0.5758602135268291,0.4284614109985484,1.571987443590365,True
BRCA,7,PRAD,0.23650101355077882,0.09350943184905378,2.482317131215414,False
STES,4,DLBC,0.14352058995072142,0.01651409225892106,2.6788012915834676,False
KIRC,1,KIRC,0.41831047381081926,0.12024054229669157,1.5632088232241763,True
BRCA,4,CESC,0.6546908061752302,0.575239393500707,1.3796753639572956,False
BRCA,1,BRCA,0.2564718516338517,0.17997898800456794,2.742028137722441,True
HNSC,1,HNSC,0.6112088910430135,0.47218101935514356,1.3881092041897636,True
KIPAN,3,TGCT,0.19798226455110918,0.09053923779888697,2.792112711001566,False
LUAD,7,LUSC,0.11416877137884109,0.02051792307581171,2.9166231253898256,False
UCEC,7,PRAD,0.19265783820574994,0.0025906560125530387,2.432332319047051,False
BRCA,1,BRCA,0.2525294166678694,0.092232005327338,2.6029864443998054,True
COAD,1,COAD,0.8180794073310764,0.7547832283590046,0.8678786181936408,True
KIPAN,1,KIPAN,0.17772594334280695,0.062028200271920214,2.8420644307791005,True
KIRC,1,KIRC,0.3694490127467747,0.14911134271213153,1.822685704039521,True
SKCM,14,STES,0.20749933000109225,0.08562488173719221,2.608364377151822,False
BLCA,1,BLCA,0.9494899578109596,0.9256259864097697,0.2957463812973987,True
DLBC,1,DLBC,0.4617563586737379,0.074319925707583,1.2057356683178655,True
TGCT,1,TGCT,0.21131855072279745,0.12739043576036216,2.8305604846074783,True
PRAD,1,PRAD,0.2785389157449073,0.17707564140792104,2.679516668652146,True
BRCA,7,PRAD,0.1498511049019517,0.0007328689403793831,2.718442639006078,False
