true_class,eb_ACC,eb_BLCA,eb_BRCA,eb_CESC,eb_COAD,eb_DLBC,eb_GBMLGG,eb_HNSC,eb_KIPAN,eb_KIRC,eb_LAML,eb_LGG,eb_LIHC,eb_LUAD,eb_LUSC,eb_OV,eb_PAAD,eb_PCPG,eb_PRAD,eb_SARC,eb_SKCM,eb_STES,eb_TGCT,eb_THCA,eb_THYM,eb_UCEC
BRCA,0.0024924610439855653,0.006058544765633657,0.06550769173111047,0.05348153002246552,0.013958458731608791,0.013696560562675538,0.023117815660939647,0.010965985932818199,0.028795303717706517,0.08880261142922158,0.07896300154762516,0.013083688802903585,0.030159426879344003,0.007944470769041832,0.0021892747815965945,0.04385369918231039,0.031311838054769774,0.08460223459592114,0.09162142701590524,0.04899004781114004,0.008485909151544227,0.010314121557050082,0.044813855563971945,0.07508744769695294,0.09778751300294906,0.023915079988808492
GBMLGG,0.0060873386661502715,0.0016433447907899213,0.0178912452986654,0.00940481218468933,0.001368416149711365,0.0029670347550923883,0.45398468631378264,0.002775827474845827,0.007436342211336617,0.006030067449010487,0.022610392845925625,0.3912036492351429,0.008516004468920375,0.0018556121852269238,0.00012881329408510864,0.0020428803201548817,0.001803045311330475,0.010442562597322187,0.012725270592136063,0.012747823500026314,0.0011328757021897714,0.0028869088815425123,0.00390913670770222,0.00402257599037145,0.00904880201666608,0.005334531057182831
THYM,0.0001754767879111911,0.00032936275359909836,0.04506590979067174,0.032905455800326104,0.001417750032270975,0.0009510538692348591,0.004266213175776912,0.0009592770983531428,0.008798116850589892,0.008303917975124133,0.25656363462865067,0.008906616862256207,0.0007975453074697945,0.000446214400484146,5.459411497383415e-05,0.009659345297455347,0.008538530239730413,0.10667146781771666,0.1384668653360944,0.03417151806467977,0.0023441684984633875,0.00033184341859724705,0.002176921589895764,0.20082436576208257,0.12173315182619583,0.005140682701395903
BRCA,0.001005441845694472,0.020297494921070282,0.7155391913597489,0.045257451253945404,0.002245122020722332,0.00401520807811987,0.004803206133867301,0.012640138635178717,0.029974340318631935,0.023808584626869772,0.005308826263785446,0.0018941853680955773,0.02090472839383523,0.0025360080436271993,0.00029286365721738076,0.012537974415048768,0.002225448297699714,0.009391713550977893,0.014939429634528994,0.00793306035439026,0.0013040775198803916,0.006924312313674354,0.005081028495486067,0.0038660528150180175,0.0044649027550972735,0.04080920892778853
OV,8.892815339541092e-05,0.0016274353537607718,0.041218867151699,0.003063872523145274,0.01961935205107505,0.0005678436410787251,0.021471877348698112,0.01733433919971745,0.0037374068352085104,0.0024752177817739794,0.023280082870045023,0.012789890407481196,0.003265094766190947,0.006720685966748313,0.0031784123879230086,0.38863957799850807,0.23163950676581735,0.011558689481221173,0.03319142951289185,0.10674214529007311,0.002165238953994508,0.012338051834341222,0.0012414637512294926,0.02189491197881319,0.011290989203575689,0.018858688791593577
ACC,0.9892493087172992,0.00016951849873108192,0.00023166013645145063,0.0010413294237815438,1.0921117350696713e-05,0.000447901384291319,0.00011859686013622334,0.00017519575360532946,0.0026603987298132116,0.000750165227794167,1.769334923200678e-05,0.00011046464633032179,0.0004916711279139027,0.0001655391903609866,4.7650331803753784e-05,5.074306113636171e-05,4.3560621695255155e-05,5.4397992777192365e-05,1.0155107292473461e-05,5.5973979684737605e-05,0.00011481730589840635,6.51816709320826e-05,0.0037421154210743337,3.6460673420270305e-05,1.2941583396007554e-05,0.0001256380877976527
LGG,0.051611239583305706,0.007567500494724359,0.0847077943252659,0.03870710255284568,0.014388884035792951,0.015172821998199982,0.16633480345779852,0.02164154814855743,0.06146874860687243,0.049941575691723354,0.024409125842470594,0.0740243400356791,0.04050392922539079,0.008170926726542961,0.0021884845920169625,0.00995618451037327,0.04001564798835109,0.03886987165753605,0.035893107743045716,0.07405134093904568,0.023851464800753865,0.01734906202699219,0.045858676259431734,0.009656276297565667,0.021525127241885173,0.022134415217832815
THYM,0.0011275703566886838,0.0009083910481173524,0.05957261234197395,0.018947103232780902,0.000759199813316281,0.003319649358420948,0.014708782888075976,0.002685187509705336,0.02088250694926793,0.05732690313193174,0.13762062236481587,0.013842448968758917,0.004872904429503559,0.001457997306492695,0.0002533835548410089,0.009395125876847646,0.008067473445876067,0.07588313215845634,0.1724751671572942,0.039559537822104654,0.002029012108863399,0.0012197751295860404,0.02257927230408945,0.10447322158551466,0.2172070952628806,0.00882592389379578
UCEC,0.0025679676262474697,0.004798093798461723,0.0030948212291483216,0.0009939136191112208,0.42966747174543474,0.00046869367241740697,0.0029617070610667923,0.0238462294776097,0.0006655552407545611,0.00011631862405409852,6.782608590823001e-08,3.4723994670272335e-05,0.02031740168524721,0.009113773680371735,0.0044631482919669,1.6549018213185202e-05,0.003098032895038706,7.229157698487364e-08,4.187743787294628e-06,6.114672562837813e-05,0.019693873772549032,0.3006130449270919,0.00018192648666693346,2.485673740504165e-07,3.8352123157337675e-08,0.17322099164730234
GBMLGG,0.002663094176479167,0.035763522578356466,0.045809139865082844,0.03522155247328263,0.007694837229658042,0.004140123505639355,0.3012120564175437,0.05613652691918894,0.02525430225176882,0.0322009345223865,0.00047894500685856,0.040315141628567426,0.020572160212284314,0.02163125832539255,0.004423605043820537,0.010244378277427503,0.00533874677155053,0.002420646010270117,0.008514082539604563,0.13659950367259163,0.013338688985781803,0.013538606679059328,0.0035532734337333344,0.0006854079766361242,0.00046672768514124946,0.17178273781189396
BRCA,0.009572219500284425,0.002727717972717667,0.21387677781052572,0.027608129408733695,0.0037584453050520422,0.0025836798501887854,0.01707229461494564,0.010133533227203628,0.08371975619860846,0.07070473129522106,0.05984798694330772,0.009940825814722803,0.05662153895912551,0.021437288219071298,0.0016272096637737286,0.027756943586453784,0.008823790953176746,0.04335974336556027,0.1304746920299938,0.02962922613928147,0.016427638690015227,0.012078395613924231,0.09775884854632315,0.02533421397895787,0.007812002997504671,0.009312369315326618
KIPAN,0.0002079252861775464,0.001159066789182835,0.0546512188864183,0.011124737456656203,0.00361535438678878,0.0015860841228298947,0.011535429287799619,0.0010160439319833495,0.009557419367113898,0.012978619774436047,0.3358738092943261,0.012182938752322958,0.0017117705268804501,0.0010316526653572121,0.00013334784182745117,0.018958110184902545,0.004954596935046635,0.0752419747822483,0.16487118447531,0.04691494212360255,0.0033150594371315206,0.0004245285487126696,0.002033168430973786,0.06718985673501333,0.15028531708764117,0.0074458428893168895
STES,0.0021070003113534135,0.044903890194997936,0.04615103907726228,0.014451111687829508,0.04310796883343723,0.0052587647403533255,0.012864891560571915,0.10045635067398628,0.0160861154197949,0.007321114190663454,0.00014223479060842644,0.001980654072041922,0.10917862562005363,0.0532747510787682,0.053625893194890646,0.0817380719549821,0.10647240355437629,0.00019531292716405498,0.002394840436066963,0.016553168073607016,0.0012398192576485226,0.22790940160310422,0.011787074806834472,0.00019030767982124313,0.0007400633883119094,0.03986913087147015
TGCT,0.00468318255954316,0.003011970538141302,0.0598882099524059,0.03559570747931956,0.005810829791857019,0.004229547442120112,0.025046113796847503,0.01014627699226889,0.09513771502954699,0.06662978955246111,0.019308023091798573,0.021462423656956775,0.03695088985438634,0.010327229242636541,0.0021268229396605117,0.04257395104597432,0.01380442450911227,0.05246710387651356,0.12082939555598154,0.08280872526594388,0.01993584812639703,0.00950759832442124,0.17905957938478465,0.03960040571298318,0.02630074499915111,0.012757491278786939
KIRC,0.0009125313888032441,0.0019475404264264185,0.007499438190283849,0.002233790450308949,0.002578763039646124,0.0017064808510878294,0.002009185714929585,0.00845280656028767,0.26243650722290834,0.6365601374086681,0.00012796232383725637,0.00038870726429226295,0.006274676836076274,0.014199042589468863,0.002560281641779281,0.004745417240007248,0.00034449036797384636,0.0010528579510511338,0.00437151823737427,0.007045718324329076,0.0022407888737449766,0.012702725735269446,0.015408899522962023,0.0002473735057910853,0.0003848383757224774,0.0015675199569703548
BRCA,0.010812291876740323,0.0065365228809575225,0.36531949047526807,0.005809081719001881,0.009260588326638168,0.004605257418542781,0.01679253578381526,0.022586937996394343,0.04212650284661521,0.03230498731512402,0.003864556551429508,0.008862863295812028,0.022129854189945602,0.00861981790613148,0.0033416796945200393,0.27720922234901335,0.020263155924652606,0.005109369755386069,0.010345603340578453,0.025230035188751068,0.0025015138092568975,0.02554409019946401,0.015556936154090442,0.0023548386528104122,0.0009436396650205878,0.051968626684039905
THCA,9.340381813132392e-05,3.504266900564557e-05,0.002847168619845666,0.001240350347001089,0.0003258795555439583,0.00036206405131531056,0.0021279574339871537,0.000177821902758666,0.001213272845824559,0.0009998044315173156,0.014241458507823355,0.0039806923259419,0.00014774733324104914,0.0003920143620480133,2.2018246686621422e-05,0.0011742302961367929,0.001462079591267345,0.00963257290433036,0.012782315609010152,0.0025909394674619736,0.005331054436560338,5.550637302766253e-05,0.0007065938623999765,0.9283388013118323,0.009408111160052858,0.0003110985372486384
GBMLGG,0.005163291373824175,0.007884895063132905,0.017384105677321682,0.03301187468870948,0.01304918248652206,0.013684012045775473,0.040736968756417365,0.027131749400072454,0.03779507699443114,0.031794140532751404,0.0036682857037130734,0.005456602126507427,0.10548101376931934,0.04578607112684052,0.03380849827384052,0.06338622875580528,0.18840050558265198,0.008550628701595972,0.01604610424074347,0.02526818583314336,0.028096106055565333,0.05635585294980619,0.1691574426601856,0.004035486663442545,0.006186940219620613,0.012680750318260653
KIPAN,0.0011510308971287699,0.0031795623165874836,0.011113647506085613,0.003086561374482976,0.004865314870373433,0.005328300473529758,0.0022068296360678833,0.0012010968202857846,0.5592420764920739,0.3371288221168096,0.0008436965974681599,0.0008636601955886768,0.011133328214970666,0.0028310835238584183,0.0012342182603150955,0.018381742983090373,0.0008830707045084976,0.0028683904440040472,0.006398132614023727,0.005917485875009854,0.002725797272692774,0.003716723107097112,0.0058672377618719735,0.0013817725870414112,0.0003186946889786338,0.006131722666055332
UCEC,0.011179565136608106,0.011000648746942076,0.012908547896503907,0.006316216079169095,0.018773892066011252,0.005065182037299811,0.030414869821761302,0.006935320245332289,0.00730946374347345,0.004742713440719291,9.265815207307446e-06,0.0008506700865178929,0.040074782791134404,0.0038256703189584445,0.0123511941457299,0.0010319699636143166,0.0038796267281219388,5.178941058788038e-05,0.0003579456730966224,0.001495246508576717,0.013931868434060623,0.03993578847715118,0.007621485228497682,5.720844953001452e-05,5.4989344181075965e-05,0.7598240794112134
LGG,0.0008552460045740208,0.001382569572333176,0.008310291821165858,0.01912677294284748,0.1217839467900598,0.002487141190810776,0.21082826590410386,0.0328392829268193,0.009240366517135041,0.015910019836646055,0.0016725998658177657,0.02047604342241999,0.07167580700057269,0.03342594542735371,0.02691317806793871,0.0407746698765203,0.10328516658512253,0.007148674943022138,0.011142616350295934,0.1104281432303984,0.009671965656035383,0.05700397692620033,0.03405186876629485,0.005507679279123984,0.002870951136799676,0.04118680995958825
DLBC,0.0026559515644083765,0.02097785865424485,0.020769126911539166,0.05317931673032045,0.08563286147800911,0.04308547493221808,0.05647142657901358,0.04534297479760413,0.03499097410464425,0.027150433769721486,0.0013988715497203481,0.01039177468653367,0.08396626344011557,0.047636192746712804,0.03949248083382652,0.023754943388968865,0.028599221532365326,0.004308684304509325,0.026390472678935475,0.0625338187822808,0.00867179603212132,0.21651008931848073,0.008202578950744527,0.0010030566577625747,0.0025873549995202466,0.04429600057567843
THCA,0.0014891441185375179,0.004180045055420771,0.046919582662856965,0.030227623379101308,0.00857175180191034,0.004791953816833688,0.024334437378848352,0.011365599511015114,0.038176158300388285,0.05376605559227331,0.0262681276264793,0.02248139780716749,0.020252107623681154,0.006975891382860714,0.0019299206029250373,0.045338826434002936,0.06077175488680009,0.12023979967143415,0.1510823735116141,0.1405001047967864,0.012361272795104022,0.00876859894411729,0.038934053744594424,0.07318239243719563,0.026763544692365894,0.020327481425685728
GBMLGG,0.00021280082396018916,0.000844400799214133,0.006494745732740493,7.56094901077116e-05,0.001212759897279926,0.0006644789951369632,0.2872493618419712,0.002098008563582828,0.00026505979386589457,0.0001554848305880826,0.0094810325550177,0.6613698128481029,0.0003638038537496136,0.0006132136445734156,0.00011764412411305096,0.00626741640731377,0.0036788818643872694,0.0010290979598813136,0.0008183662582339508,0.013078479339137843,8.27011041914609e-05,0.001029848023813772,5.026399687830213e-05,0.00013616797767099836,0.001209799106344925,0.0014007601681422963
KIPAN,0.010118080859823419,0.005842668719360529,0.07283568857682997,0.03240651144817581,0.006203849570264089,0.015605908240811105,0.019498544954632258,0.018663528615724984,0.23225166533887043,0.08655715413331345,0.008470252774010834,0.008130527731786968,0.019291981340519845,0.024309624949183695,0.0030730046591237793,0.02422670557814506,0.0372146205238242,0.10953126442258455,0.07754105787514053,0.07188147785394569,0.012637109959195255,0.014855333985295588,0.036456658086597774,0.02672366140199309,0.02017220035023525,0.005500918050611864
STES,0.004110181725787855,0.007424276917040234,0.05295312205090918,0.09661693572293543,0.0389737370228828,0.008621995337166396,0.10259244972772508,0.024101845178926325,0.031152654798973393,0.041363871844290634,0.006702080110608327,0.02885960848283527,0.05297321253931834,0.058088545931250485,0.02751074434141969,0.02863724965423256,0.06067824825767726,0.01527905205975283,0.06355790107257987,0.06663656259901704,0.060820513353515834,0.05062240932863254,0.0208713892650966,0.0106450754824758,0.007489474146832711,0.0327168630481175
LUSC,8.501054893246163e-06,0.00040376757026075005,0.00011950438581528442,0.0001338840043727656,3.332451789684238e-05,4.776447232447005e-06,1.3574940957966804e-06,0.00037676501100465876,1.319450165072228e-06,4.8155986291366516e-08,9.616786284040451e-13,6.807890195399825e-08,2.471586433833317e-05,0.08021167298170337,0.9086413315209915,4.540265133577673e-06,1.8305428018903176e-06,5.5351281331338407e-14,2.6136403191237258e-08,7.849593023676826e-05,2.644957382119156e-05,0.009924812728373504,4.444205453369131e-08,9.595019844244833e-13,5.334488110708877e-09,2.758507052289389e-06
KIPAN,0.002187028543677383,0.019467201020205292,0.059705363266454224,0.025117080035908377,0.001769274530945887,0.004584538296696549,0.008125401229295991,0.00838575242926721,0.6397895775943597,0.11950594494351498,0.0009288074460944243,0.0035315538987260296,0.010289960453930965,0.015933424520374877,0.0014733455315763479,0.012124133027913856,0.005402367493136277,0.008153431242050539,0.0160225166916918,0.008747638268920997,0.007004039134663382,0.004330679811411789,0.009509876360721549,0.0014432468187576398,0.0021736924713898218,0.004294124938314059
STES,0.0019101384025518075,0.005307635272868628,8.010537537821563e-05,2.1427427703434057e-05,0.10102690719123779,0.0021523688840594008,1.530768162231644e-05,0.012071386866529248,2.357655639985298e-05,2.9743345454758134e-08,6.682832431214892e-14,7.904962699738769e-08,0.0006541755841241873,6.922969598211912e-05,0.00029437985977734746,1.7808586761858457e-09,0.0007821389561592393,4.0496641670991413e-14,1.3529349465892464e-11,3.424694044620819e-07,9.39909801850229e-05,0.8709599343656852,4.38653300511032e-07,6.963534405516945e-14,4.700078742044324e-13,0.004536405189023998
SKCM,3.704519278389418e-06,0.00027582764254983493,2.5045098335154207e-06,0.00016309022245943722,4.348534929867937e-05,1.2473348684158199e-05,2.807854076395258e-06,0.00037009565418411684,1.5885093413050027e-07,3.388491491558188e-08,6.65183300104422e-11,3.8100651223944843e-07,5.285538816638491e-06,0.000983369951590041,0.0005599384686312552,6.763440748211493e-08,2.6528561599826132e-06,1.0682279385845858e-10,5.291348512861849e-08,1.4219534972385598e-05,0.9974631736960932,8.782514346086239e-05,2.385788170860623e-09,1.6490047762303897e-08,1.5937945361620907e-09,8.83077668565764e-06
SARC,0.0021831916205803056,0.009168480189324927,0.06401552677255765,0.0669370709784282,0.005434076656015,0.028962641979926207,0.021071603032771696,0.016900771467996765,0.11239876585818231,0.058039993106200845,0.011636453507981958,0.009489612341181248,0.03315231047632334,0.02993877054724278,0.004512406714138081,0.062011223603771676,0.010475475092682296,0.05654970552630666,0.11236578213572944,0.08763760899625032,0.007549628641897817,0.00912973623637253,0.0749512214647471,0.03620722008357328,0.060794782131570156,0.008485940838247406
BRCA,0.0007246359138820108,0.12390309032706898,0.09213216010583947,0.024593888258634726,0.01488570428001844,0.003377284445015601,0.005038201426847804,0.11607592745460799,0.012129655309076873,0.012313956599070088,0.0009141332272281853,0.005504947247036614,0.012824057814132915,0.012502468398492986,0.03442687970886826,0.28026724326634805,0.13177335480899818,0.0011681136868959526,0.015580594798111677,0.0277197700867042,0.0011125530766484808,0.03813948173016265,0.0032700128464466928,0.0018519312450546075,0.004559314419713605,0.02321063951909497
SKCM,0.004022626339450397,0.008448404493000453,0.03023927408853958,0.01398812956973305,0.015973795747687692,0.005584632516246162,0.00533834148777853,0.02372881946532733,0.03379356581794194,0.025281205546383752,0.0016015003042918145,0.002788944405020386,0.022143006357185715,0.14206473845220585,0.004296343418489696,0.021767595846323175,0.006306733414789112,0.0037004511538752914,0.02772048072871504,0.017930705480882794,0.4038600289797619,0.009089823060928101,0.011363300486940035,0.14602105602680823,0.0013086554909654195,0.011637841320728495
KIRC,0.0009701484215409777,0.008700651101602452,0.0538204497657042,0.02209163453329668,0.0014216690299628154,0.0072270468683561405,0.0017949783910647613,0.004424418315080318,0.15087884638408167,0.558194576727326,0.005231015840800088,0.0017317169083096915,0.013891957676196137,0.0048216301864337004,0.00015907913593501993,0.016839012474464215,0.003460462664780861,0.0330312400484295,0.046959709294777635,0.01551348806466405,0.0022781786935068774,0.004934839895762766,0.02309514950686829,0.006720623921140879,0.0053406250570619245,0.006466851092852372
KIRC,6.200503860015838e-05,0.0003155089073840043,0.0028001592627130713,0.0005528950464848701,9.30679847254948e-05,0.0002450656500813972,0.0003400153501560616,0.00023954766593936935,0.08284556491606362,0.9032218048422181,0.00031159141556609884,0.00018222764533926407,0.0008741119132556303,0.00023067543638483214,4.493787652693236e-05,0.0005506851345304171,9.378307308348484e-05,0.0013237401711002786,0.001634769300687343,0.0007577425807354269,0.000459811949596093,0.00020839192953076916,0.0017805754101554994,0.0002244942632881328,0.0003288495205863719,0.00027797771526726355
BRCA,0.0005985530358002134,0.0035984558716064194,0.4920528642048297,0.03384330032441258,0.002837825336750514,0.0028871516768618367,0.01624936931790431,0.008727290461687999,0.010116089044940609,0.006911398020426066,0.021309826431704693,0.011518219511956992,0.00476118682412051,0.0023210788677970775,0.0009230989565947856,0.01572682652959532,0.015896077657793585,0.05076335419959329,0.07480606313463406,0.05052518519514499,0.0026179300468883076,0.003873097566584086,0.005880138859900081,0.050826937459692516,0.06486090066734272,0.04556778079543676
BRCA,0.0016720070317374047,0.021415734351680937,0.08679138752448408,0.12386983784928908,0.04628644101207218,0.038123673725980925,0.04691290822576603,0.017004077622729385,0.03202236675633026,0.02405920985211019,0.015344335877357158,0.010480753905026816,0.0314537346787079,0.009123904359884154,0.003945409605983269,0.05851157433285835,0.14989624512794714,0.01632125793861021,0.04350229667714198,0.03978117843436694,0.007089247974743163,0.03851371164847266,0.03234932433363047,0.018618538461245004,0.031450046641045365,0.05546079605079898
PCPG,0.00041314038108758655,0.001989262094939638,0.056752813457538645,0.012231843963300848,0.01727845260902292,0.0051769048593865415,0.036485394792255536,0.016531379198675523,0.1174086133967492,0.08046920259373937,0.03244729948771709,0.01599522240293733,0.0093828277444466,0.028132372284798604,0.003333602426174274,0.06401084094449021,0.020976598424307068,0.07495300156785716,0.14267584081902418,0.09348658079413515,0.06144230182041985,0.010807345167099079,0.025616067316452936,0.03412141880045736,0.020054034045954898,0.017827638607032417
UCEC,0.004091552759657015,0.00942450537591645,0.0008064266551685911,0.01972232865870027,0.002332277269279061,0.0008459951737268165,0.006007638052408876,0.016849953002926073,0.0001662768269310105,2.6336880941281372e-05,8.505564798696212e-09,1.3044727368306867e-05,0.0047746727183639245,0.0011581615078631073,0.013497515038198047,2.7318889161348003e-06,0.00044408642529022746,1.898747038657047e-08,5.691869999345254e-07,6.989518161056973e-05,0.0017832853346309763,0.05547894314115233,0.0002150862769485372,4.343697493360717e-08,3.8547621142084345e-07,0.862288261510781
LGG,0.0016197992272987732,0.003389376316648016,0.04852352063427927,0.03834609801608616,0.009963237977422415,0.011669597004938036,0.057357976059853315,0.005520987023293586,0.011942039599777448,0.01161883806046361,0.10971860169525748,0.025415197772240574,0.005755873568531083,0.00474438737316094,0.000984307757111125,0.022407614362466764,0.029482987656682363,0.08401096862587239,0.13648994673758585,0.07732676945110468,0.00574081687601855,0.0023673633819032724,0.012045267397024256,0.0559460537417547,0.21841572876023438,0.009196644922990946
PRAD,0.001376257077175253,0.007935886715746916,0.05865008024165962,0.01295538074016971,0.007275946923249398,0.011033387177787367,0.039969799450588844,0.013495278648099414,0.07027768657585363,0.058036696330488316,0.01661115969134481,0.011288170941538866,0.02275744685982651,0.03865593062112161,0.0038204963769063365,0.0636357104480244,0.008146420552725481,0.09177868250206046,0.31392086606515845,0.060060072730800794,0.013315160873219163,0.008308429692575888,0.025727922381063098,0.013155596454977136,0.013866617424913288,0.013944916502925219
GBMLGG,0.0018846654047996226,0.004160846726196977,0.02716623153542811,0.0010702578950662807,0.019768235020076998,0.0013812078869396033,0.2423566662909042,0.0073998871002423985,0.005294738518924045,0.0021377034286914464,0.006598822533077704,0.5175597249089436,0.005479349011283867,0.0029003479115376784,0.003059437836171645,0.09031998675773341,0.02061394858998338,0.0011233836797574178,0.003373741520751137,0.008431917345523794,0.0012002247797169487,0.00887672726695847,0.0014353375209852704,0.0008525994782208635,0.0019381872344291934,0.013615823817655923
STES,0.009263403450850867,0.004590131673646385,0.0017426711367712663,0.00821956585802502,0.017009274398856508,0.047630045274795065,0.008869029290235472,0.03185406929643554,0.016893252086783602,0.0024194858851574086,3.886500788547506e-06,0.0005531781170166941,0.0144286054354016,0.03288162736948234,0.0124935842752936,0.0020655967854433387,0.13555994117978135,4.675466308042688e-05,0.00022950548937821514,0.00497748785249433,0.13744444646847426,0.3742307396576295,0.1198955264780404,5.655097310132272e-05,0.00014718625941738807,0.016494454143619552
LUAD,0.01602191015314402,0.03793559754971759,0.10691005879962683,0.19774608691247716,0.00709776912916827,0.0035167932859447603,0.008824557500644353,0.12459462924933572,0.0693802198463818,0.07570652237634967,0.00016928656762006284,0.0014684158715085013,0.03261887471084631,0.09715560276891784,0.015143305142312127,0.0033409791515261623,0.001162883992984224,0.0005182227177396073,0.0017387869487755449,0.015898619815009993,0.03680498318363574,0.11506820567554263,0.011969590817281387,0.0005420694637511966,0.00010489157421880862,0.018561136795539692
THCA,0.00024027129743907932,0.0003750576541927925,0.026187309733113666,0.019932180443526303,0.0006143098519148017,0.003647765341016019,0.009995954942464347,0.003397524322826987,0.013437398574825343,0.013054264578657836,0.15453165614864295,0.01698751916865275,0.0019350858444327742,0.0019792546319989607,0.00046078400457889954,0.00997205161750358,0.00532734202475387,0.18214954253462368,0.13343871996322065,0.058167542679886254,0.0020556433386186455,0.0005489487029600902,0.007785460833745353,0.12797261646417377,0.20310203527720005,0.002703760025030542
KIRC,0.00017634818124462104,0.00021538635600273895,0.008689094147325863,0.0020223084866435458,0.0004076273383614703,0.00143204300367914,0.0033598050215719434,0.0009328195391081481,0.1967348562938017,0.7276979527788926,0.002330860538398466,0.0014893340091121743,0.002535738927537738,0.0022454456872947636,0.0002274438689739435,0.002091523913233978,0.000844122125245731,0.016450073215012403,0.01618393475654338,0.004439747796508222,0.0012376380351573285,0.000687186591398528,0.002905343363692748,0.0021595002151656253,0.0011730746811420285,0.0013307911289511941
LUAD,0.007464241159980509,0.007986101240062049,0.04770100067862216,0.07060813086415693,0.008003215223517858,0.052969030493256325,0.021092491008325106,0.006123787660746217,0.07148134635175131,0.06598585031382334,0.0136024717710659,0.008109150371327386,0.03936985467274822,0.02613395425726334,0.018566505793266404,0.058978154651113134,0.01674213615789684,0.02958436652512473,0.0698435597417139,0.18751260446138807,0.036838270346428295,0.01423108190620141,0.07768789599224286,0.013638579146913838,0.018824757815271303,0.010921461395792594
OV,0.0004270229979075892,0.00752071777049495,0.04708461670785603,0.0028329169315087677,0.021636820570473,0.0016440265468009164,0.004767242186152421,0.062207685463614625,0.005086617365831124,0.0023700943316464335,9.675006391968921e-05,0.001915477963947089,0.03207058719530781,0.07480443751623536,0.1296137227837071,0.45415224031660106,0.02326084219265772,7.499223020849943e-05,0.008277911402429972,0.052664266914164946,0.00963410328800349,0.044833390331866334,0.0070483295568043456,0.00034807990830128754,0.00022064040921447993,0.005406467054344946
SARC,0.000411878211208072,0.0011411372929261666,0.0917279096816116,0.013072527553928133,0.016142194607697426,0.0077911813275034535,0.041287413494327886,0.04336751122662676,0.008441240274184528,0.007290274152345902,0.07006008713442805,0.04203916215290494,0.004041867209742792,0.004516514814372138,0.00730730711040344,0.2690495470136249,0.05368885609809821,0.03144028316250155,0.02988802924737992,0.16125042254089395,0.001719632483792311,0.007686661326387902,0.007097929038087865,0.02150323922672164,0.039458333265409845,0.01857886035289067
GBMLGG,0.022078860928955554,0.037031077482221696,0.04885556259911597,0.031082794602165325,0.003383833972902921,0.4230662060657903,0.032679737173477344,0.031708200073464005,0.07698054743420105,0.044032142319800904,0.0017237047726969003,0.016570519939515093,0.025783574649852873,0.01589148146287163,0.0028509225718543886,0.007084544869306043,0.008187287627199115,0.007364647588995657,0.01892307246822068,0.03367062343163202,0.011313340820262802,0.016080688960368426,0.07073193164514308,0.003988010877072532,0.00551556060216243,0.003421125060751264
TGCT,0.0076339259914569605,0.00717974834289366,0.06833658137848889,0.018315115462545634,0.01187304590057276,0.029006122005633902,0.028212012988676365,0.014230447032178016,0.04598017756305112,0.03171299264650085,0.002417592979804642,0.003369725563514764,0.043912063871395936,0.025396309846174994,0.004561908887247201,0.07138826491539316,0.034570085629985606,0.021867217282992416,0.0418815160099443,0.01715365926683545,0.0054587083329962335,0.03261051945523552,0.39726436154769107,0.0042275929287402215,0.010665573052979462,0.020774731117070858
SKCM,7.8588506065904e-06,0.00010610248401351275,5.44328007782446e-07,8.446888927832483e-06,1.1864636399592965e-06,2.3288135203112e-07,2.224268228009696e-09,9.111189467883689e-05,3.221625603358651e-10,3.8900526066618375e-12,9.121553481479182e-18,2.9024286914534216e-11,2.40342535376403e-09,4.817845336965846e-05,0.0008919285803146208,4.07067200709809e-12,3.7049279714870835e-07,1.2636268979839179e-18,2.4146043268216333e-13,2.4039080787140706e-06,0.9988312881396649,3.6586385016960343e-06,4.097280929334852e-12,1.720847280665219e-17,3.528783881810677e-12,6.683001337771759e-06
ACC,0.49912843523636496,0.018479645406046723,0.005837394904505198,0.05227645530106576,0.0018778892855938856,0.01129490984692076,0.007978316462883914,0.02073284628363309,0.06441102975576518,0.02987135226556585,0.00041747530105634175,0.002208300884567843,0.036532812124595054,0.007686191302440441,0.0042870724930574285,0.0017966857562380647,0.02993883776252937,0.0028949594366119245,0.003687841382771807,0.008324548671395196,0.010901617908322447,0.012975493553996527,0.15996480121247975,0.0010238690386999674,0.0012436094797353817,0.004227608943157136
BRCA,0.0017258748495513347,0.011825321299344166,0.22959658614455936,0.0024019030504486266,0.023311508932084266,0.0003999064230122739,0.12282855868076267,0.023796288411545796,0.01945129791358822,0.005095466064692224,0.010953235492873852,0.0715760070563299,0.014687952656479323,0.030015401687198223,0.0022508450892532793,0.18045789090555656,0.031217543559093966,0.00693987452983912,0.006470935450464467,0.11358159090318205,0.001636980458620783,0.03800749797109877,0.0008805000731419717,0.0005759468213540727,0.0023523527311187513,0.047962732844805976
THCA,0.00042627746925917885,0.0005962834647136932,0.010388285854966334,0.0037713580427860805,0.0016761813654556136,0.0025655382755159126,0.007985765831895962,0.000951766587622215,0.005683989774740663,0.012303009803272763,0.01832437679891449,0.007397828356976857,0.0008429362381035511,0.003368376591189838,0.00041839862508922105,0.006738352729045287,0.003294301515256194,0.026204104095583006,0.027245201755604295,0.01290515553666672,0.01564273751250965,0.00038561804657810455,0.0028827989269979383,0.8053328522382803,0.021416820647245195,0.0012516839157309223
