true_class,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,h2_s__ACC,h2_s__BLCA,h2_s__BRCA,h2_s__CESC,h2_s__COAD,h2_s__DLBC,h2_s__GBMLGG,h2_s__HNSC,h2_s__KIPAN,h2_s__KIRC,h2_s__LAML,h2_s__LGG,h2_s__LIHC,h2_s__LUAD,h2_s__LUSC,h2_s__OV,h2_s__PAAD,h2_s__PCPG,h2_s__PRAD,h2_s__SARC,h2_s__SKCM,h2_s__STES,h2_s__TGCT,h2_s__THCA,h2_s__THYM,h2_s__UCEC
ACC,0.32697064,0.014968557,0.0023776295,0.0012421022,0.009956284,0.00022172867,0.00042167798,0.018826485,0.002562293,6.503534e-05,6.1899776e-08,2.5533065e-05,8.375441e-05,0.032584887,9.496464e-05,3.241726e-07,0.0001056215,4.037014e-08,1.6501919e-07,0.000114012924,0.0009068485,0.57973814,2.6334883e-06,1.4779793e-07,3.2844222e-05,0.00869759,0.35672492,0.008233934,0.00088120124,0.00045421824,0.005146778,7.6524506e-05,0.00012362136,0.009576033,0.0010513529,1.5811676e-05,6.2318724e-09,5.362206e-06,2.1586004e-05,0.018284678,2.4286559e-05,3.741278e-08,2.7924616e-05,3.840114e-09,1.7575633e-08,3.1315838e-05,0.00031903948,0.5948389,4.3889372e-07,1.5827252e-08,7.6197125e-06,0.004154285
SKCM,2.5864589e-05,0.006991523,4.1620213e-05,0.0030183173,0.010038284,2.1546623e-05,9.649487e-05,0.18087645,4.3134403e-07,4.897741e-09,1.5847794e-11,2.2232429e-05,0.0005341467,0.018320367,0.08185914,2.2474218e-08,1.2052738e-05,3.9272986e-12,1.5249592e-08,0.00042274367,0.6511192,0.04356304,1.1936586e-07,4.0814873e-12,3.3172068e-08,0.0030363926,6.0393636e-06,0.0032913848,8.248206e-06,0.0012075716,0.004623461,5.149421e-06,2.3603834e-05,0.14903395,5.097137e-08,3.2281278e-10,5.6772257e-13,4.95705e-06,0.00016449063,0.00928079,0.052770976,2.0613187e-09,2.3768994e-06,1.1675575e-13,1.1958383e-09,0.00012847417,0.754846,0.023315776,1.3196121e-08,1.1437831e-13,3.0692946e-09,0.0012866356
STES,0.000102878475,0.062249396,0.019374564,0.011663388,0.07962607,0.0016217857,0.0015719448,0.1721759,0.0012846913,0.0005129119,1.216348e-05,0.00028549868,0.02903582,0.040473096,0.18364778,0.027041173,0.016049773,9.649392e-07,7.665598e-05,0.0046302965,0.0015028344,0.3349744,0.0005203299,1.2679168e-06,0.000981439,0.010582962,3.9761697e-05,0.063324735,0.012204192,0.008175246,0.06748971,0.0009431806,0.0007702543,0.17395622,0.0005623034,0.00020550822,3.1879676e-06,0.00011928321,0.022172447,0.030770803,0.19569747,0.023132363,0.010859685,1.7936927e-07,2.3892502e-05,0.0027516223,0.00077067054,0.37906903,0.00022355134,2.463476e-07,0.0004853374,0.0062491205
THCA,0.00012919534,0.0010148758,0.05355572,0.011303465,0.00040720063,0.002537415,0.0040346147,0.00057523337,0.081714466,0.09064106,0.12867726,0.0005757275,0.0020581563,0.0007258469,0.00021276184,0.018271271,0.0066931206,0.34812072,0.049517844,0.10068056,0.00027354222,0.0004390198,0.0074002855,0.043250933,0.0458511,0.0013386033,4.5152214e-05,0.00043592142,0.03933431,0.0065710815,0.00013964652,0.0014030056,0.0023814433,0.00025174447,0.063514024,0.0748156,0.13449712,0.00022454574,0.000957696,0.00026642287,7.0388174e-05,0.011525351,0.0042222496,0.4504659,0.042877376,0.08568404,9.98418e-05,0.00016161798,0.0044134078,0.0361548,0.03895718,0.00053018273
GBMLGG,1.3903668e-05,4.0387647e-05,0.00066872116,9.179644e-05,4.4542747e-05,1.1103645e-05,0.6474772,0.00041083148,3.6472054e-05,2.1448666e-05,0.008372406,0.33156264,1.9258441e-05,5.406386e-05,8.796966e-05,0.0023910173,0.0039977627,0.00041347608,0.00067027565,0.0013298036,5.5958197e-05,7.5897944e-05,9.941038e-06,0.0003859225,0.00029375398,0.0014634117,3.1234815e-06,8.0778245e-06,0.00017856174,2.2193257e-05,8.375731e-06,1.782463e-06,0.71232367,0.00011872291,6.5926138e-06,3.6049105e-06,0.0039178566,0.27918795,2.9236976e-06,9.676985e-06,1.9979465e-05,0.0010671142,0.0017266482,0.00012019675,0.00019562659,0.00038072848,1.24781245e-05,1.6989874e-05,1.6326347e-06,0.00011019539,7.973211e-05,0.00047560595
TGCT,0.00049190596,0.001984925,0.01797571,0.0754666,0.0025349187,0.0013285546,0.044509508,0.0066762078,0.023911223,0.020116406,0.002166418,0.0073162722,0.03519496,0.024544064,0.006846239,0.07876188,0.100708775,0.0038434865,0.026636695,0.03150149,0.008940569,0.018782077,0.44711363,0.002424688,0.0040049474,0.006217852,0.00023806789,0.0008533698,0.010021255,0.06278265,0.0011302483,0.0006419496,0.030412681,0.0036714987,0.0146277705,0.011969477,0.00096566393,0.003788731,0.025710648,0.01741811,0.0036574448,0.06645522,0.089157335,0.0020311563,0.01808432,0.021987917,0.005038511,0.010755668,0.59251326,0.0010693586,0.0019531967,0.0030644503
GBMLGG,0.0009076738,0.00020013342,0.0028034109,0.0041941497,0.001972718,0.0022157193,0.71549046,0.007040247,0.0037596615,0.003097212,1.984482e-06,0.026023729,0.02412447,0.022297023,0.002483232,0.00085264817,0.011765008,9.758657e-05,0.0020706193,0.0063942266,0.004013938,0.032175485,0.0018283261,0.00013181705,5.9165828e-05,0.123999365,0.0003241913,4.7326743e-05,0.00087384647,0.0016705509,0.0006376957,0.00090855255,0.8340511,0.003209142,0.0013305875,0.0010849644,2.7596965e-07,0.014617862,0.013139976,0.012560789,0.0010306458,0.00025184677,0.0059568738,2.6495514e-05,0.0006638661,0.002643726,0.0018822784,0.016031066,0.0006807139,3.32644e-05,1.2550962e-05,0.08632982
HNSC,0.00059873675,0.040103886,0.014736621,0.00475331,0.008870627,0.01340693,0.0075194584,0.5985412,0.0032598407,0.0022467652,1.3199045e-07,0.0003493136,0.005185019,0.004097638,0.014448655,0.0061259754,0.013997906,4.769395e-07,0.00011345988,0.0039403182,0.00027285304,0.23241751,9.9895704e-05,1.8405622e-06,2.9432014e-05,0.024882175,0.00022703754,0.026937064,0.0073638535,0.0021543168,0.00436528,0.008958216,0.0037179529,0.678855,0.0012355531,0.0008909061,1.7528262e-08,0.00012384863,0.0025786143,0.001993606,0.008214757,0.0033873483,0.008087607,7.864662e-08,3.1479238e-05,0.0016765016,8.324619e-05,0.2246879,3.1562988e-05,3.231441e-07,7.061014e-06,0.0143909445
LGG,0.0002022536,0.0016873366,0.017799623,0.005639065,0.01951543,0.0022561762,0.049059894,0.08943371,0.006491202,0.006986735,9.057632e-05,0.032634947,0.15312588,0.14520153,0.065809086,0.08136121,0.0912846,8.1455655e-05,0.017405773,0.05943593,0.01222343,0.09632414,0.004113977,0.007964298,0.0002844088,0.033587337,8.557605e-05,0.0009967588,0.012120991,0.0035756924,0.012852088,0.0013978296,0.044531755,0.08364094,0.0035119439,0.004399563,3.3838965e-05,0.03209618,0.16162048,0.1711491,0.068679,0.09561113,0.09245825,2.9505469e-05,0.014139528,0.05857012,0.009086102,0.09027783,0.002539759,0.0053651733,0.00012428002,0.031106519
HNSC,3.3748904e-05,0.011056463,0.028887106,0.0974705,0.049393676,0.0006263438,0.0058453334,0.46695948,0.0006923289,0.0006190498,1.7742381e-06,0.00040524467,0.04048783,0.126678,0.021076528,0.0036923448,0.011166616,3.5727496e-07,4.841901e-05,0.008816511,0.0020710404,0.11532878,0.00018280407,4.9807327e-06,0.00022180952,0.008232925,1.0118527e-05,0.0070533156,0.016773077,0.08366705,0.042557642,0.0003000313,0.0032421774,0.58311194,0.0002824038,0.00024931534,3.3243944e-07,0.00016914932,0.031372562,0.10727088,0.0141638145,0.0021132056,0.0073786583,5.4126847e-08,1.3863452e-05,0.005305806,0.0009964063,0.08901153,6.4526925e-05,1.0434333e-06,8.247502e-05,0.004808613
BRCA,7.253375e-05,0.01217314,0.03517289,0.046321858,0.022810142,0.0017421498,0.011575998,0.20675023,0.0040209116,0.010900997,2.974065e-06,0.0013168898,0.057578158,0.011976383,0.042210832,0.2745633,0.08531152,3.3438307e-06,0.005836411,0.030599935,0.0025374407,0.0656276,0.0029657742,0.00011194704,0.0005506098,0.06726603,3.4488414e-05,0.008282503,0.026353054,0.03590378,0.015369779,0.0010874562,0.007554625,0.23343767,0.0021157302,0.007135277,6.205996e-07,0.0006742096,0.051346112,0.00836068,0.03874896,0.34067532,0.08035331,7.1580604e-07,0.0031006897,0.02352005,0.0015038386,0.051404968,0.001669866,3.7396927e-05,0.0002283282,0.06110056
HNSC,0.00010235268,0.014836605,0.0008997217,7.262087e-05,0.0072591947,0.009168209,0.0010677016,0.75462157,0.00061841623,2.9085606e-05,1.9561998e-07,1.2139574e-06,0.0023192258,0.046823803,0.11433671,0.0002723205,0.0031997394,2.3844654e-08,1.5400958e-06,8.284467e-05,0.0028000835,0.040661626,2.767267e-05,2.1471837e-07,2.5499128e-06,0.00079476496,2.5603718e-05,0.0071520945,0.00025580617,1.5568246e-05,0.0030288089,0.004670739,0.00031407617,0.86138463,0.0001689491,5.721806e-06,2.2221792e-08,1.796055e-07,0.0007961286,0.025488608,0.0738457,7.882568e-05,0.0012929192,2.045644e-09,2.0909006e-07,1.8181798e-05,0.0010049206,0.020201474,5.474071e-06,2.4904558e-08,3.8816103e-07,0.00024494497
STES,0.00022759201,0.008216327,0.00045549992,0.001275434,0.0027198847,0.0020917521,0.0025906255,0.01390262,0.00011212021,7.413243e-06,1.8378364e-08,1.920668e-05,0.034230806,0.07671918,0.70331234,0.002334095,0.021830168,4.1402726e-09,0.00020318058,0.0045271167,0.005993952,0.117541,9.119612e-05,3.0945493e-08,4.3545744e-05,0.0015549056,7.504374e-05,0.004140669,0.00013380597,0.000473246,0.001234028,0.0010031128,0.0010957762,0.0076393844,3.149164e-05,1.4494776e-06,1.9724353e-09,4.7478384e-06,0.02141263,0.056566287,0.8136976,0.0011297133,0.012743751,4.2899972e-10,6.2885716e-05,0.002059645,0.0030333125,0.072877094,2.7621587e-05,3.5920666e-09,1.1716704e-05,0.000545046
PRAD,0.0029721388,0.00052999245,0.03324451,0.025328327,0.00031281592,0.0012843492,0.017843168,0.009352854,0.15337501,0.20068958,0.0044076643,0.10313842,0.01129278,0.01139412,0.0025682852,0.020527905,0.014067667,0.024520777,0.23289967,0.039650954,0.01113956,0.0020521705,0.042948533,0.012314605,0.02035867,0.0017854779,0.0017605739,0.00025732737,0.025678571,0.023933966,0.00014040315,0.0007630148,0.011712203,0.0056364806,0.1507209,0.21580024,0.002861899,0.101020016,0.007905315,0.008762026,0.0013780317,0.016672945,0.010006539,0.0210439,0.27683234,0.03525402,0.008199557,0.0010001673,0.0466829,0.008995375,0.016066015,0.00091531785
OV,0.00057510444,0.0035935137,0.1306782,0.003229937,0.013573818,0.0058175055,0.03410412,0.016860053,0.007897231,0.008354885,0.007926313,0.0052935313,0.045710307,0.015072662,0.00303291,0.29001957,0.08949175,0.018331593,0.05091279,0.19773607,0.0020507826,0.016739763,0.0030864736,0.006014836,0.009393244,0.014503041,0.00025874085,0.0017777267,0.11198563,0.0016765704,0.008441391,0.003399048,0.02900449,0.012211357,0.004413917,0.0050653564,0.004852691,0.0033164783,0.036983475,0.009708447,0.0014818622,0.3873376,0.08380164,0.013569552,0.04019668,0.20753111,0.001022365,0.011297763,0.0015676889,0.003513195,0.006104095,0.009481091
DLBC,0.001584542,0.011434496,0.007167992,0.006397736,0.0008742816,0.666102,0.00258385,0.035517365,0.14210773,0.08300305,1.7264183e-05,8.256983e-05,0.0020707515,0.004136446,0.00022211087,0.00048002478,8.928946e-05,6.2624495e-05,0.0027178857,0.015641415,0.0032090223,0.013292198,0.00020085729,9.494468e-06,0.00017863825,0.0008163762,0.00054746086,0.0049322676,0.0022247974,0.0022153007,0.00021703882,0.82761276,0.0007754978,0.018860564,0.086058885,0.040797953,2.657671e-06,1.6034443e-05,0.00059880124,0.001480799,4.7566016e-05,0.000116840936,1.6852515e-05,1.2293471e-05,0.0008078861,0.005895548,0.0011481172,0.0053186966,4.381435e-05,1.3269783e-06,3.7194546e-05,0.00021310881
LAML,0.0001110241,4.5830508e-05,0.021399863,0.020316787,8.035349e-05,0.00028831777,0.0026136546,0.0001904874,0.0055995416,0.0040988177,0.13743834,0.006238461,0.00016206145,5.346181e-05,0.0023815064,0.0037764062,0.00620995,0.046728566,0.050492328,0.018040318,0.00023150447,0.0023151368,0.00079535926,0.09587121,0.5738087,0.00071196316,3.1811844e-05,1.1510065e-05,0.013325825,0.0125074405,2.193775e-05,9.5988544e-05,0.0011743306,5.9173042e-05,0.0028318635,0.0019818787,0.11602664,0.0032687702,4.894617e-05,1.3796004e-05,0.0010502802,0.0017915175,0.0032217528,0.032629702,0.035955977,0.010831211,7.4257216e-05,0.0010056515,0.00030323956,0.07552125,0.6859501,0.00026513575
BRCA,0.00019206687,0.032474477,0.23562783,0.06845188,0.073268436,0.004291733,0.010187558,0.02988687,0.0021668326,0.0010186805,5.9385144e-05,0.001357294,0.02860713,0.067057334,0.009791233,0.1389805,0.025106631,2.4087758e-05,0.0088604735,0.05415578,0.005863431,0.18946166,0.0010847509,0.00013433694,0.0010363675,0.010853251,8.602954e-05,0.027653905,0.25758892,0.07004365,0.066614546,0.0030084962,0.00714711,0.02524661,0.00114647,0.0004940153,2.1373009e-05,0.0007785976,0.022832178,0.065673254,0.0073982393,0.15408778,0.022219857,7.385807e-06,0.0059555275,0.051064093,0.0038365605,0.19864985,0.0006199833,5.1571547e-05,0.0005334871,0.0072404183
KIPAN,0.0006056288,0.009337476,0.12660794,0.036976527,0.0023012552,0.0069936686,0.004026533,0.009723163,0.062381987,0.014584146,0.00320446,0.0029142322,0.028255153,0.005601459,0.0020746973,0.09925267,0.01497042,0.01902786,0.14899392,0.26955816,0.0029245904,0.011778658,0.033295713,0.015336836,0.048091285,0.021181569,0.0003232238,0.0064340835,0.11409521,0.032381512,0.0012264665,0.004565469,0.0022784509,0.006263915,0.05333558,0.009655204,0.0018509476,0.0016306438,0.022647077,0.0032358696,0.000977698,0.09499131,0.010543285,0.015013059,0.16838825,0.3392073,0.0016610874,0.0079028765,0.029779356,0.01161013,0.043987956,0.016014088
THCA,0.00031856896,0.00014191688,0.0032979273,0.00055523956,0.0056876633,0.00017838145,0.00088817324,0.00032759368,0.0012821181,0.00052408694,0.0041070636,0.0006077326,0.00022195402,0.00038696505,1.4327775e-05,0.0006582398,0.0003657447,0.012418896,0.003398272,0.0015831781,0.005282184,0.00012440815,0.0001268365,0.9553526,0.0016792754,0.0004706404,5.3335003e-05,2.1112726e-05,0.00084205426,0.00012960634,0.001577516,3.116776e-05,0.00018468763,5.645179e-05,0.00030380258,0.00010405446,0.0012184026,0.00012438484,4.0104023e-05,6.669082e-05,1.6619103e-06,0.00015163286,7.217244e-05,0.003834258,0.00086193584,0.0003791675,0.0018955673,1.8272867e-05,1.848017e-05,0.9874865,0.00043826576,8.876532e-05
STES,0.009337575,0.0067828423,0.021251353,0.003834799,0.01834858,0.0013909433,0.0072285216,0.10685929,0.029163454,0.018208278,1.0914464e-06,0.0005722511,0.004895779,0.02370889,0.050923698,0.074865915,0.08059972,1.6840505e-07,0.001014446,0.005651665,0.0063457917,0.4983338,0.011568925,1.9661238e-06,0.00029434814,0.018815905,0.008639106,0.0047064703,0.013080325,0.0021146834,0.013067352,0.00077621994,0.0042263567,0.09380375,0.019220155,0.010849644,2.1524025e-07,0.00025149825,0.0027742512,0.017428296,0.04471703,0.075645365,0.07468867,2.7074874e-08,0.00043868853,0.0031953887,0.0036878744,0.58594203,0.007641854,3.9476353e-07,0.00011204521,0.01299231
GBMLGG,6.214367e-06,8.503799e-06,0.00014218489,3.995852e-06,6.582919e-05,4.3617065e-06,0.2557067,0.00017865586,3.88648e-06,8.2608585e-06,0.0023263944,0.7402547,9.426498e-06,7.495954e-05,1.314414e-06,2.9387547e-05,7.250036e-05,0.00010861708,5.4438715e-05,0.00067218085,2.6587635e-05,1.4143275e-05,5.678141e-08,1.7080722e-05,3.4707855e-06,0.00020616862,7.6117703e-07,1.2126961e-06,2.4624498e-05,4.862338e-07,1.1764054e-05,5.64806e-07,0.17640348,3.7431324e-05,4.4062497e-07,1.0592132e-06,0.0007109401,0.82251376,1.2849746e-06,1.4460901e-05,1.4462651e-07,5.204162e-06,1.4290355e-05,2.0543775e-05,9.761117e-06,0.00017103895,4.713214e-06,1.8623007e-06,3.781913e-09,2.4899646e-06,3.936909e-07,4.7260215e-05
BRCA,0.00075544516,0.0006542801,0.07534818,0.01824713,0.0013319812,0.0034697792,0.00240827,0.00041046424,0.00919505,0.0052305716,0.10742546,0.0021797374,0.0028841868,0.0010216322,0.00016229434,0.01587701,0.003757485,0.4023294,0.1512107,0.044261266,0.001625468,0.00079740025,0.008728324,0.07660273,0.059272178,0.0048136017,0.00031683457,0.00027800514,0.06074438,0.012355819,0.0006174558,0.0018353432,0.0011950867,0.00015729056,0.005595039,0.0029377255,0.09722039,0.0010674536,0.0014786456,0.0004481712,5.4945183e-05,0.010487648,0.0020117732,0.49742806,0.14620759,0.035263736,0.000774797,0.00034724106,0.0052875355,0.064993516,0.04807639,0.0028191516
COAD,4.151816e-06,0.0030596815,0.00019541474,0.00025921717,0.49041787,0.000851806,3.37937e-06,0.005262975,1.6309326e-05,1.3886822e-07,1.9921095e-10,1.0164011e-07,0.0011473882,0.0033931045,0.05000488,7.3850124e-08,1.4030788e-06,3.3670075e-10,8.757118e-08,4.5933875e-06,0.0015690939,0.43077797,6.365159e-07,1.0918462e-08,4.92211e-08,0.013029669,9.68722e-07,0.0015492453,5.337525e-05,8.353535e-05,0.53897923,0.00040482773,5.9206906e-07,0.0026676788,3.5372861e-06,1.6696516e-08,1.0936801e-11,1.1829445e-08,0.00046911513,0.0016342027,0.03358053,7.9998985e-09,2.2809475e-07,2.0311324e-11,1.2977343e-08,8.8664126e-07,0.000747879,0.4125539,1.05310285e-07,1.3962752e-09,5.730611e-09,0.0072701364
KIRC,7.263354e-05,0.0021231798,0.00066963746,0.0071502933,0.00012377539,0.000846702,7.6428914e-05,0.00048490963,0.05019594,0.9308781,5.4809288e-08,1.7493826e-06,0.00044766368,0.0006340544,8.92825e-05,6.203463e-05,5.0108614e-05,2.129091e-07,8.311636e-05,0.00024820853,0.00034641518,0.0013617886,0.0036643436,8.699933e-08,3.1751177e-05,0.00035754382,1.3119959e-05,0.000659219,0.00014808442,0.0024671347,2.3422604e-05,0.0002606645,1.3318043e-05,0.000110880384,0.019542499,0.97473156,3.981489e-09,1.8664424e-07,0.00010296496,0.00015836373,1.6143105e-05,9.6927515e-06,8.265167e-06,1.8568029e-08,1.3614031e-05,4.9553084e-05,7.441538e-05,0.00035251462,0.0011610877,6.539659e-09,4.7365097e-06,7.849523e-05
BRCA,2.0734738e-05,0.00024872433,0.89537877,0.0025945178,0.00035904493,0.0003996102,0.0049166945,0.00058354647,0.0014914504,0.0009969878,0.009897725,0.0024808424,0.0008771119,0.00015498154,2.9062292e-05,0.0016288646,0.0002518823,0.011538243,0.0127206575,0.0055984417,2.6737318e-05,0.00024763375,0.00010109815,0.0041579115,0.009703765,0.033594955,3.2404382e-06,5.331715e-05,0.953052,0.0008119377,7.777957e-05,9.256376e-05,0.0015901221,0.00014194401,0.0004403255,0.0002721407,0.004577864,0.00071456516,0.000221484,2.954689e-05,4.263784e-06,0.0005082178,6.5853405e-05,0.0054868185,0.0053947493,0.0021877727,4.1641592e-06,5.077297e-05,1.9467008e-05,0.0015918085,0.004442429,0.018164849
GBMLGG,3.2689884e-05,0.014244039,0.0018537855,0.014489829,0.044169597,0.010486544,0.007404717,0.054068133,0.005692321,0.007871024,4.5058528e-07,1.2408501e-05,0.05535964,0.03238417,0.32975933,0.0064448523,0.011804522,8.1107906e-08,0.0006262026,0.00063050527,0.008836688,0.3760803,0.013001286,8.37415e-07,1.1051693e-05,0.004734986,1.2099013e-05,0.011555385,0.00076035,0.009832278,0.037455037,0.0075494717,0.0048693386,0.042117484,0.0026968166,0.0043899133,8.246498e-08,3.304366e-06,0.042907257,0.025181014,0.36686504,0.0035747855,0.007784536,1.2409099e-08,0.00024789944,0.00025696884,0.0049353307,0.41563693,0.008832365,1.6360691e-07,2.959115e-06,0.0025332507
BRCA,0.001053629,0.0060213795,0.52338016,0.004878663,0.020570043,0.0019287851,0.022989888,0.024866955,0.002069686,0.0016238228,0.0014003526,0.012213324,0.005471996,0.004144162,0.0015826935,0.09602891,0.015570877,0.0008077402,0.003473195,0.013412133,9.47808e-05,0.019562112,0.00010773129,0.00076777826,0.0006114348,0.21536775,0.00042557364,0.0031387943,0.6156029,0.0022610638,0.012867737,0.00090549,0.014160472,0.016224427,0.0008619149,0.00060324307,0.0005418917,0.007081931,0.0024270515,0.0020935626,0.00077183964,0.081159785,0.009978584,0.0002947767,0.0015960686,0.007134964,2.6041365e-05,0.010748321,3.083151e-05,0.00029098173,0.00021126877,0.20856048
LGG,0.007745683,0.0008040493,0.0020118458,0.007533745,0.004045069,0.0066512823,0.29061332,0.003600641,0.004701427,0.030646527,0.005349846,0.47969663,0.019301897,0.00484327,0.0008745538,0.008947097,0.020358264,0.0030269336,0.015534761,0.032971367,0.012662444,0.007733035,0.022695765,0.0032122002,0.0012901989,0.0031481315,0.0044738846,0.0003201755,0.0008145813,0.003981114,0.0019447629,0.003947442,0.25604367,0.0016498127,0.0021832427,0.019736797,0.0033930985,0.60608935,0.011943337,0.0024303638,0.00032966072,0.004736908,0.013809945,0.0014913232,0.009913855,0.02210017,0.007022314,0.0035913978,0.014631579,0.0015149895,0.0005387302,0.0013674453
LUAD,0.0003359979,0.022202825,0.23963362,0.052193835,0.00853663,0.0143558625,0.0055402103,0.016213447,0.027604558,0.009342761,0.0047231866,0.0006783843,0.0095201945,0.006986722,0.0032893706,0.021922827,0.17875817,0.011802427,0.0747585,0.1799277,0.010236257,0.00996264,0.013077639,0.022819541,0.052657265,0.0029194087,0.00015239818,0.019243145,0.25849563,0.042916577,0.0049226508,0.015648017,0.0031530003,0.011289088,0.02026993,0.005485796,0.0027570098,0.0002976141,0.006135067,0.004373689,0.0017442812,0.016665004,0.21398142,0.008205122,0.068546854,0.20481099,0.0063116075,0.0065888995,0.009605168,0.017899951,0.048856646,0.0016444781
KIRC,0.0017905817,0.0019276376,0.15182093,0.017474294,0.009956106,0.009333197,0.021055333,0.0028158713,0.057625633,0.013326067,0.0149538545,0.021705305,0.03441192,0.009446849,0.004263767,0.07181036,0.011752089,0.011727015,0.29210684,0.11802899,0.006579898,0.006784715,0.013981872,0.055847306,0.029355805,0.010117767,0.0009367425,0.0010771748,0.14574689,0.014764559,0.006293507,0.006414236,0.014587002,0.0014958864,0.047632135,0.008746206,0.011256299,0.017360158,0.027405435,0.0061311307,0.002485284,0.06878365,0.008980374,0.008408641,0.38102603,0.120341286,0.0042529674,0.0040482255,0.010237909,0.050650716,0.024695607,0.006241958
KIRC,0.0004135506,0.00071460457,0.005174287,0.0011288996,0.0052679107,0.0019352285,0.014926335,0.003866571,0.28994358,0.59272015,0.0004943145,0.004006036,0.0061823227,0.0060451697,0.00077210617,0.0036527005,0.00772073,0.0022041115,0.0046937177,0.02591636,0.010721645,0.004305846,0.0045155915,0.00060015626,0.000504901,0.0015731639,0.000115722025,0.00022580457,0.0019092906,0.0003400948,0.0022119356,0.0007676546,0.006608474,0.0014664456,0.24321721,0.7063877,0.0001276889,0.0015006709,0.0025053509,0.002453423,0.00022260484,0.0013137287,0.0035844415,0.0007466269,0.0017867298,0.012523996,0.005669793,0.0016218472,0.0018184608,0.0001588885,0.00013187453,0.00058357883
SARC,0.00024966427,0.036322024,0.2664085,0.046991613,0.016395316,0.025156818,0.0036111039,0.01239719,0.027197529,0.01762854,0.0072654393,0.00081007363,0.12984113,0.0107677,0.003780991,0.054796662,0.011018418,0.017752092,0.09460268,0.11205507,0.019802278,0.033138376,0.0044264793,0.021286255,0.006897629,0.01940043,0.00010411054,0.034807842,0.30283982,0.04013582,0.010851347,0.023126524,0.002141024,0.008842138,0.021697551,0.012901343,0.005045257,0.00042361039,0.15132278,0.0075901626,0.002132248,0.053407487,0.0076986104,0.01419621,0.09520805,0.121520974,0.018697627,0.02556884,0.0028506764,0.017689975,0.004721562,0.014478496
CESC,0.00033642276,0.07175265,0.016615534,0.20982814,0.003918122,0.007502388,0.0035024036,0.029003717,0.0011073033,0.00032120678,1.379945e-07,0.00056164595,0.04056364,0.04458916,0.43414822,0.00090977905,0.003012517,1.1202303e-07,0.00038285993,0.010145347,0.007078758,0.11236358,0.0012095851,9.58454e-07,5.5890472e-05,0.0010899229,0.00013867876,0.057952523,0.0091039175,0.19695598,0.0018963168,0.0050914707,0.0017497425,0.01912137,0.00046814998,0.00011246646,1.9206835e-08,0.000218454,0.029422482,0.0337064,0.54068005,0.000377824,0.0014973751,1.4404914e-08,0.00014190895,0.0061585857,0.004233919,0.08996379,0.00055305666,1.6388206e-07,1.6986634e-05,0.00043834205
LGG,4.360627e-06,7.791318e-06,0.001249824,5.1089643e-05,0.00042375986,3.9318285e-05,0.1268917,0.0033033262,0.00016005023,0.0001071834,0.016515711,0.84173554,8.252732e-05,0.00023877261,0.00015501562,0.001715416,0.0014821141,0.00088907155,0.0009735486,0.0024447301,0.00015765223,0.00012781499,1.3816001e-05,0.00043999281,0.00030365374,0.00048623298,4.7355226e-07,6.2640663e-07,0.0002531903,6.4580267e-06,7.157419e-05,5.564561e-06,0.048051134,0.0008455713,2.3900388e-05,1.5534253e-05,0.005220818,0.943406,1.1783243e-05,3.8019185e-05,2.3755749e-05,0.000446718,0.00030563102,0.00019142395,0.00019333033,0.0006118651,2.6711981e-05,1.7631699e-05,1.5378808e-06,8.231315e-05,5.410995e-05,9.433344e-05
KIPAN,0.00011834084,0.0020771676,0.009916176,0.0628787,0.00025364463,0.00034409744,0.00032012607,0.006204691,0.7530897,0.092840016,1.787348e-06,0.00013863026,0.008002395,0.010057934,0.00050749345,0.004575695,0.004544944,0.00015700837,0.005678534,0.00969327,0.0016268113,0.005763909,0.019311253,0.0007771175,0.00011449762,0.0010060432,3.8080947e-05,0.0010675478,0.0048214914,0.04774325,8.756943e-05,0.00014563433,0.000104170926,0.00325029,0.8385458,0.06244124,3.4451497e-07,4.1435225e-05,0.0046631843,0.0061381715,0.00018872059,0.0022483086,0.0021818855,5.246252e-05,0.002937,0.0054285354,0.000696285,0.0026667693,0.01378043,0.00029170746,3.3480024e-05,0.00040617137
THCA,0.00012386702,4.4132375e-06,0.00020637976,0.00057870604,0.00011903343,9.652352e-05,0.0010570053,0.00022560611,0.00020459053,0.00015152506,0.006803873,0.003134852,2.495954e-05,0.0005474118,2.3766503e-05,4.2085583e-05,0.0016331449,0.0052799378,0.0011733439,0.0014907416,0.017718378,1.2733593e-05,0.00017818355,0.9579023,0.0012177395,4.8862952e-05,2.4157247e-05,5.4560553e-07,3.448575e-05,9.6561e-05,1.6438375e-05,1.3549592e-05,0.00018937179,3.603149e-05,3.4546483e-05,2.5436348e-05,0.0021155134,0.00081612985,3.064678e-06,9.710632e-05,2.8202107e-06,6.1477645e-06,0.00039782806,0.0015797012,0.00026153552,0.00033862953,0.006297307,1.2609623e-06,3.0332212e-05,0.9872771,0.00029706513,7.3666306e-06
