row_index,matched_profile,profile_support,profile_purity,h0_prediction,retrieval_prediction,blend_prediction,true_class,h0_correct,retrieval_recovers_h0_error,retrieval_breaks_h0_correct
4601,False,0,0.0,PRAD,BRCA,PRAD,THCA,False,False,False
4602,False,0,0.0,THCA,BRCA,THCA,SARC,False,False,False
4603,True,1,1.0,GBMLGG,LGG,LGG,GBMLGG,True,False,True
4604,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
4605,False,0,0.0,KIPAN,BRCA,KIPAN,KIRC,False,False,False
4606,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
4607,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4608,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
4609,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4610,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
4611,False,0,0.0,STES,BRCA,STES,STES,True,False,False
4612,False,0,0.0,SKCM,BRCA,SKCM,BRCA,False,False,False
4613,False,0,0.0,GBMLGG,BRCA,GBMLGG,LGG,False,False,False
4614,False,0,0.0,LGG,BRCA,LGG,GBMLGG,False,False,False
4615,False,0,0.0,STES,BRCA,STES,HNSC,False,False,False
4616,False,0,0.0,THCA,BRCA,THCA,THYM,False,False,False
4617,False,0,0.0,BRCA,BRCA,BRCA,HNSC,False,False,False
4618,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
4619,False,0,0.0,KIPAN,BRCA,KIPAN,OV,False,False,False
4620,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
4621,False,0,0.0,LUSC,BRCA,LUSC,STES,False,False,False
4622,False,0,0.0,LUAD,BRCA,LUAD,LIHC,False,False,False
4623,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
4624,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
4625,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4626,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
4627,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
4628,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
4629,False,0,0.0,LUSC,BRCA,LUSC,LIHC,False,False,False
4630,False,0,0.0,STES,BRCA,STES,LIHC,False,False,False
4631,False,0,0.0,SARC,BRCA,SARC,SARC,True,False,False
4632,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4633,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4634,False,0,0.0,LGG,BRCA,LGG,LGG,True,False,False
4635,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4636,False,0,0.0,OV,BRCA,OV,OV,True,False,False
4637,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4638,False,0,0.0,OV,BRCA,OV,KIPAN,False,False,False
4639,False,0,0.0,KIPAN,BRCA,KIPAN,SARC,False,False,False
4640,False,0,0.0,OV,BRCA,OV,OV,True,False,False
4641,False,0,0.0,BRCA,BRCA,BRCA,OV,False,False,False
4642,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4643,False,0,0.0,SARC,BRCA,SARC,KIPAN,False,False,False
4644,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
4645,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4646,False,0,0.0,SARC,BRCA,SARC,DLBC,False,False,False
4647,False,0,0.0,GBMLGG,BRCA,GBMLGG,SKCM,False,False,False
4648,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
4649,False,0,0.0,LUAD,BRCA,LUAD,STES,False,False,False
4650,False,0,0.0,BLCA,BRCA,BLCA,BRCA,False,False,False
4651,False,0,0.0,PCPG,BRCA,PCPG,PRAD,False,False,False
4652,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
4653,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4654,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
4655,False,0,0.0,THYM,BRCA,THYM,LGG,False,False,False
4656,False,0,0.0,STES,BRCA,STES,COAD,False,False,False
4657,False,0,0.0,HNSC,BRCA,HNSC,BLCA,False,False,False
4658,False,0,0.0,BRCA,BRCA,BRCA,THYM,False,False,False
4659,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
4660,False,0,0.0,KIRC,BRCA,KIRC,KIPAN,False,False,False
4661,False,0,0.0,STES,BRCA,STES,LUSC,False,False,False
4662,False,0,0.0,UCEC,BRCA,UCEC,GBMLGG,False,False,False
4663,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
4664,False,0,0.0,GBMLGG,BRCA,GBMLGG,UCEC,False,False,False
4665,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4666,False,0,0.0,LIHC,BRCA,LIHC,BRCA,False,False,False
4667,False,0,0.0,STES,BRCA,STES,DLBC,False,False,False
4668,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
4669,False,0,0.0,STES,BRCA,STES,STES,True,False,False
4670,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
4671,True,1,1.0,GBMLGG,GBMLGG,GBMLGG,LGG,False,False,False
4672,False,0,0.0,KIPAN,BRCA,KIPAN,KIRC,False,False,False
4673,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4674,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
4675,False,0,0.0,STES,BRCA,STES,STES,True,False,False
4676,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
4677,True,15,0.9333333333333333,THCA,THCA,THCA,THCA,True,False,False
4678,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4679,False,0,0.0,GBMLGG,BRCA,GBMLGG,KIPAN,False,False,False
4680,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4681,False,0,0.0,GBMLGG,BRCA,GBMLGG,SARC,False,False,False
4682,False,0,0.0,HNSC,BRCA,HNSC,OV,False,False,False
4683,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4684,False,0,0.0,OV,BRCA,OV,OV,True,False,False
4685,True,1,1.0,GBMLGG,LGG,GBMLGG,GBMLGG,True,False,True
4686,False,0,0.0,THYM,BRCA,THYM,THYM,True,False,False
4687,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4688,False,0,0.0,THYM,BRCA,THYM,OV,False,False,False
4689,False,0,0.0,SARC,BRCA,SARC,SARC,True,False,False
4690,False,0,0.0,STES,BRCA,STES,STES,True,False,False
4691,False,0,0.0,KIRC,BRCA,KIRC,KIRC,True,False,False
4692,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
4693,False,0,0.0,LUAD,BRCA,LUAD,OV,False,False,False
4694,False,0,0.0,GBMLGG,BRCA,GBMLGG,LGG,False,False,False
4695,True,1,1.0,GBMLGG,GBMLGG,GBMLGG,LGG,False,False,False
4696,False,0,0.0,PCPG,BRCA,PCPG,THCA,False,False,False
4697,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
4698,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4699,False,0,0.0,SARC,BRCA,SARC,SARC,True,False,False
4700,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4701,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4702,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
4703,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4704,False,0,0.0,LAML,BRCA,LAML,TGCT,False,False,False
4705,False,0,0.0,SARC,BRCA,SARC,LUAD,False,False,False
4706,False,0,0.0,OV,BRCA,OV,OV,True,False,False
4707,False,0,0.0,BRCA,BRCA,BRCA,HNSC,False,False,False
4708,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
4709,False,0,0.0,LUSC,BRCA,LUSC,HNSC,False,False,False
4710,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4711,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
4712,False,0,0.0,STES,BRCA,STES,STES,True,False,False
4713,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4714,False,0,0.0,SARC,BRCA,SARC,CESC,False,False,False
4715,False,0,0.0,HNSC,BRCA,HNSC,LUAD,False,False,False
4716,False,0,0.0,LUAD,BRCA,LUAD,BRCA,False,False,False
4717,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4718,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4719,False,0,0.0,KIPAN,BRCA,KIPAN,PCPG,False,False,False
4720,False,0,0.0,KIRC,BRCA,KIRC,KIPAN,False,False,False
4721,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4722,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
4723,False,0,0.0,OV,BRCA,OV,SARC,False,False,False
4724,False,0,0.0,BLCA,BRCA,BLCA,BLCA,True,False,False
4725,False,0,0.0,STES,BRCA,STES,PAAD,False,False,False
4726,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
4727,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
4728,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4729,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4730,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4731,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
4732,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
4733,False,0,0.0,OV,BRCA,OV,OV,True,False,False
4734,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
4735,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
4736,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
4737,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4738,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4739,False,0,0.0,STES,BRCA,STES,STES,True,False,False
4740,False,0,0.0,PCPG,BRCA,PCPG,LAML,False,False,False
4741,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
4742,False,0,0.0,HNSC,BRCA,HNSC,LUSC,False,False,False
4743,False,0,0.0,BRCA,BRCA,BRCA,CESC,False,False,False
4744,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
4745,False,0,0.0,TGCT,BRCA,TGCT,SKCM,False,False,False
4746,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4747,False,0,0.0,LAML,BRCA,LAML,THYM,False,False,False
4748,False,0,0.0,STES,BRCA,STES,COAD,False,False,False
4749,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4750,False,0,0.0,KIPAN,BRCA,KIPAN,LIHC,False,False,False
4751,True,1,1.0,KIRC,KIPAN,KIPAN,KIRC,True,False,True
4752,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4753,False,0,0.0,GBMLGG,BRCA,GBMLGG,UCEC,False,False,False
4754,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
4755,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4756,False,0,0.0,PCPG,BRCA,PCPG,CESC,False,False,False
4757,False,0,0.0,SARC,BRCA,SARC,UCEC,False,False,False
4758,False,0,0.0,LAML,BRCA,LAML,THYM,False,False,False
4759,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
4760,False,0,0.0,STES,BRCA,STES,STES,True,False,False
4761,False,0,0.0,KIRC,BRCA,KIRC,KIRC,True,False,False
4762,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4763,False,0,0.0,BRCA,BRCA,BRCA,DLBC,False,False,False
4764,False,0,0.0,LUSC,BRCA,LUSC,STES,False,False,False
4765,False,0,0.0,STES,BRCA,STES,STES,True,False,False
4766,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
4767,False,0,0.0,STES,BRCA,STES,LUAD,False,False,False
4768,False,0,0.0,PAAD,BRCA,PAAD,HNSC,False,False,False
4769,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4770,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4771,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
4772,False,0,0.0,OV,BRCA,OV,OV,True,False,False
4773,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4774,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
4775,False,0,0.0,LUSC,BRCA,LUSC,LIHC,False,False,False
4776,False,0,0.0,KIRC,BRCA,KIRC,KIRC,True,False,False
4777,False,0,0.0,BRCA,BRCA,BRCA,KIRC,False,False,False
4778,False,0,0.0,THCA,BRCA,THCA,SKCM,False,False,False
4779,False,0,0.0,GBMLGG,BRCA,GBMLGG,TGCT,False,False,False
4780,False,0,0.0,BRCA,BRCA,BRCA,THYM,False,False,False
4781,False,0,0.0,BLCA,BRCA,BLCA,BRCA,False,False,False
4782,False,0,0.0,THYM,BRCA,THYM,BRCA,False,False,False
4783,True,1,1.0,GBMLGG,LGG,GBMLGG,GBMLGG,True,False,True
4784,False,0,0.0,STES,BRCA,STES,STES,True,False,False
4785,False,0,0.0,KIPAN,BRCA,KIPAN,BRCA,False,False,False
4786,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4787,False,0,0.0,PCPG,BRCA,PCPG,LGG,False,False,False
4788,False,0,0.0,THYM,BRCA,THYM,THCA,False,False,False
4789,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4790,False,0,0.0,PAAD,BRCA,PAAD,PAAD,True,False,False
4791,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4792,False,0,0.0,SARC,BRCA,SARC,LIHC,False,False,False
4793,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
4794,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4795,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
4796,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4797,False,0,0.0,OV,BRCA,OV,LAML,False,False,False
4798,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
4799,False,0,0.0,STES,BRCA,STES,LUSC,False,False,False
4800,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
4801,False,0,0.0,GBMLGG,BRCA,GBMLGG,LIHC,False,False,False
4802,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4803,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
4804,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
4805,False,0,0.0,STES,BRCA,STES,STES,True,False,False
4806,False,0,0.0,DLBC,BRCA,DLBC,DLBC,True,False,False
4807,False,0,0.0,GBMLGG,BRCA,GBMLGG,SARC,False,False,False
4808,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4809,False,0,0.0,LGG,BRCA,LGG,SKCM,False,False,False
4810,True,15,0.9333333333333333,THCA,THCA,THCA,THCA,True,False,False
4811,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
4812,False,0,0.0,STES,BRCA,STES,STES,True,False,False
4813,False,0,0.0,KIPAN,BRCA,KIPAN,BRCA,False,False,False
4814,False,0,0.0,LUSC,BRCA,LUSC,LUAD,False,False,False
4815,False,0,0.0,OV,BRCA,OV,HNSC,False,False,False
4816,False,0,0.0,UCEC,BRCA,UCEC,LIHC,False,False,False
4817,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4818,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4819,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4820,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4821,False,0,0.0,OV,BRCA,OV,HNSC,False,False,False
4822,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
4823,False,0,0.0,THYM,BRCA,THYM,KIPAN,False,False,False
4824,False,0,0.0,PAAD,BRCA,PAAD,GBMLGG,False,False,False
4825,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4826,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
4827,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
4828,True,1,1.0,GBMLGG,GBMLGG,GBMLGG,LGG,False,False,False
4829,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
4830,False,0,0.0,LIHC,BRCA,LIHC,TGCT,False,False,False
4831,False,0,0.0,HNSC,BRCA,HNSC,CESC,False,False,False
4832,False,0,0.0,PCPG,BRCA,PCPG,PAAD,False,False,False
4833,False,0,0.0,HNSC,BRCA,HNSC,BLCA,False,False,False
4834,False,0,0.0,GBMLGG,BRCA,GBMLGG,LIHC,False,False,False
4835,False,0,0.0,KIPAN,BRCA,KIPAN,ACC,False,False,False
4836,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4837,True,1,1.0,GBMLGG,LGG,LGG,GBMLGG,True,False,True
4838,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4839,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
4840,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
4841,False,0,0.0,BRCA,BRCA,BRCA,KIPAN,False,False,False
4842,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4843,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
4844,False,0,0.0,LGG,BRCA,LGG,GBMLGG,False,False,False
4845,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4846,False,0,0.0,PRAD,BRCA,PRAD,LAML,False,False,False
4847,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4848,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4849,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4850,False,0,0.0,BRCA,BRCA,BRCA,GBMLGG,False,False,False
4851,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
4852,False,0,0.0,GBMLGG,BRCA,GBMLGG,SARC,False,False,False
4853,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
4854,False,0,0.0,PCPG,BRCA,PCPG,BRCA,False,False,False
4855,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4856,False,0,0.0,GBMLGG,BRCA,GBMLGG,STES,False,False,False
4857,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
4858,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
4859,False,0,0.0,BRCA,BRCA,BRCA,SARC,False,False,False
4860,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
4861,False,0,0.0,OV,BRCA,OV,OV,True,False,False
4862,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
4863,False,0,0.0,STES,BRCA,STES,ACC,False,False,False
4864,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4865,False,0,0.0,HNSC,BRCA,HNSC,STES,False,False,False
4866,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4867,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
4868,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
4869,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
4870,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
4871,False,0,0.0,BRCA,BRCA,BRCA,LGG,False,False,False
4872,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
4873,False,0,0.0,COAD,BRCA,COAD,BRCA,False,False,False
4874,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
4875,False,0,0.0,LUSC,BRCA,LUSC,STES,False,False,False
4876,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
4877,False,0,0.0,SARC,BRCA,SARC,OV,False,False,False
4878,False,0,0.0,DLBC,BRCA,DLBC,DLBC,True,False,False
4879,False,0,0.0,THYM,BRCA,THYM,LAML,False,False,False
4880,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4881,False,0,0.0,PRAD,BRCA,PRAD,KIPAN,False,False,False
4882,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4883,False,0,0.0,STES,BRCA,STES,STES,True,False,False
4884,False,0,0.0,LGG,BRCA,LGG,GBMLGG,False,False,False
4885,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
4886,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
4887,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
4888,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4889,False,0,0.0,STES,BRCA,STES,GBMLGG,False,False,False
4890,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4891,True,1,1.0,GBMLGG,GBMLGG,GBMLGG,LGG,False,False,False
4892,False,0,0.0,BRCA,BRCA,BRCA,LUAD,False,False,False
4893,False,0,0.0,PRAD,BRCA,PRAD,KIRC,False,False,False
4894,False,0,0.0,KIRC,BRCA,KIRC,KIRC,True,False,False
4895,False,0,0.0,PRAD,BRCA,PRAD,SARC,False,False,False
4896,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
4897,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
4898,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4899,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4900,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
4901,False,0,0.0,BRCA,BRCA,BRCA,GBMLGG,False,False,False
4902,False,0,0.0,SARC,BRCA,SARC,SKCM,False,False,False
4903,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4904,False,0,0.0,THYM,BRCA,THYM,THCA,False,False,False
4905,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
4906,False,0,0.0,PRAD,BRCA,PRAD,DLBC,False,False,False
4907,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
4908,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
4909,False,0,0.0,PCPG,BRCA,PCPG,CESC,False,False,False
4910,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4911,False,0,0.0,CESC,BRCA,CESC,BRCA,False,False,False
4912,False,0,0.0,KIPAN,BRCA,KIPAN,KIRC,False,False,False
4913,False,0,0.0,COAD,BRCA,COAD,STES,False,False,False
4914,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
4915,False,0,0.0,STES,BRCA,STES,HNSC,False,False,False
4916,True,1,1.0,GBMLGG,LGG,GBMLGG,GBMLGG,True,False,True
4917,False,0,0.0,CESC,BRCA,CESC,THYM,False,False,False
4918,False,0,0.0,KIPAN,BRCA,KIPAN,TGCT,False,False,False
4919,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
4920,False,0,0.0,STES,BRCA,STES,GBMLGG,False,False,False
4921,False,0,0.0,SARC,BRCA,SARC,SARC,True,False,False
4922,False,0,0.0,GBMLGG,BRCA,GBMLGG,BLCA,False,False,False
4923,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4924,False,0,0.0,BLCA,BRCA,BLCA,BLCA,True,False,False
4925,True,1,1.0,KIRC,KIPAN,KIPAN,KIRC,True,False,True
4926,False,0,0.0,KIRC,BRCA,KIRC,PRAD,False,False,False
4927,False,0,0.0,SARC,BRCA,SARC,BRCA,False,False,False
4928,False,0,0.0,LGG,BRCA,LGG,LGG,True,False,False
4929,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
4930,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
4931,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
4932,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
4933,False,0,0.0,BLCA,BRCA,BLCA,BLCA,True,False,False
4934,False,0,0.0,PAAD,BRCA,PAAD,OV,False,False,False
4935,False,0,0.0,PRAD,BRCA,PRAD,SARC,False,False,False
4936,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
4937,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4938,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4939,False,0,0.0,STES,BRCA,STES,STES,True,False,False
4940,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4941,False,0,0.0,THYM,BRCA,THYM,THYM,True,False,False
4942,False,0,0.0,OV,BRCA,OV,OV,True,False,False
4943,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
4944,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
4945,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4946,False,0,0.0,LUSC,BRCA,LUSC,CESC,False,False,False
4947,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
4948,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
4949,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4950,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
4951,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
4952,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
4953,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
4954,False,0,0.0,UCEC,BRCA,UCEC,BRCA,False,False,False
4955,False,0,0.0,OV,BRCA,OV,PAAD,False,False,False
4956,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
4957,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
4958,False,0,0.0,LGG,BRCA,LGG,LGG,True,False,False
4959,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
4960,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
4961,False,0,0.0,STES,BRCA,STES,STES,True,False,False
4962,False,0,0.0,THYM,BRCA,THYM,THCA,False,False,False
4963,False,0,0.0,HNSC,BRCA,HNSC,STES,False,False,False
4964,False,0,0.0,KIPAN,BRCA,KIPAN,TGCT,False,False,False
4965,False,0,0.0,OV,BRCA,OV,SARC,False,False,False
4966,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
4967,False,0,0.0,KIPAN,BRCA,KIPAN,PCPG,False,False,False
4968,False,0,0.0,SKCM,BRCA,SKCM,LUAD,False,False,False
4969,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
4970,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
4971,False,0,0.0,PAAD,BRCA,PAAD,PAAD,True,False,False
4972,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
4973,False,0,0.0,BRCA,BRCA,BRCA,PCPG,False,False,False
4974,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
4975,False,0,0.0,UCEC,BRCA,UCEC,GBMLGG,False,False,False
4976,False,0,0.0,HNSC,BRCA,HNSC,BRCA,False,False,False
4977,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
4978,False,0,0.0,KIPAN,BRCA,KIPAN,KIRC,False,False,False
4979,False,0,0.0,BLCA,BRCA,BLCA,HNSC,False,False,False
4980,False,0,0.0,STES,BRCA,STES,COAD,False,False,False
4981,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
